ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
167	12b.png	neu5.wav	153	1	270	0	NoSpace	methexp32	2017-11-29_12.00.34.590000	
167	29.png	neu1.wav	158	2	90	0	Space	methexp32	2017-11-29_12.00.34.590000	
167	14b.png	neu10.wav	250	3	180	270	NoSpace	methexp32	2017-11-29_12.00.34.590000	
167	29.png	neu4.wav	158	4	180	90	Space	methexp32	2017-11-29_12.00.34.590000	
167	13b.png	neu9.wav	250	5	270	0	NoSpace	methexp32	2017-11-29_12.00.34.590000	
167	13b.png	neu6.wav	153	6	90	270	NoSpace	methexp32	2017-11-29_12.00.34.590000	
167	12b.png	neu8.wav	250	7	180	270	NoSpace	methexp32	2017-11-29_12.00.34.590000	
167	14b.png	neu7.wav	153	8	180	0	NoSpace	methexp32	2017-11-29_12.00.34.590000	
167	29.png	neu2.wav	158	9	0	180	Space	methexp32	2017-11-29_12.00.34.590000	
167	29.png	neu3.wav	158	10	180	270	Space	methexp32	2017-11-29_12.00.34.590000	
