ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
72	13b.png	neu9.wav	250	1	180	270	NoSpace	methexp32	2017-10-19_12.58.43.622000	
72	50.png	neu2.wav	158	2	90	180	NoSpace	methexp32	2017-10-19_12.58.43.622000	
72	50.png	neu1.wav	158	3	270	0	Space	methexp32	2017-10-19_12.58.43.622000	
72	12b.png	neu8.wav	250	4	270	90	Space	methexp32	2017-10-19_12.58.43.622000	
72	12b.png	neu5.wav	153	5	0	180	Space	methexp32	2017-10-19_12.58.43.622000	
72	50.png	neu4.wav	158	6	270	0	Space	methexp32	2017-10-19_12.58.43.622000	
72	13b.png	neu6.wav	153	7	0	270	NoSpace	methexp32	2017-10-19_12.58.43.622000	
72	14b.png	neu10.wav	250	8	180	90	Space	methexp32	2017-10-19_12.58.43.622000	
72	14b.png	neu7.wav	153	9	90	180	NoSpace	methexp32	2017-10-19_12.58.43.622000	
72	50.png	neu3.wav	158	10	0	180	Space	methexp32	2017-10-19_12.58.43.622000	
