ParticipantNumber	CS	US	Length	TrialNr	maskTurnsPre	maskTurnsPost	Answer	correctAnswer	computerName	timeStamp
21	50.png	neu5.wav	170	1	270	0	50.png	1	methexp32	2017-09-19_14.11.25.041000
21	39b.png	n14.wav	153	2	90	270	39b.png	1	methexp32	2017-09-19_14.11.25.041000
21	20b.png	p52.wav	250	3	270	90	20b.png	1	methexp32	2017-09-19_14.11.25.041000
21	16b.png	p73.wav	153	4	270	90	39b.png	0	methexp32	2017-09-19_14.11.25.041000
21	29.png	neu3.wav	158	5	270	180	16b.png	0	methexp32	2017-09-19_14.11.25.041000
21	20b.png	p23.wav	250	6	0	180	20b.png	1	methexp32	2017-09-19_14.11.25.041000
21	39b.png	n30.wav	153	7	180	270	20b.png	0	methexp32	2017-09-19_14.11.25.041000
21	16b.png	p89.wav	153	8	90	180	29.png	0	methexp32	2017-09-19_14.11.25.041000
21	68b.png	n46.wav	250	9	180	90	68b.png	1	methexp32	2017-09-19_14.11.25.041000
21	50.png	neu9.wav	170	10	0	90	50.png	1	methexp32	2017-09-19_14.11.25.041000
21	29.png	neu8.wav	158	11	180	270	29.png	1	methexp32	2017-09-19_14.11.25.041000
21	50.png	neu1.wav	170	12	90	180	50.png	1	methexp32	2017-09-19_14.11.25.041000
21	81b.png	p73.wav	153	13	270	0	39b.png	0	methexp32	2017-09-19_14.11.25.041000
21	50.png	neu6.wav	170	14	90	270	50.png	1	methexp32	2017-09-19_14.11.25.041000
21	39b.png	n11.wav	153	15	90	180	39b.png	1	methexp32	2017-09-19_14.11.25.041000
21	50.png	neu3.wav	170	16	180	0	50.png	1	methexp32	2017-09-19_14.11.25.041000
21	68b.png	n45.wav	250	17	90	270	50.png	0	methexp32	2017-09-19_14.11.25.041000
21	16b.png	p53.wav	153	18	0	180	39b.png	0	methexp32	2017-09-19_14.11.25.041000
21	16b.png	p91.wav	153	19	90	270	39b.png	0	methexp32	2017-09-19_14.11.25.041000
21	16b.png	p36.wav	153	20	270	180	39b.png	0	methexp32	2017-09-19_14.11.25.041000
21	81b.png	p22.wav	153	21	90	180	29.png	0	methexp32	2017-09-19_14.11.25.041000
21	43.png	p89.wav	250	22	180	90	43.png	1	methexp32	2017-09-19_14.11.25.041000
21	39b.png	n13.wav	153	23	180	0	39b.png	1	methexp32	2017-09-19_14.11.25.041000
21	43.png	p22.wav	250	24	90	180	43.png	1	methexp32	2017-09-19_14.11.25.041000
21	20b.png	p73.wav	250	25	0	90	20b.png	1	methexp32	2017-09-19_14.11.25.041000
21	20b.png	p89.wav	250	26	180	90	20b.png	1	methexp32	2017-09-19_14.11.25.041000
21	68b.png	n31.wav	250	27	180	90	68b.png	1	methexp32	2017-09-19_14.11.25.041000
21	81b.png	p52.wav	153	28	90	270	39b.png	0	methexp32	2017-09-19_14.11.25.041000
21	29.png	neu9.wav	158	29	0	90	29.png	1	methexp32	2017-09-19_14.11.25.041000
21	20b.png	p36.wav	250	30	270	90	20b.png	1	methexp32	2017-09-19_14.11.25.041000
21	29.png	neu1.wav	158	31	90	180	29.png	1	methexp32	2017-09-19_14.11.25.041000
21	70b.png	n30.wav	153	32	270	90	81b.png	0	methexp32	2017-09-19_14.11.25.041000
21	98b.png	n31.wav	250	33	90	270	98b.png	1	methexp32	2017-09-19_14.11.25.041000
21	98b.png	n13.wav	250	34	90	180	98b.png	1	methexp32	2017-09-19_14.11.25.041000
21	70b.png	n46.wav	153	35	270	180	16b.png	0	methexp32	2017-09-19_14.11.25.041000
21	20b.png	p21.wav	250	36	90	0	20b.png	1	methexp32	2017-09-19_14.11.25.041000
