US	CS	Time	PCName	timeStamp
neu8.wav	29.png	158	methexp32	2017-10-18_11.43.03.149000
neu3.wav	29.png	158	methexp32	2017-10-18_11.43.03.149000
n11.wav	43.png	250	methexp32	2017-10-18_11.43.03.149000
p89.wav	98b.png	250	methexp32	2017-10-18_11.43.03.149000
n50.wav	20b.png	250	methexp32	2017-10-18_11.43.03.149000
neu3.wav	50.png	170	methexp32	2017-10-18_11.43.03.149000
p23.wav	98b.png	250	methexp32	2017-10-18_11.43.03.149000
p52.wav	98b.png	250	methexp32	2017-10-18_11.43.03.149000
p89.wav	16b.png	250	methexp32	2017-10-18_11.43.03.149000
n46.wav	20b.png	250	methexp32	2017-10-18_11.43.03.149000
n31.wav	20b.png	250	methexp32	2017-10-18_11.43.03.149000
neu2.wav	50.png	170	methexp32	2017-10-18_11.43.03.149000
p91.wav	70b.png	153	methexp32	2017-10-18_11.43.03.149000
n30.wav	39b.png	153	methexp32	2017-10-18_11.43.03.149000
neu8.wav	50.png	170	methexp32	2017-10-18_11.43.03.149000
p45.wav	16b.png	250	methexp32	2017-10-18_11.43.03.149000
neu1.wav	50.png	170	methexp32	2017-10-18_11.43.03.149000
p53.wav	70b.png	153	methexp32	2017-10-18_11.43.03.149000
neu2.wav	29.png	158	methexp32	2017-10-18_11.43.03.149000
p36.wav	98b.png	250	methexp32	2017-10-18_11.43.03.149000
p52.wav	81b.png	153	methexp32	2017-10-18_11.43.03.149000
n50.wav	43.png	250	methexp32	2017-10-18_11.43.03.149000
p91.wav	98b.png	250	methexp32	2017-10-18_11.43.03.149000
n50.wav	68b.png	153	methexp32	2017-10-18_11.43.03.149000
p36.wav	16b.png	250	methexp32	2017-10-18_11.43.03.149000
p21.wav	81b.png	153	methexp32	2017-10-18_11.43.03.149000
n50.wav	39b.png	153	methexp32	2017-10-18_11.43.03.149000
neu5.wav	50.png	170	methexp32	2017-10-18_11.43.03.149000
p45.wav	70b.png	153	methexp32	2017-10-18_11.43.03.149000
n11.wav	20b.png	250	methexp32	2017-10-18_11.43.03.149000
n30.wav	68b.png	153	methexp32	2017-10-18_11.43.03.149000
n46.wav	43.png	250	methexp32	2017-10-18_11.43.03.149000
n14.wav	43.png	250	methexp32	2017-10-18_11.43.03.149000
p73.wav	70b.png	153	methexp32	2017-10-18_11.43.03.149000
p22.wav	98b.png	250	methexp32	2017-10-18_11.43.03.149000
p73.wav	16b.png	250	methexp32	2017-10-18_11.43.03.149000
p52.wav	16b.png	250	methexp32	2017-10-18_11.43.03.149000
n25.wav	43.png	250	methexp32	2017-10-18_11.43.03.149000
n40.wav	43.png	250	methexp32	2017-10-18_11.43.03.149000
p53.wav	16b.png	250	methexp32	2017-10-18_11.43.03.149000
n13.wav	20b.png	250	methexp32	2017-10-18_11.43.03.149000
n14.wav	39b.png	153	methexp32	2017-10-18_11.43.03.149000
n46.wav	39b.png	153	methexp32	2017-10-18_11.43.03.149000
p22.wav	70b.png	153	methexp32	2017-10-18_11.43.03.149000
n30.wav	20b.png	250	methexp32	2017-10-18_11.43.03.149000
p52.wav	70b.png	153	methexp32	2017-10-18_11.43.03.149000
p23.wav	70b.png	153	methexp32	2017-10-18_11.43.03.149000
p91.wav	81b.png	153	methexp32	2017-10-18_11.43.03.149000
n46.wav	68b.png	153	methexp32	2017-10-18_11.43.03.149000
n14.wav	20b.png	250	methexp32	2017-10-18_11.43.03.149000
neu10.wav	29.png	158	methexp32	2017-10-18_11.43.03.149000
n40.wav	20b.png	250	methexp32	2017-10-18_11.43.03.149000
n13.wav	43.png	250	methexp32	2017-10-18_11.43.03.149000
p21.wav	70b.png	153	methexp32	2017-10-18_11.43.03.149000
p73.wav	98b.png	250	methexp32	2017-10-18_11.43.03.149000
n31.wav	43.png	250	methexp32	2017-10-18_11.43.03.149000
n25.wav	20b.png	250	methexp32	2017-10-18_11.43.03.149000
neu6.wav	50.png	170	methexp32	2017-10-18_11.43.03.149000
p36.wav	81b.png	153	methexp32	2017-10-18_11.43.03.149000
