ECOsub4 [12-2012]
  7   2
 31   2   1   1 PHYSIK
Liste
Liste[i].wort, Liste[i].istwort,  Liste[i].istpositiv, uspositiv, istmaskiert
 dann 5x: Liste[i].us[j]
 dann: 3x Liste[i].liking[j]
  0    botsy   0  -1   0   0  23   5   7  20  11 -1  -1  -1
  1   ubajec   0  -1   0   0   6  10  19  15  21 -1  -1  -1
  2   jaciyn   0  -1   0   0   0   9  16   2   8 -1  -1  -1
  3  umeuken   0  -1   0   0  18  24   4  22  12 -1  -1  -1
  4  sleshen   0  -1   0   0  14   1  17   3  13 -1  -1  -1
  5   botuyn   0  -1   0   0   0  11   2  21   5 -1  -1  -1
  6   hiwawa   0  -1   0   1   4  13  12  17  15 -1  -1  -1
  7   uwimor   0  -1   0   1  20  18   9  19   8 -1  -1  -1
  8    medan   0  -1   0   1   3  24  22   6  23 -1  -1  -1
  9  larnist   0  -1   0   1   1   7  16  14  10 -1  -1  -1
 10  permife   0  -1   0   1  15  16  17   0   2 -1  -1  -1
 11    obacu   0  -1   0   1  12  11   4   6  13 -1  -1  -1
 12    frask   0  -1   1   0  12   4   9  13  20 -1  -1  -1
 13   schese   0  -1   1   0  17  10   8  24   2 -1  -1  -1
 14  pimuide   0  -1   1   0  16  21   5  23   7 -1  -1  -1
 15  kiwehon   0  -1   1   0  18   1   3  19   0 -1  -1  -1
 16   nalber   0  -1   1   0  15  11  22  14   6 -1  -1  -1
 17  laumens   0  -1   1   0   2   5  20  19   0 -1  -1  -1
 18  hilejin   0  -1   1   1  22  21  12  14   9 -1  -1  -1
 19    tewok   0  -1   1   1  15   8   7  23  18 -1  -1  -1
 20  furasti   0  -1   1   1  11   3   6   1   4 -1  -1  -1
 21  molkate   0  -1   1   1  10  24  13  17  16 -1  -1  -1
 22    noste   0  -1   1   1  22   6  20  11  19 -1  -1  -1
 23    yosud   0  -1   1   1  14  15  17  13   2 -1  -1  -1
US-Bilder
cs, Liste[cs].wort, istpositiv, usnr, Liste[cs].us[us], fn
  0 botsy   0   0  23 c:\stim\ecopd1\bild/neg (24)s (Large).bmp
  0 botsy   0   1   5 c:\stim\ecopd1\bild/neg (6)s (Large).bmp
  0 botsy   0   2   7 c:\stim\ecopd1\bild/neg (8)s (Large).bmp
  0 botsy   0   3  20 c:\stim\ecopd1\bild/neg (21)s (Large).bmp
  0 botsy   0   4  11 c:\stim\ecopd1\bild/neg (12)s (Large).bmp
  1 ubajec   0   0   6 c:\stim\ecopd1\bild/neg (7)s (Large).bmp
  1 ubajec   0   1  10 c:\stim\ecopd1\bild/neg (11)s (Large).bmp
  1 ubajec   0   2  19 c:\stim\ecopd1\bild/neg (20)s (Large).bmp
  1 ubajec   0   3  15 c:\stim\ecopd1\bild/neg (16)s (Large).bmp
  1 ubajec   0   4  21 c:\stim\ecopd1\bild/neg (22)s (Large).bmp
  2 jaciyn   0   0   0 c:\stim\ecopd1\bild/neg (1)s (Large).bmp
  2 jaciyn   0   1   9 c:\stim\ecopd1\bild/neg (10)s (Large).bmp
  2 jaciyn   0   2  16 c:\stim\ecopd1\bild/neg (17)s (Large).bmp
  2 jaciyn   0   3   2 c:\stim\ecopd1\bild/neg (3)s (Large).bmp
  2 jaciyn   0   4   8 c:\stim\ecopd1\bild/neg (9)s (Large).bmp
  3 umeuken   0   0  18 c:\stim\ecopd1\bild/neg (19)s (Large).bmp
  3 umeuken   0   1  24 c:\stim\ecopd1\bild/neg (25)s (Large).bmp
  3 umeuken   0   2   4 c:\stim\ecopd1\bild/neg (5)s (Large).bmp
  3 umeuken   0   3  22 c:\stim\ecopd1\bild/neg (23)s (Large).bmp
  3 umeuken   0   4  12 c:\stim\ecopd1\bild/neg (13)s (Large).bmp
  4 sleshen   0   0  14 c:\stim\ecopd1\bild/neg (15)s (Large).bmp
  4 sleshen   0   1   1 c:\stim\ecopd1\bild/neg (2)s (Large).bmp
  4 sleshen   0   2  17 c:\stim\ecopd1\bild/neg (18)s (Large).bmp
  4 sleshen   0   3   3 c:\stim\ecopd1\bild/neg (4)s (Large).bmp
  4 sleshen   0   4  13 c:\stim\ecopd1\bild/neg (14)s (Large).bmp
  5 botuyn   0   0   0 c:\stim\ecopd1\bild/neg (1)s (Large).bmp
  5 botuyn   0   1  11 c:\stim\ecopd1\bild/neg (12)s (Large).bmp
  5 botuyn   0   2   2 c:\stim\ecopd1\bild/neg (3)s (Large).bmp
  5 botuyn   0   3  21 c:\stim\ecopd1\bild/neg (22)s (Large).bmp
  5 botuyn   0   4   5 c:\stim\ecopd1\bild/neg (6)s (Large).bmp
  6 hiwawa   0   0   4 c:\stim\ecopd1\bild/neg (5)s (Large).bmp
  6 hiwawa   0   1  13 c:\stim\ecopd1\bild/neg (14)s (Large).bmp
  6 hiwawa   0   2  12 c:\stim\ecopd1\bild/neg (13)s (Large).bmp
  6 hiwawa   0   3  17 c:\stim\ecopd1\bild/neg (18)s (Large).bmp
  6 hiwawa   0   4  15 c:\stim\ecopd1\bild/neg (16)s (Large).bmp
  7 uwimor   0   0  20 c:\stim\ecopd1\bild/neg (21)s (Large).bmp
  7 uwimor   0   1  18 c:\stim\ecopd1\bild/neg (19)s (Large).bmp
  7 uwimor   0   2   9 c:\stim\ecopd1\bild/neg (10)s (Large).bmp
  7 uwimor   0   3  19 c:\stim\ecopd1\bild/neg (20)s (Large).bmp
  7 uwimor   0   4   8 c:\stim\ecopd1\bild/neg (9)s (Large).bmp
  8 medan   0   0   3 c:\stim\ecopd1\bild/neg (4)s (Large).bmp
  8 medan   0   1  24 c:\stim\ecopd1\bild/neg (25)s (Large).bmp
  8 medan   0   2  22 c:\stim\ecopd1\bild/neg (23)s (Large).bmp
  8 medan   0   3   6 c:\stim\ecopd1\bild/neg (7)s (Large).bmp
  8 medan   0   4  23 c:\stim\ecopd1\bild/neg (24)s (Large).bmp
  9 larnist   0   0   1 c:\stim\ecopd1\bild/neg (2)s (Large).bmp
  9 larnist   0   1   7 c:\stim\ecopd1\bild/neg (8)s (Large).bmp
  9 larnist   0   2  16 c:\stim\ecopd1\bild/neg (17)s (Large).bmp
  9 larnist   0   3  14 c:\stim\ecopd1\bild/neg (15)s (Large).bmp
  9 larnist   0   4  10 c:\stim\ecopd1\bild/neg (11)s (Large).bmp
 10 permife   0   0  15 c:\stim\ecopd1\bild/neg (16)s (Large).bmp
 10 permife   0   1  16 c:\stim\ecopd1\bild/neg (17)s (Large).bmp
 10 permife   0   2  17 c:\stim\ecopd1\bild/neg (18)s (Large).bmp
 10 permife   0   3   0 c:\stim\ecopd1\bild/neg (1)s (Large).bmp
 10 permife   0   4   2 c:\stim\ecopd1\bild/neg (3)s (Large).bmp
 11 obacu   0   0  12 c:\stim\ecopd1\bild/neg (13)s (Large).bmp
 11 obacu   0   1  11 c:\stim\ecopd1\bild/neg (12)s (Large).bmp
 11 obacu   0   2   4 c:\stim\ecopd1\bild/neg (5)s (Large).bmp
 11 obacu   0   3   6 c:\stim\ecopd1\bild/neg (7)s (Large).bmp
 11 obacu   0   4  13 c:\stim\ecopd1\bild/neg (14)s (Large).bmp
 12 frask   1   0  12 c:\stim\ecopd1\bild/pos (13)s (Large).bmp
 12 frask   1   1   4 c:\stim\ecopd1\bild/pos (5)s (Large).bmp
 12 frask   1   2   9 c:\stim\ecopd1\bild/pos (10)s (Large).bmp
 12 frask   1   3  13 c:\stim\ecopd1\bild/pos (14)s (Large).bmp
 12 frask   1   4  20 c:\stim\ecopd1\bild/pos (21)s (Large).bmp
 13 schese   1   0  17 c:\stim\ecopd1\bild/pos (18)s (Large).bmp
 13 schese   1   1  10 c:\stim\ecopd1\bild/pos (11)s (Large).bmp
 13 schese   1   2   8 c:\stim\ecopd1\bild/pos (9)s (Large).bmp
 13 schese   1   3  24 c:\stim\ecopd1\bild/pos (25)s (Large).bmp
 13 schese   1   4   2 c:\stim\ecopd1\bild/pos (3)s (Large).bmp
 14 pimuide   1   0  16 c:\stim\ecopd1\bild/pos (17)s (Large).bmp
 14 pimuide   1   1  21 c:\stim\ecopd1\bild/pos (22)s (Large).bmp
 14 pimuide   1   2   5 c:\stim\ecopd1\bild/pos (6)s (Large).bmp
 14 pimuide   1   3  23 c:\stim\ecopd1\bild/pos (24)s (Large).bmp
 14 pimuide   1   4   7 c:\stim\ecopd1\bild/pos (8)s (Large).bmp
 15 kiwehon   1   0  18 c:\stim\ecopd1\bild/pos (19)s (Large).bmp
 15 kiwehon   1   1   1 c:\stim\ecopd1\bild/pos (2)s (Large).bmp
 15 kiwehon   1   2   3 c:\stim\ecopd1\bild/pos (4)s (Large).bmp
 15 kiwehon   1   3  19 c:\stim\ecopd1\bild/pos (20)s (Large).bmp
 15 kiwehon   1   4   0 c:\stim\ecopd1\bild/pos (1)s (Large).bmp
 16 nalber   1   0  15 c:\stim\ecopd1\bild/pos (16)s (Large).bmp
 16 nalber   1   1  11 c:\stim\ecopd1\bild/pos (12)s (Large).bmp
 16 nalber   1   2  22 c:\stim\ecopd1\bild/pos (23)s (Large).bmp
 16 nalber   1   3  14 c:\stim\ecopd1\bild/pos (15)s (Large).bmp
 16 nalber   1   4   6 c:\stim\ecopd1\bild/pos (7)s (Large).bmp
 17 laumens   1   0   2 c:\stim\ecopd1\bild/pos (3)s (Large).bmp
 17 laumens   1   1   5 c:\stim\ecopd1\bild/pos (6)s (Large).bmp
 17 laumens   1   2  20 c:\stim\ecopd1\bild/pos (21)s (Large).bmp
 17 laumens   1   3  19 c:\stim\ecopd1\bild/pos (20)s (Large).bmp
 17 laumens   1   4   0 c:\stim\ecopd1\bild/pos (1)s (Large).bmp
 18 hilejin   1   0  22 c:\stim\ecopd1\bild/pos (23)s (Large).bmp
 18 hilejin   1   1  21 c:\stim\ecopd1\bild/pos (22)s (Large).bmp
 18 hilejin   1   2  12 c:\stim\ecopd1\bild/pos (13)s (Large).bmp
 18 hilejin   1   3  14 c:\stim\ecopd1\bild/pos (15)s (Large).bmp
 18 hilejin   1   4   9 c:\stim\ecopd1\bild/pos (10)s (Large).bmp
 19 tewok   1   0  15 c:\stim\ecopd1\bild/pos (16)s (Large).bmp
 19 tewok   1   1   8 c:\stim\ecopd1\bild/pos (9)s (Large).bmp
 19 tewok   1   2   7 c:\stim\ecopd1\bild/pos (8)s (Large).bmp
 19 tewok   1   3  23 c:\stim\ecopd1\bild/pos (24)s (Large).bmp
 19 tewok   1   4  18 c:\stim\ecopd1\bild/pos (19)s (Large).bmp
 20 furasti   1   0  11 c:\stim\ecopd1\bild/pos (12)s (Large).bmp
 20 furasti   1   1   3 c:\stim\ecopd1\bild/pos (4)s (Large).bmp
 20 furasti   1   2   6 c:\stim\ecopd1\bild/pos (7)s (Large).bmp
 20 furasti   1   3   1 c:\stim\ecopd1\bild/pos (2)s (Large).bmp
 20 furasti   1   4   4 c:\stim\ecopd1\bild/pos (5)s (Large).bmp
 21 molkate   1   0  10 c:\stim\ecopd1\bild/pos (11)s (Large).bmp
 21 molkate   1   1  24 c:\stim\ecopd1\bild/pos (25)s (Large).bmp
 21 molkate   1   2  13 c:\stim\ecopd1\bild/pos (14)s (Large).bmp
 21 molkate   1   3  17 c:\stim\ecopd1\bild/pos (18)s (Large).bmp
 21 molkate   1   4  16 c:\stim\ecopd1\bild/pos (17)s (Large).bmp
 22 noste   1   0  22 c:\stim\ecopd1\bild/pos (23)s (Large).bmp
 22 noste   1   1   6 c:\stim\ecopd1\bild/pos (7)s (Large).bmp
 22 noste   1   2  20 c:\stim\ecopd1\bild/pos (21)s (Large).bmp
 22 noste   1   3  11 c:\stim\ecopd1\bild/pos (12)s (Large).bmp
 22 noste   1   4  19 c:\stim\ecopd1\bild/pos (20)s (Large).bmp
 23 yosud   1   0  14 c:\stim\ecopd1\bild/pos (15)s (Large).bmp
 23 yosud   1   1  15 c:\stim\ecopd1\bild/pos (16)s (Large).bmp
 23 yosud   1   2  17 c:\stim\ecopd1\bild/pos (18)s (Large).bmp
 23 yosud   1   3  13 c:\stim\ecopd1\bild/pos (14)s (Large).bmp
 23 yosud   1   4   2 c:\stim\ecopd1\bild/pos (3)s (Large).bmp
Darbietung
blocknr, trial, o[trial], Liste[o[trial]].schonangezeigt, Liste[o[trial]].wort, Liste[o[trial]].us[Liste[o[trial]].schonangezeigt]
  0   0  18   0    hilejin  22   1           31
  0   1  10   0    permife  15   1           31
  0   2  17   0    laumens   2   0           31
  0   3  11   0      obacu  12   1           31
  0   4   7   0     uwimor  20   1           31
  0   5   3   0    umeuken  18   0           30
  0   6  23   0      yosud  14   1           31
  0   7   0   0      botsy  23   0           30
  0   8   6   0     hiwawa   4   1           31
  0   9   4   0    sleshen  14   0           30
  0  10   9   0    larnist   1   1           31
  0  11  15   0    kiwehon  18   0           30
  0  12  19   0      tewok  15   1           31
  0  13  22   0      noste  22   1           31
  0  14   2   0     jaciyn   0   0           30
  0  15  13   0     schese  17   0           30
  0  16  16   0     nalber  15   0           30
  0  17  12   0      frask  12   0           30
  0  18   8   0      medan   3   1           31
  0  19  21   0    molkate  10   1           31
  0  20   5   0     botuyn   0   0           30
  0  21   1   0     ubajec   6   0           30
  0  22  14   0    pimuide  16   0           30
  0  23  20   0    furasti  11   1           31
  1   0  22   1      noste   6   1           31
  1   1  10   1    permife  16   1           31
  1   2  11   1      obacu  11   1           31
  1   3  15   1    kiwehon   1   0           30
  1   4  17   1    laumens   5   0           30
  1   5  20   1    furasti   3   1           31
  1   6  19   1      tewok   8   1           31
  1   7  13   1     schese  10   0           30
  1   8   9   1    larnist   7   1           31
  1   9   7   1     uwimor  18   1           31
  1  10  14   1    pimuide  21   0           30
  1  11  18   1    hilejin  21   1           31
  1  12   6   1     hiwawa  13   1           31
  1  13   5   1     botuyn  11   0           30
  1  14   3   1    umeuken  24   0           30
  1  15   4   1    sleshen   1   0           30
  1  16  12   1      frask   4   0           30
  1  17   2   1     jaciyn   9   0           30
  1  18  23   1      yosud  15   1           31
  1  19   1   1     ubajec  10   0           30
  1  20   0   1      botsy   5   0           31
  1  21  16   1     nalber  11   0           30
  1  22   8   1      medan  24   1           31
  1  23  21   1    molkate  24   1           31
  2   0  18   2    hilejin  12   1           31
  2   1   2   2     jaciyn  16   0           30
  2   2  17   2    laumens  20   0           30
  2   3  11   2      obacu   4   1           31
  2   4   0   2      botsy   7   0           30
  2   5   8   2      medan  22   1           31
  2   6  21   2    molkate  13   1           31
  2   7   6   2     hiwawa  12   1           31
  2   8   1   2     ubajec  19   0           30
  2   9   9   2    larnist  16   1           31
  2  10  12   2      frask   9   0           30
  2  11  19   2      tewok   7   1           31
  2  12   5   2     botuyn   2   0           30
  2  13  22   2      noste  20   1           31
  2  14  23   2      yosud  17   1           31
  2  15  13   2     schese   8   0           30
  2  16   7   2     uwimor   9   1           31
  2  17  20   2    furasti   6   1           31
  2  18  16   2     nalber  22   0           30
  2  19  15   2    kiwehon   3   0           30
  2  20   4   2    sleshen  17   0           30
  2  21   3   2    umeuken   4   0           32
  2  22  14   2    pimuide   5   0           30
  2  23  10   2    permife  17   1           31
  3   0  10   3    permife   0   1           31
  3   1   3   3    umeuken  22   0           30
  3   2   2   3     jaciyn   2   0           30
  3   3  13   3     schese  24   0           30
