ECOsub4 [12-2012]
 39   2
 22   1   1   1 DEBBIOLEHRAMT
Liste
Liste[i].wort, Liste[i].istwort,  Liste[i].istpositiv, uspositiv, istmaskiert
 dann 5x: Liste[i].us[j]
 dann: 3x Liste[i].liking[j]
  0   nalber   0  -1   0   0   7  13   1  16   5 -1  -1  -1
  1  molkate   0  -1   0   0   6   2   9  17  23 -1  -1  -1
  2  laumens   0  -1   0   0  19  21   4  10  22 -1  -1  -1
  3  sleshen   0  -1   0   0  15  20  14  24   8 -1  -1  -1
  4    noste   0  -1   0   0   0  12  11  18   3 -1  -1  -1
  5  larnist   0  -1   0   0   7  23  15   9   4 -1  -1  -1
  6  furasti   0  -1   0   1   2  20  17   8  16 -1  -1  -1
  7   schese   0  -1   0   1   5  18  21   3  10 -1  -1  -1
  8   ubajec   0  -1   0   1  12  13   1  14  22 -1  -1  -1
  9  pimuide   0  -1   0   1   0  11   6  24  19 -1  -1  -1
 10  kiwehon   0  -1   0   1  23  15  20  19  17 -1  -1  -1
 11    tewok   0  -1   0   1  14  16   0  18   2 -1  -1  -1
 12    frask   0  -1   1   0  23   0  22  20  21 -1  -1  -1
 13    medan   0  -1   1   0  18  13  10   9  16 -1  -1  -1
 14  umeuken   0  -1   1   0   7   6   5   3   8 -1  -1  -1
 15   jaciyn   0  -1   1   0  11  15  19  14   4 -1  -1  -1
 16   hiwawa   0  -1   1   0  12   1  17   2  24 -1  -1  -1
 17    botsy   0  -1   1   0   0  23  16   7  12 -1  -1  -1
 18   uwimor   0  -1   1   1  18  11  19  21  20 -1  -1  -1
 19   botuyn   0  -1   1   1   9   6   1  22   8 -1  -1  -1
 20    yosud   0  -1   1   1  10  17  15   3  13 -1  -1  -1
 21  hilejin   0  -1   1   1   4  24  14   2   5 -1  -1  -1
 22  permife   0  -1   1   1   8  11  24   0  14 -1  -1  -1
 23    obacu   0  -1   1   1  10  17  21   9  15 -1  -1  -1
US-Bilder
cs, Liste[cs].wort, istpositiv, usnr, Liste[cs].us[us], fn
  0 nalber   0   0   7 c:\stim\ecopd1\bild/neg (8)s (Large).bmp
  0 nalber   0   1  13 c:\stim\ecopd1\bild/neg (14)s (Large).bmp
  0 nalber   0   2   1 c:\stim\ecopd1\bild/neg (2)s (Large).bmp
  0 nalber   0   3  16 c:\stim\ecopd1\bild/neg (17)s (Large).bmp
  0 nalber   0   4   5 c:\stim\ecopd1\bild/neg (6)s (Large).bmp
  1 molkate   0   0   6 c:\stim\ecopd1\bild/neg (7)s (Large).bmp
  1 molkate   0   1   2 c:\stim\ecopd1\bild/neg (3)s (Large).bmp
  1 molkate   0   2   9 c:\stim\ecopd1\bild/neg (10)s (Large).bmp
  1 molkate   0   3  17 c:\stim\ecopd1\bild/neg (18)s (Large).bmp
  1 molkate   0   4  23 c:\stim\ecopd1\bild/neg (24)s (Large).bmp
  2 laumens   0   0  19 c:\stim\ecopd1\bild/neg (20)s (Large).bmp
  2 laumens   0   1  21 c:\stim\ecopd1\bild/neg (22)s (Large).bmp
  2 laumens   0   2   4 c:\stim\ecopd1\bild/neg (5)s (Large).bmp
  2 laumens   0   3  10 c:\stim\ecopd1\bild/neg (11)s (Large).bmp
  2 laumens   0   4  22 c:\stim\ecopd1\bild/neg (23)s (Large).bmp
  3 sleshen   0   0  15 c:\stim\ecopd1\bild/neg (16)s (Large).bmp
  3 sleshen   0   1  20 c:\stim\ecopd1\bild/neg (21)s (Large).bmp
  3 sleshen   0   2  14 c:\stim\ecopd1\bild/neg (15)s (Large).bmp
  3 sleshen   0   3  24 c:\stim\ecopd1\bild/neg (25)s (Large).bmp
  3 sleshen   0   4   8 c:\stim\ecopd1\bild/neg (9)s (Large).bmp
  4 noste   0   0   0 c:\stim\ecopd1\bild/neg (1)s (Large).bmp
  4 noste   0   1  12 c:\stim\ecopd1\bild/neg (13)s (Large).bmp
  4 noste   0   2  11 c:\stim\ecopd1\bild/neg (12)s (Large).bmp
  4 noste   0   3  18 c:\stim\ecopd1\bild/neg (19)s (Large).bmp
  4 noste   0   4   3 c:\stim\ecopd1\bild/neg (4)s (Large).bmp
  5 larnist   0   0   7 c:\stim\ecopd1\bild/neg (8)s (Large).bmp
  5 larnist   0   1  23 c:\stim\ecopd1\bild/neg (24)s (Large).bmp
  5 larnist   0   2  15 c:\stim\ecopd1\bild/neg (16)s (Large).bmp
  5 larnist   0   3   9 c:\stim\ecopd1\bild/neg (10)s (Large).bmp
  5 larnist   0   4   4 c:\stim\ecopd1\bild/neg (5)s (Large).bmp
  6 furasti   0   0   2 c:\stim\ecopd1\bild/neg (3)s (Large).bmp
  6 furasti   0   1  20 c:\stim\ecopd1\bild/neg (21)s (Large).bmp
  6 furasti   0   2  17 c:\stim\ecopd1\bild/neg (18)s (Large).bmp
  6 furasti   0   3   8 c:\stim\ecopd1\bild/neg (9)s (Large).bmp
  6 furasti   0   4  16 c:\stim\ecopd1\bild/neg (17)s (Large).bmp
  7 schese   0   0   5 c:\stim\ecopd1\bild/neg (6)s (Large).bmp
  7 schese   0   1  18 c:\stim\ecopd1\bild/neg (19)s (Large).bmp
  7 schese   0   2  21 c:\stim\ecopd1\bild/neg (22)s (Large).bmp
  7 schese   0   3   3 c:\stim\ecopd1\bild/neg (4)s (Large).bmp
  7 schese   0   4  10 c:\stim\ecopd1\bild/neg (11)s (Large).bmp
  8 ubajec   0   0  12 c:\stim\ecopd1\bild/neg (13)s (Large).bmp
  8 ubajec   0   1  13 c:\stim\ecopd1\bild/neg (14)s (Large).bmp
  8 ubajec   0   2   1 c:\stim\ecopd1\bild/neg (2)s (Large).bmp
  8 ubajec   0   3  14 c:\stim\ecopd1\bild/neg (15)s (Large).bmp
  8 ubajec   0   4  22 c:\stim\ecopd1\bild/neg (23)s (Large).bmp
  9 pimuide   0   0   0 c:\stim\ecopd1\bild/neg (1)s (Large).bmp
  9 pimuide   0   1  11 c:\stim\ecopd1\bild/neg (12)s (Large).bmp
  9 pimuide   0   2   6 c:\stim\ecopd1\bild/neg (7)s (Large).bmp
  9 pimuide   0   3  24 c:\stim\ecopd1\bild/neg (25)s (Large).bmp
  9 pimuide   0   4  19 c:\stim\ecopd1\bild/neg (20)s (Large).bmp
 10 kiwehon   0   0  23 c:\stim\ecopd1\bild/neg (24)s (Large).bmp
 10 kiwehon   0   1  15 c:\stim\ecopd1\bild/neg (16)s (Large).bmp
 10 kiwehon   0   2  20 c:\stim\ecopd1\bild/neg (21)s (Large).bmp
 10 kiwehon   0   3  19 c:\stim\ecopd1\bild/neg (20)s (Large).bmp
 10 kiwehon   0   4  17 c:\stim\ecopd1\bild/neg (18)s (Large).bmp
 11 tewok   0   0  14 c:\stim\ecopd1\bild/neg (15)s (Large).bmp
