subject_nr,order,PAS,blocknr,trialnr,cs_filename,usval,type,cs_kategorie,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,visopt_15,visopt_14,visopt_13,visopt_12,visopt_11,visopt_10,visopt_9,visopt_8,visopt_7,visopt_6,visopt_5,visopt_4,visopt_3,visopt_2,visopt_1,visopt_15_resp,visopt_14_resp,visopt_13_resp,visopt_12_resp,visopt_11_resp,visopt_10_resp,visopt_9_resp,visopt_8_resp,visopt_7_resp,visopt_6_resp,visopt_5_resp,visopt_4_resp,visopt_3_resp,visopt_2_resp,visopt_1_resp,sicher1_resp,sicher2_resp,sicher3_resp,sicher4_resp,time_gesehen_form,time_sicher_form,time_trial_logger,csdur_A_prod,csdur_A_face,csdur_A_nonw,csdur_B_prod,csdur_B_face,csdur_B_nonw,csdur_C_prod,csdur_C_face,csdur_C_nonw,subjresp_A_prod_1,subjresp_A_prod_2,subjresp_A_prod_3,subjresp_A_prod_4,subjresp_A_face_1,subjresp_A_face_2,subjresp_A_face_3,subjresp_A_face_4,subjresp_A_nonw_1,subjresp_A_nonw_2,subjresp_A_nonw_3,subjresp_A_nonw_4,subjresp_B_prod_1,subjresp_B_prod_2,subjresp_B_prod_3,subjresp_B_prod_4,subjresp_B_face_1,subjresp_B_face_2,subjresp_B_face_3,subjresp_B_face_4,subjresp_B_nonw_1,subjresp_B_nonw_2,subjresp_B_nonw_3,subjresp_B_nonw_4,subjresp_C_prod_1,subjresp_C_prod_2,subjresp_C_prod_3,subjresp_C_prod_4,subjresp_C_face_1,subjresp_C_face_2,subjresp_C_face_3,subjresp_C_face_4,subjresp_C_nonw_1,subjresp_C_nonw_2,subjresp_C_nonw_3,subjresp_C_nonw_4
34,3,1,1,0,nw25.bmp,neg,nonword,A,30,9320.jpg,1000,maske_4.bmp,500,maske_12.bmp,970,cs28.bmp,cs15.bmp,cs1.bmp,cs9.bmp,cs16.bmp,M16_.bmp,W15.bmp,W02.bmp,M18.bmp,W16.bmp,nw7.bmp,nw25.bmp,nw6.bmp,nw22.bmp,nw3.bmp,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,NA,NA,NA,NA,93808,NA,122290,30,30,30,60,60,60,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,3,1,1,1,cs3.bmp,neg,product,C,100,9000.jpg,1000,maske_2.bmp,500,maske_7.bmp,900,Mneu04_.bmp,Mneu11_.bmp,M12.bmp,W07.bmp,Wneu05_.bmp,cs3.bmp,cs21.bmp,cs23.bmp,cs11.bmp,cs25.bmp,nw14.bmp,nw27.bmp,nw4.bmp,nw16.bmp,nw21.bmp,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,NA,NA,NA,NA,125687,NA,158506,30,30,30,60,60,60,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,3,1,1,2,W20.bmp,pos,face,C,100,2660.jpg,1000,maske_4.bmp,500,maske_12.bmp,900,cs7.bmp,cs10.bmp,cs18.bmp,cs30.bmp,cs4.bmp,nw12.bmp,nw23.bmp,nw19.bmp,nw11.bmp,nw20.bmp,Mneu01_.bmp,W20.bmp,M14.bmp,Mneu25_.bmp,Mneu05_.bmp,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,NA,NA,NA,NA,161706,NA,184562,30,30,30,60,60,60,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,3,1,1,3,Wneu01_.bmp,pos,face,A,30,2260.JPG,1000,maske_4.bmp,500,maske_9.bmp,970,M07.bmp,Mneu24_.bmp,Wneu01_.bmp,M13.bmp,W12.bmp,nw15.bmp,nw1.bmp,nw8.bmp,nw5.bmp,nw30.bmp,cs22.bmp,cs26.bmp,cs29.bmp,cs19.bmp,cs5.bmp,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,NA,NA,NA,NA,187766,NA,206202,30,30,30,60,60,60,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,3,1,1,4,nw4.bmp,neg,nonword,C,100,9342.jpg,1000,maske_7.bmp,500,maske_1.bmp,900,Mneu04_.bmp,M12.bmp,Mneu11_.bmp,Wneu05_.bmp,W07.bmp,nw16.bmp,nw21.bmp,nw27.bmp,nw14.bmp,nw4.bmp,cs25.bmp,cs11.bmp,cs21.bmp,cs3.bmp,cs23.bmp,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,NA,NA,NA,NA,209405,NA,229490,30,30,30,60,60,60,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,3,1,1,5,cs7.bmp,pos,product,C,100,2216.jpg,1000,maske_10.bmp,500,maske_8.bmp,900,nw11.bmp,nw12.bmp,nw19.bmp,nw23.bmp,nw20.bmp,cs30.bmp,cs10.bmp,cs7.bmp,cs18.bmp,cs4.bmp,Mneu05_.bmp,W20.bmp,Mneu01_.bmp,M14.bmp,Mneu25_.bmp,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,NA,NA,NA,NA,232884,NA,238714,30,30,30,60,60,60,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,3,1,1,6,nw7.bmp,neg,nonword,A,30,9561.jpg,1000,maske_11.bmp,500,maske_8.bmp,970,W15.bmp,M18.bmp,M16_.bmp,W02.bmp,W16.bmp,cs9.bmp,cs1.bmp,cs16.bmp,cs15.bmp,cs28.bmp,nw6.bmp,nw25.bmp,nw3.bmp,nw22.bmp,nw7.bmp,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,NA,NA,NA,NA,241905,NA,245610,30,30,30,60,60,60,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,3,1,1,7,nw14.bmp,neg,nonword,C,100,9280.jpg,1000,maske_4.bmp,500,maske_9.bmp,900,cs25.bmp,cs3.bmp,cs21.bmp,cs23.bmp,cs11.bmp,W07.bmp,Mneu04_.bmp,Mneu11_.bmp,M12.bmp,Wneu05_.bmp,nw16.bmp,nw21.bmp,nw4.bmp,nw14.bmp,nw27.bmp,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,NA,NA,NA,NA,248804,NA,251947,30,30,30,60,60,60,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,3,1,1,8,cs14.bmp,pos,product,B,60,7502.jpg,1000,maske_6.bmp,500,maske_12.bmp,940,nw28.bmp,nw17.bmp,nw13.bmp,nw18.bmp,nw24.bmp,cs27.bmp,cs20.bmp,cs8.bmp,cs14.bmp,cs24.bmp,W19.bmp,Mneu20_.bmp,Wneu02_.bmp,PM04.bmp,W04.bmp,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,NA,NA,NA,NA,255124,NA,258490,30,30,30,60,60,60,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,3,1,1,9,nw8.bmp,pos,nonword,A,30,1999.jpg,1000,maske_9.bmp,500,maske_2.bmp,970,Wneu01_.bmp,M13.bmp,W12.bmp,Mneu24_.bmp,M07.bmp,nw5.bmp,nw30.bmp,nw1.bmp,nw15.bmp,nw8.bmp,cs26.bmp,cs19.bmp,cs22.bmp,cs29.bmp,cs5.bmp,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,NA,NA,NA,NA,261724,NA,268962,30,30,30,60,60,60,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,3,1,1,10,M14.bmp,pos,face,C,100,2091.jpg,1000,maske_3.bmp,500,maske_8.bmp,900,cs4.bmp,cs10.bmp,cs30.bmp,cs7.bmp,cs18.bmp,nw11.bmp,nw12.bmp,nw19.bmp,nw23.bmp,nw20.bmp,M14.bmp,W20.bmp,Mneu25_.bmp,Mneu05_.bmp,Mneu01_.bmp,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,NA,NA,NA,NA,272275,NA,273578,30,30,30,60,60,60,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,3,1,1,11,PM04.bmp,pos,face,B,60,5830.JPG,1000,maske_9.bmp,500,maske_11.bmp,940,cs8.bmp,cs14.bmp,cs27.bmp,cs24.bmp,cs20.bmp,W04.bmp,Wneu02_.bmp,Mneu20_.bmp,PM04.bmp,W19.bmp,nw28.bmp,nw13.bmp,nw17.bmp,nw24.bmp,nw18.bmp,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,NA,NA,NA,NA,276904,NA,279146,30,30,30,60,60,60,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
