subject_nr,order,PAS,blocknr,trialnr,cs_filename,usval,type,cs_kategorie,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,visopt_15,visopt_14,visopt_13,visopt_12,visopt_11,visopt_10,visopt_9,visopt_8,visopt_7,visopt_6,visopt_5,visopt_4,visopt_3,visopt_2,visopt_1,visopt_15_resp,visopt_14_resp,visopt_13_resp,visopt_12_resp,visopt_11_resp,visopt_10_resp,visopt_9_resp,visopt_8_resp,visopt_7_resp,visopt_6_resp,visopt_5_resp,visopt_4_resp,visopt_3_resp,visopt_2_resp,visopt_1_resp,sicher1_resp,sicher2_resp,sicher3_resp,sicher4_resp,time_gesehen_form,time_sicher_form,time_trial_logger,csdur_A_prod,csdur_A_face,csdur_A_nonw,csdur_B_prod,csdur_B_face,csdur_B_nonw,csdur_C_prod,csdur_C_face,csdur_C_nonw,subjresp_A_prod_1,subjresp_A_prod_2,subjresp_A_prod_3,subjresp_A_prod_4,subjresp_A_face_1,subjresp_A_face_2,subjresp_A_face_3,subjresp_A_face_4,subjresp_A_nonw_1,subjresp_A_nonw_2,subjresp_A_nonw_3,subjresp_A_nonw_4,subjresp_B_prod_1,subjresp_B_prod_2,subjresp_B_prod_3,subjresp_B_prod_4,subjresp_B_face_1,subjresp_B_face_2,subjresp_B_face_3,subjresp_B_face_4,subjresp_B_nonw_1,subjresp_B_nonw_2,subjresp_B_nonw_3,subjresp_B_nonw_4,subjresp_C_prod_1,subjresp_C_prod_2,subjresp_C_prod_3,subjresp_C_prod_4,subjresp_C_face_1,subjresp_C_face_2,subjresp_C_face_3,subjresp_C_face_4,subjresp_C_nonw_1,subjresp_C_nonw_2,subjresp_C_nonw_3,subjresp_C_nonw_4
47,2,2,1,0,Mneu24_.bmp,neg,face,C,100,9520.JPG,1000,maske_11.bmp,500,maske_5.bmp,900,cs9.bmp,cs2.bmp,cs1.bmp,cs5.bmp,cs12.bmp,nw21.bmp,nw23.bmp,nw17.bmp,nw25.bmp,nw6.bmp,Mneu24_.bmp,W15.bmp,Mneu05_.bmp,W03.bmp,W20.bmp,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,133917,128975,142198,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2,2,1,1,nw3.bmp,pos,nonword,A,30,2070.jpg,1000,maske_8.bmp,500,maske_6.bmp,970,nw1.bmp,nw30.bmp,nw3.bmp,nw8.bmp,nw19.bmp,cs27.bmp,cs4.bmp,cs17.bmp,cs18.bmp,cs11.bmp,Wneu01_.bmp,Wneu03_.bmp,W07.bmp,M18.bmp,Wneu02_.bmp,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,149593,145605,154129,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2,2,1,2,cs8.bmp,pos,product,C,100,2080.jpg,1000,maske_2.bmp,500,maske_3.bmp,900,cs25.bmp,cs29.bmp,cs23.bmp,cs19.bmp,cs8.bmp,Mneu18_.bmp,Wneu05_.bmp,W17.bmp,M13.bmp,Mneu20_.bmp,nw24.bmp,nw9.bmp,nw28.bmp,nw10.bmp,nw2.bmp,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,159778,157314,162077,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2,2,1,3,W16.bmp,pos,face,B,60,1463.jpg,1000,maske_9.bmp,500,maske_7.bmp,940,cs26.bmp,cs22.bmp,cs30.bmp,cs3.bmp,cs6.bmp,M14.bmp,PM04.bmp,W02.bmp,W16.bmp,Mneu01_.bmp,nw29.bmp,nw27.bmp,nw20.bmp,nw26.bmp,nw12.bmp,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,166777,165254,169379,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2,2,1,4,nw16.bmp,neg,nonword,A,30,6311.jpg,1000,maske_2.bmp,500,maske_6.bmp,970,W12.bmp,M12.bmp,W19.bmp,Mneu04_.bmp,M16_.bmp,nw15.bmp,nw4.bmp,nw18.bmp,nw16.bmp,nw11.bmp,cs20.bmp,cs15.bmp,cs13.bmp,cs7.bmp,cs28.bmp,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,176845,172564,179643,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2,2,1,5,cs15.bmp,neg,product,A,30,9342.jpg,1000,maske_11.bmp,500,maske_8.bmp,970,nw18.bmp,nw11.bmp,nw4.bmp,nw16.bmp,nw15.bmp,cs28.bmp,cs7.bmp,cs13.bmp,cs20.bmp,cs15.bmp,M12.bmp,M16_.bmp,Mneu04_.bmp,W19.bmp,W12.bmp,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,185769,182824,187886,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2,2,1,6,cs19.bmp,pos,product,C,100,2080.jpg,1000,maske_7.bmp,500,maske_4.bmp,900,Mneu18_.bmp,W17.bmp,Wneu05_.bmp,M13.bmp,Mneu20_.bmp,nw2.bmp,nw10.bmp,nw28.bmp,nw24.bmp,nw9.bmp,cs29.bmp,cs23.bmp,cs25.bmp,cs19.bmp,cs8.bmp,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,192661,191063,194428,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2,2,1,7,Mneu05_.bmp,neg,face,C,100,9520.JPG,1000,maske_10.bmp,500,maske_7.bmp,900,nw6.bmp,nw21.bmp,nw17.bmp,nw25.bmp,nw23.bmp,cs5.bmp,cs12.bmp,cs1.bmp,cs9.bmp,cs2.bmp,W15.bmp,Mneu05_.bmp,Mneu24_.bmp,W20.bmp,W03.bmp,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,198737,197634,200125,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2,2,1,8,Mneu11_.bmp,neg,face,B,60,9611.jpg,1000,maske_12.bmp,500,maske_3.bmp,940,nw7.bmp,nw13.bmp,nw14.bmp,nw5.bmp,nw22.bmp,cs10.bmp,cs14.bmp,cs16.bmp,cs21.bmp,cs24.bmp,M07.bmp,M02_.bmp,W04.bmp,Mneu25_.bmp,Mneu11_.bmp,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,204997,203343,209102,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2,2,1,9,nw10.bmp,pos,nonword,C,100,1440.jpg,1000,maske_8.bmp,500,maske_6.bmp,900,cs23.bmp,cs29.bmp,cs8.bmp,cs25.bmp,cs19.bmp,nw28.bmp,nw24.bmp,nw2.bmp,nw10.bmp,nw9.bmp,W17.bmp,M13.bmp,Wneu05_.bmp,Mneu20_.bmp,Mneu18_.bmp,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,214300,212484,216535,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
