subject_nr,order,PAS,blocknr,trialnr,cs_filename,usval,type,cs_kategorie,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,visopt_15,visopt_14,visopt_13,visopt_12,visopt_11,visopt_10,visopt_9,visopt_8,visopt_7,visopt_6,visopt_5,visopt_4,visopt_3,visopt_2,visopt_1,visopt_15_resp,visopt_14_resp,visopt_13_resp,visopt_12_resp,visopt_11_resp,visopt_10_resp,visopt_9_resp,visopt_8_resp,visopt_7_resp,visopt_6_resp,visopt_5_resp,visopt_4_resp,visopt_3_resp,visopt_2_resp,visopt_1_resp,sicher1_resp,sicher2_resp,sicher3_resp,sicher4_resp,time_gesehen_form,time_sicher_form,time_trial_logger,csdur_A_prod,csdur_A_face,csdur_A_nonw,csdur_B_prod,csdur_B_face,csdur_B_nonw,csdur_C_prod,csdur_C_face,csdur_C_nonw,subjresp_A_prod_1,subjresp_A_prod_2,subjresp_A_prod_3,subjresp_A_prod_4,subjresp_A_face_1,subjresp_A_face_2,subjresp_A_face_3,subjresp_A_face_4,subjresp_A_nonw_1,subjresp_A_nonw_2,subjresp_A_nonw_3,subjresp_A_nonw_4,subjresp_B_prod_1,subjresp_B_prod_2,subjresp_B_prod_3,subjresp_B_prod_4,subjresp_B_face_1,subjresp_B_face_2,subjresp_B_face_3,subjresp_B_face_4,subjresp_B_nonw_1,subjresp_B_nonw_2,subjresp_B_nonw_3,subjresp_B_nonw_4,subjresp_C_prod_1,subjresp_C_prod_2,subjresp_C_prod_3,subjresp_C_prod_4,subjresp_C_face_1,subjresp_C_face_2,subjresp_C_face_3,subjresp_C_face_4,subjresp_C_nonw_1,subjresp_C_nonw_2,subjresp_C_nonw_3,subjresp_C_nonw_4
10,3,1,1,0,Wneu02_.bmp,neg,face,A,30,9000.jpg,1000,maske_1.bmp,500,maske_7.bmp,970,W04.bmp,W07.bmp,Mneu18_.bmp,Mneu04_.bmp,Wneu02_.bmp,cs13.bmp,cs27.bmp,cs15.bmp,cs8.bmp,cs4.bmp,nw3.bmp,nw22.bmp,nw26.bmp,nw21.bmp,nw27.bmp,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,NA,NA,NA,NA,109088,NA,117145,30,30,30,60,60,60,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,3,1,1,1,nw10.bmp,pos,nonword,C,100,2080.jpg,1000,maske_9.bmp,500,maske_12.bmp,900,nw11.bmp,nw29.bmp,nw7.bmp,nw10.bmp,nw18.bmp,cs23.bmp,cs16.bmp,cs1.bmp,cs6.bmp,cs3.bmp,M12.bmp,Wneu03_.bmp,M16_.bmp,W20.bmp,W02.bmp,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,NA,NA,NA,NA,120466,NA,122961,30,30,30,60,60,60,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,3,1,1,2,nw21.bmp,neg,nonword,A,30,9041.jpg,1000,maske_5.bmp,500,maske_8.bmp,970,cs4.bmp,cs15.bmp,cs8.bmp,cs27.bmp,cs13.bmp,nw21.bmp,nw22.bmp,nw27.bmp,nw26.bmp,nw3.bmp,Wneu02_.bmp,W04.bmp,W07.bmp,Mneu18_.bmp,Mneu04_.bmp,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,NA,NA,NA,NA,126053,NA,128961,30,30,30,60,60,60,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,3,1,1,3,W02.bmp,pos,face,C,100,8461.jpg,1000,maske_10.bmp,500,maske_9.bmp,900,W02.bmp,Wneu03_.bmp,W20.bmp,M12.bmp,M16_.bmp,cs3.bmp,cs23.bmp,cs1.bmp,cs6.bmp,cs16.bmp,nw10.bmp,nw11.bmp,nw29.bmp,nw7.bmp,nw18.bmp,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,NA,NA,NA,NA,132020,NA,133601,30,30,30,60,60,60,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,3,1,1,4,M18.bmp,pos,face,B,60,2150.JPG,1000,maske_2.bmp,500,maske_9.bmp,940,M18.bmp,Mneu24_.bmp,Wneu05_.bmp,W03.bmp,W17.bmp,nw9.bmp,nw8.bmp,nw4.bmp,nw30.bmp,nw16.bmp,cs17.bmp,cs10.bmp,cs28.bmp,cs19.bmp,cs7.bmp,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,NA,NA,NA,NA,136671,NA,139489,30,30,30,60,60,60,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,3,1,1,5,M07.bmp,pos,face,A,30,2216.jpg,1000,maske_2.bmp,500,maske_12.bmp,970,cs22.bmp,cs2.bmp,cs24.bmp,cs14.bmp,cs11.bmp,PM04.bmp,Mneu01_.bmp,Mneu20_.bmp,M07.bmp,Mneu05_.bmp,nw24.bmp,nw20.bmp,nw14.bmp,nw13.bmp,nw15.bmp,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,NA,NA,NA,NA,142583,NA,144369,30,30,30,60,60,60,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,3,1,1,6,Wneu03_.bmp,pos,face,C,100,2260.JPG,1000,maske_11.bmp,500,maske_9.bmp,900,cs16.bmp,cs6.bmp,cs1.bmp,cs23.bmp,cs3.bmp,Wneu03_.bmp,W20.bmp,W02.bmp,M12.bmp,M16_.bmp,nw10.bmp,nw29.bmp,nw11.bmp,nw18.bmp,nw7.bmp,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,NA,NA,NA,NA,147455,NA,148833,30,30,30,60,60,60,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,3,1,1,7,nw28.bmp,neg,nonword,B,60,9520.JPG,1000,maske_7.bmp,500,maske_6.bmp,940,cs25.bmp,cs12.bmp,cs21.bmp,cs5.bmp,cs20.bmp,M02_.bmp,M13.bmp,W16.bmp,Wneu01_.bmp,M14.bmp,nw19.bmp,nw28.bmp,nw12.bmp,nw23.bmp,nw5.bmp,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,NA,NA,NA,NA,151930,NA,153105,30,30,30,60,60,60,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,3,1,1,8,nw30.bmp,pos,nonword,B,60,2660.jpg,1000,maske_5.bmp,500,maske_1.bmp,940,cs28.bmp,cs17.bmp,cs7.bmp,cs19.bmp,cs10.bmp,M18.bmp,W03.bmp,W17.bmp,Wneu05_.bmp,Mneu24_.bmp,nw30.bmp,nw8.bmp,nw4.bmp,nw9.bmp,nw16.bmp,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,NA,NA,NA,NA,156166,NA,158329,30,30,30,60,60,60,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,3,1,1,9,Wneu01_.bmp,neg,face,B,60,9265.jpg,1000,maske_8.bmp,500,maske_10.bmp,940,Wneu01_.bmp,W16.bmp,M02_.bmp,M13.bmp,M14.bmp,nw28.bmp,nw12.bmp,nw23.bmp,nw5.bmp,nw19.bmp,cs12.bmp,cs20.bmp,cs5.bmp,cs25.bmp,cs21.bmp,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,NA,NA,NA,NA,161459,NA,164337,30,30,30,60,60,60,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
