subject_nr,cs_filename_rating,eval_rating,time_ratings_form,time_ratings_delay
52,cs30.bmp,16,3068584,3076660
52,cs6.bmp,9,3077466,3081092
52,nw24.bmp,9,3081713,3086628
52,cs4.bmp,14,3087242,3091299
52,nw13.bmp,14,3091913,3098444
52,W17.bmp,7,3099067,3107339
52,cs5.bmp,16,3107970,3110604
52,W04.bmp,7,3111221,3115980
52,W16.bmp,7,3116598,3121660
52,nw22.bmp,10,3122312,3126779
52,cs29.bmp,10,3127397,3130036
52,nw9.bmp,6,3130656,3135204
52,M07.bmp,11,3135821,3140643
52,cs22.bmp,11,3141258,3144667
52,cs14.bmp,14,3145281,3149164
52,cs7.bmp,9,3149786,3152964
52,cs8.bmp,15,3153585,3156340
52,cs1.bmp,9,3156966,3160339
52,cs21.bmp,16,3160961,3164196
52,cs16.bmp,14,3164810,3167572
52,M16_.bmp,10,3168187,3171260
52,M13.bmp,10,3171883,3174068
52,Wneu01_.bmp,15,3174683,3176643
52,nw28.bmp,9,3177258,3179851
52,W19.bmp,6,3180472,3182900
52,cs17.bmp,15,3183519,3186036
52,cs24.bmp,14,3186660,3189908
52,Wneu02_.bmp,15,3190528,3193204
52,nw10.bmp,13,3193822,3196043
52,nw26.bmp,6,3196659,3200252
52,cs15.bmp,13,3200870,3202900
52,W20.bmp,10,3203517,3205684
52,cs26.bmp,15,3206304,3208716
52,cs12.bmp,14,3209331,3212499
52,Mneu18_.bmp,11,3213117,3216268
52,cs28.bmp,12,3216882,3219932
52,nw23.bmp,7,3220554,3223444
52,Wneu05_.bmp,16,3224061,3227780
52,cs23.bmp,14,3228398,3231299
52,Mneu25_.bmp,13,3231917,3233924
52,nw14.bmp,12,3234541,3236828
52,Wneu03_.bmp,16,3237449,3239220
52,nw25.bmp,7,3239837,3242708
52,nw21.bmp,11,3243329,3248011
52,Mneu05_.bmp,16,3248624,3251892
52,W07.bmp,13,3252508,3254180
52,nw18.bmp,12,3254802,3259404
52,nw19.bmp,12,3260026,3262076
52,nw5.bmp,6,3262695,3264635
52,nw6.bmp,9,3265249,3268756
52,cs27.bmp,16,3269377,3272820
52,Mneu20_.bmp,15,3273437,3275108
52,cs18.bmp,15,3275732,3279508
52,nw11.bmp,9,3280133,3284067
52,Mneu24_.bmp,14,3284685,3286292
52,cs25.bmp,14,3286907,3289348
52,nw17.bmp,9,3289966,3293100
52,cs20.bmp,14,3293729,3296788
52,M14.bmp,10,3297400,3302171
52,cs9.bmp,12,3302790,3305956
52,Mneu04_.bmp,12,3306578,3307980
52,nw3.bmp,7,3308603,3310396
52,nw4.bmp,8,3311013,3312420
52,M12.bmp,12,3313036,3314828
52,nw16.bmp,8,3315449,3317867
52,nw30.bmp,8,3318489,3319860
52,cs13.bmp,16,3320474,3322508
52,cs10.bmp,10,3323133,3326284
52,cs19.bmp,10,3326896,3328972
52,nw12.bmp,10,3329592,3331452
52,nw1.bmp,10,3332072,3333843
52,nw29.bmp,6,3334462,3337988
52,W03.bmp,11,3338602,3340700
52,nw20.bmp,7,3341321,3343636
52,M02_.bmp,7,3344250,3346572
52,nw27.bmp,7,3347207,3349172
52,cs2.bmp,14,3349792,3351435
52,W12.bmp,12,3352052,3353883
52,nw7.bmp,10,3354496,3357196
52,Mneu11_.bmp,16,3357815,3359796
52,nw15.bmp,5,3360416,3363492
52,nw8.bmp,12,3364111,3365916
52,cs11.bmp,9,3366532,3370219
52,nw2.bmp,7,3370840,3372612
52,M18.bmp,14,3373227,3374924
52,W15.bmp,12,3375547,3377316
52,cs3.bmp,16,3377932,3380116
52,PM04.bmp,6,3380734,3382604
52,W02.bmp,9,3383228,3386267
52,Mneu01_.bmp,6,3386886,3388595
