subject_nr,order,PAS,blocknr,trialnr,cs_filename,usval,type,cs_kategorie,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,visopt_15,visopt_14,visopt_13,visopt_12,visopt_11,visopt_10,visopt_9,visopt_8,visopt_7,visopt_6,visopt_5,visopt_4,visopt_3,visopt_2,visopt_1,visopt_15_resp,visopt_14_resp,visopt_13_resp,visopt_12_resp,visopt_11_resp,visopt_10_resp,visopt_9_resp,visopt_8_resp,visopt_7_resp,visopt_6_resp,visopt_5_resp,visopt_4_resp,visopt_3_resp,visopt_2_resp,visopt_1_resp,sicher1_resp,sicher2_resp,sicher3_resp,sicher4_resp,time_gesehen_form,time_sicher_form,time_trial_logger,csdur_A_prod,csdur_A_face,csdur_A_nonw,csdur_B_prod,csdur_B_face,csdur_B_nonw,csdur_C_prod,csdur_C_face,csdur_C_nonw,subjresp_A_prod_1,subjresp_A_prod_2,subjresp_A_prod_3,subjresp_A_prod_4,subjresp_A_face_1,subjresp_A_face_2,subjresp_A_face_3,subjresp_A_face_4,subjresp_A_nonw_1,subjresp_A_nonw_2,subjresp_A_nonw_3,subjresp_A_nonw_4,subjresp_B_prod_1,subjresp_B_prod_2,subjresp_B_prod_3,subjresp_B_prod_4,subjresp_B_face_1,subjresp_B_face_2,subjresp_B_face_3,subjresp_B_face_4,subjresp_B_nonw_1,subjresp_B_nonw_2,subjresp_B_nonw_3,subjresp_B_nonw_4,subjresp_C_prod_1,subjresp_C_prod_2,subjresp_C_prod_3,subjresp_C_prod_4,subjresp_C_face_1,subjresp_C_face_2,subjresp_C_face_3,subjresp_C_face_4,subjresp_C_nonw_1,subjresp_C_nonw_2,subjresp_C_nonw_3,subjresp_C_nonw_4
33,2,1,1,0,nw10.bmp,pos,nonword,A,30,2311.jpg,1000,maske_2.bmp,500,maske_1.bmp,970,cs20.bmp,cs2.bmp,cs17.bmp,cs30.bmp,cs12.bmp,Mneu11_.bmp,W12.bmp,W17.bmp,W04.bmp,Wneu02_.bmp,nw17.bmp,nw29.bmp,nw22.bmp,nw10.bmp,nw8.bmp,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,119102,113610,133409,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,1,1,1,nw25.bmp,neg,nonword,C,100,3220.JPG,1000,maske_6.bmp,500,maske_7.bmp,900,nw18.bmp,nw26.bmp,nw25.bmp,nw12.bmp,nw9.bmp,Mneu24_.bmp,Wneu03_.bmp,W02.bmp,M16_.bmp,Mneu25_.bmp,cs11.bmp,cs19.bmp,cs23.bmp,cs25.bmp,cs8.bmp,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,138849,136800,143891,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,1,1,2,cs22.bmp,neg,product,B,60,2750.jpg,1000,maske_4.bmp,500,maske_9.bmp,940,nw27.bmp,nw19.bmp,nw30.bmp,nw21.bmp,nw1.bmp,Wneu05_.bmp,Mneu18_.bmp,W19.bmp,PM04.bmp,W03.bmp,cs18.bmp,cs10.bmp,cs7.bmp,cs4.bmp,cs22.bmp,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,149343,147070,151557,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,1,1,3,W15.bmp,neg,face,A,30,2053.JPG,1000,maske_10.bmp,500,maske_12.bmp,970,cs28.bmp,cs9.bmp,cs29.bmp,cs21.bmp,cs5.bmp,Wneu01_.bmp,Mneu01_.bmp,M07.bmp,W15.bmp,M12.bmp,nw3.bmp,nw23.bmp,nw2.bmp,nw4.bmp,nw20.bmp,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,155968,154739,157616,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,1,1,4,nw28.bmp,pos,nonword,B,60,1721.jpg,1000,maske_7.bmp,500,maske_1.bmp,940,nw11.bmp,nw13.bmp,nw28.bmp,nw6.bmp,nw15.bmp,cs27.bmp,cs1.bmp,cs26.bmp,cs6.bmp,cs13.bmp,M13.bmp,W07.bmp,M18.bmp,Mneu04_.bmp,W20.bmp,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,163864,160790,165556,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,1,1,5,Wneu01_.bmp,neg,face,A,30,9830.jpg,1000,maske_9.bmp,500,maske_7.bmp,970,M12.bmp,M07.bmp,Mneu01_.bmp,Wneu01_.bmp,W15.bmp,nw3.bmp,nw4.bmp,nw2.bmp,nw20.bmp,nw23.bmp,cs21.bmp,cs9.bmp,cs5.bmp,cs29.bmp,cs28.bmp,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,170993,168749,171932,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,1,1,6,nw30.bmp,neg,nonword,B,60,9330.jpg,1000,maske_11.bmp,500,maske_5.bmp,940,nw19.bmp,nw1.bmp,nw27.bmp,nw21.bmp,nw30.bmp,cs4.bmp,cs18.bmp,cs7.bmp,cs22.bmp,cs10.bmp,W03.bmp,Mneu18_.bmp,W19.bmp,Wneu05_.bmp,PM04.bmp,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,176928,175110,180396,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,1,1,7,cs17.bmp,pos,product,A,30,2260.JPG,1000,maske_12.bmp,500,maske_10.bmp,970,Mneu11_.bmp,W12.bmp,W04.bmp,Wneu02_.bmp,W17.bmp,cs2.bmp,cs12.bmp,cs30.bmp,cs17.bmp,cs20.bmp,nw22.bmp,nw10.bmp,nw17.bmp,nw29.bmp,nw8.bmp,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,185948,183579,187057,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,1,1,8,nw18.bmp,neg,nonword,C,100,9265.jpg,1000,maske_2.bmp,500,maske_12.bmp,900,cs25.bmp,cs23.bmp,cs8.bmp,cs19.bmp,cs11.bmp,M16_.bmp,Mneu24_.bmp,W02.bmp,Wneu03_.bmp,Mneu25_.bmp,nw25.bmp,nw26.bmp,nw18.bmp,nw12.bmp,nw9.bmp,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,192465,190290,194222,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,1,1,9,Wneu05_.bmp,neg,face,B,60,9435.jpg,1000,maske_8.bmp,500,maske_12.bmp,940,nw21.bmp,nw1.bmp,nw19.bmp,nw27.bmp,nw30.bmp,cs7.bmp,cs4.bmp,cs22.bmp,cs10.bmp,cs18.bmp,Wneu05_.bmp,W03.bmp,W19.bmp,PM04.bmp,Mneu18_.bmp,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,199173,197589,200956,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
