subject_nr,cs_filename_rating,eval_rating,time_ratings_form,time_ratings_delay
45,cs15.bmp,18,3983442,3987461
45,nw17.bmp,18,3988316,3990701
45,cs30.bmp,18,3991351,3993141
45,nw20.bmp,0,3993792,3996420
45,cs27.bmp,0,3997071,3998764
45,W16.bmp,0,3999412,4001125
45,cs18.bmp,9,4001770,4003365
45,nw4.bmp,18,4004011,4006485
45,nw1.bmp,18,4007143,4008813
45,cs13.bmp,18,4009484,4011053
45,PM04.bmp,0,4011703,4013429
45,cs16.bmp,18,4014080,4015532
45,nw26.bmp,18,4016183,4019677
45,nw16.bmp,18,4020339,4021917
45,M02_.bmp,18,4022573,4024717
45,M18.bmp,18,4025372,4027493
45,nw13.bmp,18,4028139,4029725
45,cs14.bmp,18,4030382,4032196
45,nw12.bmp,18,4032852,4034188
45,nw14.bmp,18,4034841,4036205
45,Mneu24_.bmp,0,4036860,4038765
45,W04.bmp,18,4039425,4040637
45,cs8.bmp,18,4041289,4042725
45,Wneu01_.bmp,18,4043380,4044773
45,Wneu05_.bmp,18,4045421,4046941
45,nw3.bmp,18,4047591,4052508
45,cs23.bmp,18,4053159,4054237
45,nw7.bmp,18,4054889,4056229
45,cs17.bmp,18,4056880,4059565
45,nw10.bmp,18,4060220,4061485
45,nw8.bmp,18,4062139,4063293
45,nw18.bmp,18,4063941,4065485
45,nw2.bmp,18,4066139,4067476
45,nw28.bmp,18,4068131,4069348
45,nw23.bmp,18,4070000,4071293
45,Wneu02_.bmp,18,4071940,4073357
45,Mneu04_.bmp,18,4074009,4075285
45,cs11.bmp,18,4075940,4077685
45,nw6.bmp,18,4078340,4079549
45,nw30.bmp,18,4080200,4081821
45,nw24.bmp,18,4082470,4084852
45,Mneu18_.bmp,0,4085500,4089581
45,cs22.bmp,18,4090230,4091717
45,Mneu25_.bmp,18,4092369,4096293
45,nw22.bmp,18,4096947,4100597
45,nw27.bmp,18,4101251,4103116
45,W20.bmp,18,4103768,4105909
45,W12.bmp,18,4106558,4110765
45,nw21.bmp,18,4111419,4116117
45,W07.bmp,18,4116769,4118812
45,Mneu05_.bmp,18,4119469,4121580
45,nw11.bmp,18,4122227,4125837
45,cs19.bmp,18,4126488,4127861
45,cs2.bmp,18,4128519,4129733
45,cs9.bmp,18,4130389,4131533
45,W03.bmp,18,4132188,4133741
45,cs28.bmp,18,4134387,4135685
45,cs10.bmp,18,4136339,4138500
45,M13.bmp,16,4139147,4142269
45,Wneu03_.bmp,18,4142919,4144293
45,cs7.bmp,18,4144949,4146405
45,cs24.bmp,18,4147060,4148173
45,Mneu20_.bmp,18,4148827,4151637
45,cs29.bmp,18,4152288,4153773
45,cs20.bmp,18,4154427,4156188
45,cs25.bmp,18,4156841,4158645
45,cs12.bmp,18,4159299,4161389
45,cs6.bmp,18,4162038,4163133
45,W17.bmp,18,4163787,4165213
45,cs4.bmp,18,4165870,4167197
45,W19.bmp,18,4167847,4170373
45,cs3.bmp,18,4171026,4173988
45,nw15.bmp,18,4174636,4175733
45,W02.bmp,18,4176390,4178061
45,nw29.bmp,18,4178717,4180181
45,cs5.bmp,18,4180838,4182165
45,cs1.bmp,18,4182817,4183941
45,cs26.bmp,18,4184598,4186237
45,M16_.bmp,18,4186887,4188269
45,M07.bmp,18,4188917,4190212
45,nw5.bmp,18,4190865,4192412
45,nw25.bmp,18,4193069,4194677
45,M14.bmp,18,4195327,4197029
45,M12.bmp,18,4197676,4198813
45,cs21.bmp,18,4199466,4200781
45,Mneu01_.bmp,18,4201440,4202677
45,nw19.bmp,18,4203327,4206852
45,nw9.bmp,18,4207505,4209412
45,Mneu11_.bmp,17,4210067,4219557
45,W15.bmp,18,4220207,4221981
