subject_nr,order,PAS,blocknr,trialnr,cs_filename,usval,type,cs_kategorie,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,visopt_15,visopt_14,visopt_13,visopt_12,visopt_11,visopt_10,visopt_9,visopt_8,visopt_7,visopt_6,visopt_5,visopt_4,visopt_3,visopt_2,visopt_1,visopt_15_resp,visopt_14_resp,visopt_13_resp,visopt_12_resp,visopt_11_resp,visopt_10_resp,visopt_9_resp,visopt_8_resp,visopt_7_resp,visopt_6_resp,visopt_5_resp,visopt_4_resp,visopt_3_resp,visopt_2_resp,visopt_1_resp,sicher1_resp,sicher2_resp,sicher3_resp,sicher4_resp,time_gesehen_form,time_sicher_form,time_trial_logger,csdur_A_prod,csdur_A_face,csdur_A_nonw,csdur_B_prod,csdur_B_face,csdur_B_nonw,csdur_C_prod,csdur_C_face,csdur_C_nonw,subjresp_A_prod_1,subjresp_A_prod_2,subjresp_A_prod_3,subjresp_A_prod_4,subjresp_A_face_1,subjresp_A_face_2,subjresp_A_face_3,subjresp_A_face_4,subjresp_A_nonw_1,subjresp_A_nonw_2,subjresp_A_nonw_3,subjresp_A_nonw_4,subjresp_B_prod_1,subjresp_B_prod_2,subjresp_B_prod_3,subjresp_B_prod_4,subjresp_B_face_1,subjresp_B_face_2,subjresp_B_face_3,subjresp_B_face_4,subjresp_B_nonw_1,subjresp_B_nonw_2,subjresp_B_nonw_3,subjresp_B_nonw_4,subjresp_C_prod_1,subjresp_C_prod_2,subjresp_C_prod_3,subjresp_C_prod_4,subjresp_C_face_1,subjresp_C_face_2,subjresp_C_face_3,subjresp_C_face_4,subjresp_C_nonw_1,subjresp_C_nonw_2,subjresp_C_nonw_3,subjresp_C_nonw_4
22,1,1,1,0,nw2.bmp,neg,nonword,B,60,9000.jpg,1000,maske_2.bmp,500,maske_5.bmp,940,cs21.bmp,cs30.bmp,cs17.bmp,cs4.bmp,cs16.bmp,nw2.bmp,nw17.bmp,nw11.bmp,nw5.bmp,nw8.bmp,M14.bmp,Mneu04_.bmp,M16_.bmp,W16.bmp,W19.bmp,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,169326,180336,182823,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,1,1,1,nw1.bmp,pos,nonword,C,100,2260.JPG,1000,maske_11.bmp,500,maske_10.bmp,900,cs10.bmp,cs20.bmp,cs13.bmp,cs2.bmp,cs26.bmp,nw19.bmp,nw12.bmp,nw26.bmp,nw1.bmp,nw30.bmp,Mneu20_.bmp,W04.bmp,Mneu11_.bmp,Mneu05_.bmp,Mneu18_.bmp,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,186206,206945,209053,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,1,1,2,nw26.bmp,pos,nonword,C,100,5830.JPG,1000,maske_9.bmp,500,maske_10.bmp,900,cs20.bmp,cs26.bmp,cs2.bmp,cs10.bmp,cs13.bmp,nw1.bmp,nw12.bmp,nw26.bmp,nw30.bmp,nw19.bmp,Mneu11_.bmp,Mneu05_.bmp,Mneu20_.bmp,W04.bmp,Mneu18_.bmp,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,212215,214482,215322,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,1,1,3,cs22.bmp,neg,product,C,100,2053.JPG,1000,maske_10.bmp,500,maske_2.bmp,900,PM04.bmp,W02.bmp,W15.bmp,Wneu05_.bmp,Wneu01_.bmp,nw20.bmp,nw16.bmp,nw22.bmp,nw14.bmp,nw24.bmp,cs19.bmp,cs3.bmp,cs5.bmp,cs22.bmp,cs7.bmp,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,218485,224779,225882,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,1,1,4,nw13.bmp,pos,nonword,A,30,2395.jpg,1000,maske_5.bmp,500,maske_7.bmp,970,Mneu01_.bmp,W12.bmp,W17.bmp,Mneu24_.bmp,M18.bmp,nw9.bmp,nw10.bmp,nw13.bmp,nw29.bmp,nw27.bmp,cs9.bmp,cs8.bmp,cs27.bmp,cs23.bmp,cs29.bmp,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,229055,237938,240325,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,1,1,5,cs2.bmp,pos,product,C,100,2091.jpg,1000,maske_10.bmp,500,maske_7.bmp,900,nw19.bmp,nw26.bmp,nw30.bmp,nw1.bmp,nw12.bmp,Mneu05_.bmp,Mneu18_.bmp,W04.bmp,Mneu20_.bmp,Mneu11_.bmp,cs10.bmp,cs20.bmp,cs13.bmp,cs26.bmp,cs2.bmp,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,243485,245867,246830,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,1,1,6,cs13.bmp,pos,product,C,100,2340.JPG,1000,maske_1.bmp,500,maske_5.bmp,900,cs13.bmp,cs20.bmp,cs10.bmp,cs26.bmp,cs2.bmp,W04.bmp,Mneu20_.bmp,Mneu18_.bmp,Mneu05_.bmp,Mneu11_.bmp,nw30.bmp,nw1.bmp,nw26.bmp,nw19.bmp,nw12.bmp,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,249994,252227,254478,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,1,1,7,Mneu24_.bmp,pos,face,A,30,1460.JPG,1000,maske_2.bmp,500,maske_4.bmp,970,nw27.bmp,nw9.bmp,nw10.bmp,nw13.bmp,nw29.bmp,cs8.bmp,cs27.bmp,cs29.bmp,cs23.bmp,cs9.bmp,Mneu01_.bmp,W17.bmp,W12.bmp,M18.bmp,Mneu24_.bmp,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,257655,261162,262169,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,1,1,8,W20.bmp,pos,face,B,60,2341.jpg,1000,maske_4.bmp,500,maske_8.bmp,940,cs18.bmp,cs28.bmp,cs15.bmp,cs6.bmp,cs14.bmp,nw18.bmp,nw15.bmp,nw28.bmp,nw4.bmp,nw25.bmp,W07.bmp,Mneu25_.bmp,Wneu03_.bmp,M12.bmp,W20.bmp,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,265374,268165,269464,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,1,1,9,cs4.bmp,neg,product,B,60,2205.jpg,1000,maske_10.bmp,500,maske_12.bmp,940,nw17.bmp,nw2.bmp,nw11.bmp,nw5.bmp,nw8.bmp,Mneu04_.bmp,M14.bmp,W19.bmp,M16_.bmp,W16.bmp,cs30.bmp,cs17.bmp,cs21.bmp,cs16.bmp,cs4.bmp,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,272814,277466,279071,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
