subject_nr,order,PAS,blocknr,trialnr,cs_filename,usval,type,cs_kategorie,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,visopt_15,visopt_14,visopt_13,visopt_12,visopt_11,visopt_10,visopt_9,visopt_8,visopt_7,visopt_6,visopt_5,visopt_4,visopt_3,visopt_2,visopt_1,visopt_15_resp,visopt_14_resp,visopt_13_resp,visopt_12_resp,visopt_11_resp,visopt_10_resp,visopt_9_resp,visopt_8_resp,visopt_7_resp,visopt_6_resp,visopt_5_resp,visopt_4_resp,visopt_3_resp,visopt_2_resp,visopt_1_resp,sicher1_resp,sicher2_resp,sicher3_resp,sicher4_resp,time_gesehen_form,time_sicher_form,time_trial_logger,csdur_A_prod,csdur_A_face,csdur_A_nonw,csdur_B_prod,csdur_B_face,csdur_B_nonw,csdur_C_prod,csdur_C_face,csdur_C_nonw,subjresp_A_prod_1,subjresp_A_prod_2,subjresp_A_prod_3,subjresp_A_prod_4,subjresp_A_face_1,subjresp_A_face_2,subjresp_A_face_3,subjresp_A_face_4,subjresp_A_nonw_1,subjresp_A_nonw_2,subjresp_A_nonw_3,subjresp_A_nonw_4,subjresp_B_prod_1,subjresp_B_prod_2,subjresp_B_prod_3,subjresp_B_prod_4,subjresp_B_face_1,subjresp_B_face_2,subjresp_B_face_3,subjresp_B_face_4,subjresp_B_nonw_1,subjresp_B_nonw_2,subjresp_B_nonw_3,subjresp_B_nonw_4,subjresp_C_prod_1,subjresp_C_prod_2,subjresp_C_prod_3,subjresp_C_prod_4,subjresp_C_face_1,subjresp_C_face_2,subjresp_C_face_3,subjresp_C_face_4,subjresp_C_nonw_1,subjresp_C_nonw_2,subjresp_C_nonw_3,subjresp_C_nonw_4
43,1,2,1,0,cs9.bmp,neg,product,A,30,2205.jpg,1000,maske_12.bmp,500,maske_11.bmp,970,W07.bmp,M18.bmp,W17.bmp,M07.bmp,W02.bmp,cs9.bmp,cs14.bmp,cs27.bmp,cs23.bmp,cs5.bmp,nw15.bmp,nw26.bmp,nw13.bmp,nw29.bmp,nw28.bmp,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,158662,172385,176769,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,2,1,1,cs20.bmp,neg,product,B,60,2205.jpg,1000,maske_7.bmp,500,maske_8.bmp,940,nw16.bmp,nw25.bmp,nw10.bmp,nw14.bmp,nw6.bmp,cs20.bmp,cs13.bmp,cs4.bmp,cs30.bmp,cs21.bmp,Wneu01_.bmp,Mneu04_.bmp,M12.bmp,Wneu05_.bmp,Mneu24_.bmp,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,179903,182444,184781,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,2,1,2,M02_.bmp,pos,face,C,100,4626.jpg,1000,maske_6.bmp,500,maske_3.bmp,900,cs19.bmp,cs16.bmp,cs28.bmp,cs6.bmp,cs2.bmp,nw21.bmp,nw24.bmp,nw11.bmp,nw19.bmp,nw5.bmp,W15.bmp,Wneu02_.bmp,M02_.bmp,Mneu18_.bmp,M16_.bmp,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,187711,193867,197155,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,2,1,3,M13.bmp,neg,face,C,100,2205.jpg,1000,maske_7.bmp,500,maske_9.bmp,900,cs3.bmp,cs17.bmp,cs7.bmp,cs8.bmp,cs18.bmp,W16.bmp,Wneu03_.bmp,M13.bmp,W20.bmp,Mneu25_.bmp,nw7.bmp,nw4.bmp,nw3.bmp,nw20.bmp,nw12.bmp,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,200065,204422,205940,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,2,1,4,Mneu20_.bmp,pos,face,A,30,1710.JPG,1000,maske_10.bmp,500,maske_9.bmp,970,Mneu20_.bmp,W12.bmp,W04.bmp,W03.bmp,PM04.bmp,cs24.bmp,cs26.bmp,cs22.bmp,cs29.bmp,cs12.bmp,nw17.bmp,nw1.bmp,nw27.bmp,nw2.bmp,nw8.bmp,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,208970,210936,212452,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,2,1,5,Mneu11_.bmp,pos,face,B,60,1721.jpg,1000,maske_7.bmp,500,maske_12.bmp,940,nw9.bmp,nw30.bmp,nw18.bmp,nw22.bmp,nw23.bmp,Mneu01_.bmp,W19.bmp,Mneu05_.bmp,Mneu11_.bmp,M14.bmp,cs1.bmp,cs10.bmp,cs15.bmp,cs25.bmp,cs11.bmp,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,215398,219304,220949,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,2,1,6,cs1.bmp,pos,product,B,60,1440.jpg,1000,maske_4.bmp,500,maske_10.bmp,940,W19.bmp,Mneu05_.bmp,M14.bmp,Mneu01_.bmp,Mneu11_.bmp,nw9.bmp,nw30.bmp,nw18.bmp,nw22.bmp,nw23.bmp,cs1.bmp,cs11.bmp,cs25.bmp,cs10.bmp,cs15.bmp,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,223917,225985,228135,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,2,1,7,nw14.bmp,neg,nonword,B,60,2455.jpg,1000,maske_4.bmp,500,maske_9.bmp,940,cs4.bmp,cs30.bmp,cs21.bmp,cs20.bmp,cs13.bmp,Mneu24_.bmp,Mneu04_.bmp,M12.bmp,Wneu01_.bmp,Wneu05_.bmp,nw10.bmp,nw25.bmp,nw16.bmp,nw14.bmp,nw6.bmp,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,231070,233603,235720,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,2,1,8,nw27.bmp,pos,nonword,A,30,2057.jpg,1000,maske_5.bmp,500,maske_9.bmp,970,nw8.bmp,nw27.bmp,nw2.bmp,nw17.bmp,nw1.bmp,W03.bmp,Mneu20_.bmp,W12.bmp,PM04.bmp,W04.bmp,cs26.bmp,cs12.bmp,cs24.bmp,cs22.bmp,cs29.bmp,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,238736,242230,244031,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,2,1,9,W04.bmp,pos,face,A,30,1440.jpg,1000,maske_6.bmp,500,maske_12.bmp,970,nw2.bmp,nw27.bmp,nw8.bmp,nw1.bmp,nw17.bmp,cs24.bmp,cs26.bmp,cs29.bmp,cs22.bmp,cs12.bmp,W12.bmp,Mneu20_.bmp,PM04.bmp,W03.bmp,W04.bmp,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,247206,249906,251442,30,30,30,60,60,60,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
