subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,correct_opt,correct_type,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_dk,time_idmem_form,time_idmem_blank
79,EC_subj,nonword,c,0,filler_40_neu_none,pubio,neu,filler,40,none,neu5731.png,picture,neu2620.png,neu5731.png,neu7640.png,Klinke,Linie,Kreis,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2168958,2180194
79,EC_subj,nonword,c,1,filler_50_neu_task,teutos,neu,filler,50,subjective,Lampe,word,neu7830.png,neu5731.png,neu2220.png,Sessel,Lampe,Dach,picture,picture,picture,word,word,word,no,no,no,yes,no,no,no,2181224,2186063
79,EC_subj,nonword,c,2,cs_50_neg_task,roosle,neg,critical,50,subjective,Folter,word,9421.png,9180.png,9330.png,Folter,Gift,AIDS,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2187092,2197537
79,EC_subj,nonword,c,3,filler_40_neu_task,zillie,neu,filler,40,subjective,neu7640.png,picture,neu7640.png,neu2635.png,neu7550.png,Tuch,Bein,Linie,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2198566,2203268
79,EC_subj,nonword,c,4,control_1000_neg_none,babit,neg,control,1000,none,Mühe,word,6831.png,6555.png,9265.png,Folter,Mühe,Gift,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2204297,2206547
79,EC_subj,nonword,c,5,filler_50_neu_none,tavoo,neu,filler,50,none,Klinke,word,neu5395.png,neu7550.png,neu7080.png,Klinke,Bein,Wand,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2207580,2212101
79,EC_subj,nonword,c,6,control_1000_pos_none,lobee,pos,control,1000,none,8080.png,picture,8080.png,2208.png,7580.png,Strand,Geburt,Licht,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2213130,2217749
79,EC_subj,nonword,c,7,cs_40_pos_task,coskie,pos,critical,40,subjective,Sonne,word,1650.png,7502.png,5831.png,Sonne,Brief,Wiese,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2218778,2223428
79,EC_subj,nonword,c,8,cs_40_neg_none,parlic,neg,critical,40,none,Pest,word,2710.png,2750.png,9630.png,Sucht,Unfall,Pest,picture,picture,picture,word,word,word,no,no,no,no,yes,no,no,2224457,2229054
79,EC_subj,nonword,c,9,control_1000_pos_none_2,trelle,pos,control,1000,none,Urlaub,word,5460.png,5830.png,8496.png,Urlaub,Spiel,Wiese,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2230083,2232682
79,EC_subj,nonword,c,10,cs_50_pos_task,hesire,pos,critical,50,subjective,Himmel,word,4622.png,7470.png,8190.png,Himmel,Urlaub,Wärme,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2233711,2237242
79,EC_subj,nonword,c,11,cs_40_neg_task,naptor,neg,critical,40,subjective,9180.png,picture,9180.png,9220.png,9102.png,Teufel,Neid,Angst,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2238272,2241292
79,EC_subj,nonword,c,12,control_1000_neg_none_2,altine,neg,control,1000,none,Gemeinheit,word,3300.png,2900.png,9404.png,Gemeinheit,Henker,Angst,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2242322,2247316
79,EC_subj,nonword,c,13,filler_1000_neu_none_1,minair,neu,filler,1000,none,Tuch,word,neu2372.png,neu7187.png,neu7080.png,Tuch,Dach,Knopf,picture,picture,picture,word,word,word,no,no,no,no,yes,no,no,2248354,2253404
79,EC_subj,nonword,c,14,filler_1000_neu_none_2,makan,neu,filler,1000,none,neu7830.png,picture,neu7233.png,neu7830.png,neu2635.png,Bein,Tuch,Linie,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2254433,2261740
79,EC_subj,nonword,c,15,cs_40_pos_none,avouco,pos,critical,40,none,Spiel,word,7470.png,8540.png,2150.png,Spiel,Geschenk,Liebe,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2262769,2265239
79,EC_subj,nonword,c,16,cs_50_pos_none,seloom,pos,critical,50,none,Mutter,word,7350.png,5594.png,2311.png,Fete,Mutter,Spaß,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2266268,2268207
79,EC_subj,nonword,c,17,cs_50_neg_none,tafta,neg,critical,50,none,6311.png,picture,8485.png,6311.png,9561.png,Frust,Abgrund,Stress,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2269236,2271182
