subject_nr,trial_nr,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
118,0,1,EC_subj,nonword,c,critical,50,neg,objective,csfirst,left,right,yes,cs_50_neg_task,some us,coskie,Schmerz,word,word,maskedcs,us,#969696,1500,maske_4.png,maske_10.png,no,no,no,250,NA,NA,NA,NA,NA,2990293,2991194,2991297,2991349,2991401,2992901,no,yes,no,no,no,no,2994970
118,1,1,EC_subj,nonword,c,critical,40,neg,objective,csfirst,right,left,yes,cs_40_neg_task,some us,2053.png,teutos,picture,word,us,maskedcs,#969696,1500,maske_6.png,maske_8.png,no,no,no,250,NA,NA,NA,NA,NA,2996030,2996933,2997035,2997077,2997129,2998629,no,yes,no,no,no,no,3000181
118,2,1,EC_subj,nonword,c,cs_w_us,40,neutral,none,csfirst,right,left,yes,o_filler_40_neu_none,some us,neu7090.png,17_mittel.png,picture,picture,us,maskedcs,#969696,1500,fmaske_7.png,fmaske_6.png,no,no,no,1000,NA,NA,NA,NA,NA,3001196,3002097,3002200,3002242,3002294,NA,NA,NA,NA,NA,NA,NA,3003796
118,3,1,EC_subj,nonword,c,control,1000,neg,none,usfirst,left,right,no,control_1000_neg_none_2,some us,seloom,1525.png,word,picture,controlcs,us,#000000,0,maske_12.png,maske_3.png,no,no,no,250,NA,NA,NA,NA,3004771,NA,NA,3005773,NA,NA,NA,NA,NA,NA,NA,NA,NA,3006776
118,4,1,EC_subj,nonword,c,critical,40,pos,objective,csfirst,right,left,yes,cs_40_pos_task,some us,2070.png,zillie,picture,word,us,maskedcs,#969696,1500,maske_11.png,maske_8.png,no,no,no,250,NA,NA,NA,NA,NA,3007793,3008694,3008797,3008839,3008891,3010391,no,no,yes,no,no,no,3012897
118,5,1,EC_subj,nonword,c,critical,50,pos,objective,csfirst,left,right,yes,cs_50_pos_task,some us,minair,Natur,word,word,maskedcs,us,#969696,1500,maske_1.png,maske_12.png,no,no,no,250,NA,NA,NA,NA,NA,3013864,3014765,3014868,3014920,3014972,3016472,no,no,yes,no,no,no,3018687
118,6,1,EC_subj,nonword,c,cs_w_us,1000,neutral,none,csfirst,right,left,no,o_filler_1000_neu_none_1,some us,Dach,4_mittel.png,word,picture,us,controlcs,#000000,600,fmaske_12.png,fmaske_6.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,3019585,NA,3020587,NA,NA,NA,NA,NA,NA,NA,3021189
118,7,1,EC_subj,nonword,c,cswcs,70,none,none,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_2,itafy,altine,word,word,maskedcs,controlcs,#969696,1500,maske_1.png,maske_3.png,yes_left,no,yes,0,space,3022182,3024816,3026716,NA,3022186,3023087,3023190,3023262,3023314,NA,NA,NA,NA,NA,NA,NA,3026719
118,8,1,EC_subj,nonword,c,us_alone,999,neutral,none,none,none,right,no,none,none,none,neu7820.png,none,picture,none,us,#000000,999,maske_9.png,maske_6.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3027579,NA,NA,NA,NA,NA,NA,NA,NA,NA,3029581
118,9,1,EC_subj,nonword,c,cs_alone,1000,none,none,none,left,none,no,filler_1000_neu_none_1,none,babit,none,word,none,controlcs,none,#000000,999,maske_5.png,maske_9.png,no,yes_left,no,1000,NA,NA,NA,NA,NA,NA,NA,3030438,NA,NA,NA,NA,NA,NA,NA,NA,NA,3031440
118,10,1,EC_subj,nonword,c,critical,40,neg,objective,csfirst,right,left,yes,cs_40_neg_none,some us,Absturz,tavoo,word,word,us,maskedcs,#969696,1500,maske_11.png,maske_7.png,no,no,no,1000,NA,NA,NA,NA,NA,3032388,3033290,3033393,3033435,3033487,3034987,no,no,no,no,no,yes,3037370
118,11,1,EC_subj,nonword,c,us_w_us,999,neu-neu,none,none,none,both,no,none,none,neu7187.png,Schrank,picture,word,us,us,#000000,999,maske_11.png,maske_8.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,3038268,NA,NA,NA,NA,NA,NA,NA,NA,NA,3040271
118,12,1,EC_subj,nonword,c,us_alone,999,neutral,none,none,none,right,no,none,none,none,Schrank,none,word,none,us,#000000,999,maske_11.png,maske_5.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,3041103,NA,NA,NA,NA,NA,NA,NA,NA,NA,3043106
118,13,1,EC_subj,nonword,c,us_w_us,999,neg-neg,none,none,none,both,no,none,none,2900.png,9630.png,picture,picture,us,us,#000000,999,maske_2.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3044040,NA,NA,NA,NA,NA,NA,NA,NA,NA,3046042
118,14,1,EC_subj,nonword,c,critical,50,neg,objective,csfirst,right,left,yes,cs_50_neg_none,some us,9560.png,avouco,picture,word,us,maskedcs,#969696,1500,maske_4.png,maske_6.png,no,no,no,250,NA,NA,NA,NA,NA,3047061,3047962,3048065,3048117,3048169,3049669,no,no,no,yes,no,no,3052157
118,15,1,EC_subj,nonword,c,us_w_us,999,pos-pos,none,none,none,both,no,none,none,5831.png,Brief,picture,word,us,us,#000000,999,maske_11.png,maske_8.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3053091,NA,NA,NA,NA,NA,NA,NA,NA,NA,3055094
118,16,1,EC_subj,nonword,c,critical,40,pos,objective,usfirst,left,right,yes,cs_40_pos_none,some us,pubio,Kunst,word,word,maskedcs,us,#969696,0,maske_7.png,maske_10.png,no,no,no,250,NA,NA,NA,NA,3056065,3056967,3057870,3057972,3058014,NA,3058064,no,no,yes,no,no,no,3060320
118,17,1,EC_subj,nonword,c,critical,50,pos,objective,csfirst,left,right,yes,cs_50_pos_none,some us,makan,Leben,word,word,maskedcs,us,#969696,1500,maske_11.png,maske_4.png,no,no,no,250,NA,NA,NA,NA,NA,3061265,3062166,3062269,3062321,3062373,3063873,no,no,yes,no,no,no,3064849
118,18,1,EC_subj,nonword,c,cswcs,50,none,objective,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_2,trelle,altine,word,word,maskedcs,controlcs,#969696,1500,maske_6.png,maske_7.png,yes_left,no,no,250,NA,NA,NA,NA,NA,3065847,3066748,3066851,3066903,3066955,3068455,no,no,yes,no,no,no,3069381
118,19,1,EC_subj,nonword,c,critical,40,pos,objective,usfirst,right,left,yes,cs_40_pos_none,some us,8470.png,pubio,picture,word,us,maskedcs,#969696,0,maske_7.png,maske_11.png,no,no,no,250,NA,NA,NA,NA,3070478,3071381,3072282,3072385,3072427,NA,3072477,no,no,yes,no,no,no,3073973
118,20,1,EC_subj,nonword,c,control,1000,pos,none,csfirst,right,left,no,control_1000_pos_none_2,some us,Brief,parlic,word,word,us,controlcs,#000000,600,maske_8.png,maske_4.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3074895,NA,3075897,NA,NA,NA,NA,NA,NA,NA,3076499
118,21,1,EC_subj,nonword,c,cs_alone,40,none,objective,none,left,none,yes,filler_40_neu_none,none,tafta,none,word,none,maskedcs,none,#969696,999,maske_3.png,maske_5.png,no,no,no,1000,NA,NA,NA,NA,NA,3077363,3078264,3078367,3078408,NA,3078459,no,no,yes,no,no,no,3080122
118,22,1,EC_subj,nonword,c,cs_alone,1000,none,none,none,right,none,no,filler_1000_neu_none_2,none,none,altine,none,word,none,controlcs,#000000,999,maske_1.png,maske_1.png,no,yes_right,no,250,NA,NA,NA,NA,NA,NA,NA,3080973,NA,NA,NA,NA,NA,NA,NA,NA,NA,3081976
118,23,1,EC_subj,nonword,c,control,1000,neg,none,usfirst,right,left,no,control_1000_neg_none_2,some us,9280.png,seloom,picture,word,us,controlcs,#000000,0,maske_2.png,maske_12.png,no,no,no,250,NA,NA,NA,NA,3082960,NA,NA,3083962,NA,NA,NA,NA,NA,NA,NA,NA,NA,3084965
118,24,1,EC_subj,nonword,c,cs_alone,50,none,none,none,right,none,yes,o_filler_50_neu_none,none,none,40_mittel.png,none,picture,none,maskedcs,#969696,999,fmaske_10.png,fmaske_12.png,no,no,no,1000,NA,NA,NA,NA,NA,3085833,3086734,3086837,3086889,NA,NA,NA,NA,NA,NA,NA,NA,3086941
118,25,1,EC_subj,nonword,c,cswcs,40,none,none,csfirst,right,left,yes,filler_40_neu_task,o_filler_1000_neu_none_2,itafy,roosle,word,word,controlcs,maskedcs,#969696,1500,maske_8.png,maske_5.png,no,yes_left,yes,0,space,3087928,3090531,3092431,NA,3087931,3088832,3088935,3088977,3089029,NA,NA,NA,NA,NA,NA,NA,3092434
118,26,1,EC_subj,nonword,c,critical,50,neg,objective,usfirst,right,left,yes,cs_50_neg_task,some us,9342.png,coskie,picture,word,us,maskedcs,#969696,0,maske_5.png,maske_7.png,no,no,no,250,NA,NA,NA,NA,3093522,3094424,3095325,3095428,3095480,NA,3095530,no,no,no,no,no,yes,3096764
