subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
101,EC_only,pokemon,d,0,cs_50_pos_none,40_mittel.png,pos,critical,50,none,no,no,no,yes,2182225,2189539
101,EC_only,pokemon,d,1,cs_40_neg_task,18_mittel.png,neg,critical,40,none,no,no,yes,no,2190849,2194292
101,EC_only,pokemon,d,2,cs_50_pos_task,2_mittel.png,pos,critical,50,none,no,no,no,yes,2195602,2197851
101,EC_only,pokemon,d,3,cs_40_pos_task,22_mittel.png,pos,critical,40,none,yes,no,no,no,2199160,2200603
101,EC_only,pokemon,d,4,control_1000_neg_none,17_mittel.png,neg,control,1000,none,no,yes,no,no,2201912,2205148
101,EC_only,pokemon,d,5,cs_40_pos_none,37_mittel.png,pos,critical,40,none,yes,no,no,no,2206459,2208092
101,EC_only,pokemon,d,6,control_1000_pos_none,39_mittel.png,pos,control,1000,none,no,yes,no,no,2209403,2210923
101,EC_only,pokemon,d,7,filler_40_neu_task,7_mittel.png,neu,filler,40,none,no,no,no,yes,2212232,2213723
101,EC_only,pokemon,d,8,control_1000_pos_none_2,15_mittel.png,pos,control,1000,none,no,yes,no,no,2215033,2216772
101,EC_only,pokemon,d,9,cs_40_neg_none,10_mittel.png,neg,critical,40,none,no,no,yes,no,2218082,2220492
101,EC_only,pokemon,d,10,filler_40_neu_none,11_mittel.png,neu,filler,40,none,no,no,no,yes,2221811,2223411
101,EC_only,pokemon,d,11,filler_50_neu_task,9_mittel.png,neu,filler,50,none,no,no,no,yes,2224722,2228692
101,EC_only,pokemon,d,12,filler_1000_neu_none_2,4_mittel.png,neu,filler,1000,none,yes,no,no,no,2230003,2233835
101,EC_only,pokemon,d,13,filler_1000_neu_none_1,23_mittel.png,neu,filler,1000,none,no,yes,no,no,2235144,2237491
101,EC_only,pokemon,d,14,cs_50_neg_task,24_mittel.png,neg,critical,50,none,no,no,no,yes,2238801,2240244
101,EC_only,pokemon,d,15,filler_50_neu_none,25_mittel.png,neu,filler,50,none,no,no,no,yes,2241555,2243107
101,EC_only,pokemon,d,16,control_1000_neg_none_2,16_mittel.png,neg,control,1000,none,no,yes,no,no,2244417,2245684
101,EC_only,pokemon,d,17,cs_50_neg_none,5_mittel.png,neg,critical,50,none,no,no,no,yes,2246994,2248491
