subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
75,EC_subj,pokemon,d,0,filler_50_neu_none,11_mittel.png,neu,filler,50,none,no,no,no,yes,2409382,2417881
75,EC_subj,pokemon,d,1,cs_40_pos_none,4_mittel.png,pos,critical,40,none,no,no,no,yes,2418904,2427713
75,EC_subj,pokemon,d,2,filler_50_neu_task,7_mittel.png,neu,filler,50,subjective,yes,no,no,no,2428736,2438376
75,EC_subj,pokemon,d,3,filler_40_neu_task,17_mittel.png,neu,filler,40,subjective,no,no,no,yes,2439398,2442852
75,EC_subj,pokemon,d,4,cs_40_pos_task,23_mittel.png,pos,critical,40,subjective,no,no,yes,no,2443874,2454585
75,EC_subj,pokemon,d,5,control_1000_pos_none_2,5_mittel.png,pos,control,1000,none,no,no,yes,no,2455609,2460008
75,EC_subj,pokemon,d,6,filler_40_neu_none,16_mittel.png,neu,filler,40,none,no,no,no,yes,2461031,2463472
75,EC_subj,pokemon,d,7,control_1000_neg_none_2,15_mittel.png,neg,control,1000,none,yes,no,no,no,2464495,2468453
75,EC_subj,pokemon,d,8,filler_1000_neu_none_2,25_mittel.png,neu,filler,1000,none,no,no,yes,no,2469475,2474047
75,EC_subj,pokemon,d,9,cs_40_neg_task,22_mittel.png,neg,critical,40,subjective,no,no,no,yes,2475069,2478046
75,EC_subj,pokemon,d,10,cs_50_pos_none,10_mittel.png,pos,critical,50,none,no,no,no,yes,2479068,2480599
75,EC_subj,pokemon,d,11,cs_50_neg_none,40_mittel.png,neg,critical,50,none,no,yes,no,no,2481621,2484386
75,EC_subj,pokemon,d,12,cs_40_neg_none,37_mittel.png,neg,critical,40,none,no,no,no,yes,2485413,2490204
75,EC_subj,pokemon,d,13,control_1000_neg_none,39_mittel.png,neg,control,1000,none,no,yes,no,no,2491226,2496482
75,EC_subj,pokemon,d,14,control_1000_pos_none,24_mittel.png,pos,control,1000,none,yes,no,no,no,2497504,2501537
75,EC_subj,pokemon,d,15,filler_1000_neu_none_1,9_mittel.png,neu,filler,1000,none,no,no,yes,no,2502559,2508380
75,EC_subj,pokemon,d,16,cs_50_pos_task,18_mittel.png,pos,critical,50,subjective,no,no,no,yes,2509402,2510809
75,EC_subj,pokemon,d,17,cs_50_neg_task,2_mittel.png,neg,critical,50,subjective,no,no,no,yes,2511831,2513228
