subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
91,EC_subj,nonword,c,0,cs_40_neg_none,coskie,neg,critical,40,none,yes,no,no,no,2570350,2578825
91,EC_subj,nonword,c,1,filler_50_neu_task,altine,neu,filler,50,subjective,no,no,yes,no,2580140,2583233
91,EC_subj,nonword,c,2,cs_50_neg_task,parlic,neg,critical,50,subjective,no,yes,no,no,2584548,2588512
91,EC_subj,nonword,c,3,filler_50_neu_none,zillie,neu,filler,50,none,no,no,yes,no,2589827,2594105
91,EC_subj,nonword,c,4,control_1000_neg_none_2,lobee,neg,control,1000,none,yes,no,no,no,2595419,2596810
91,EC_subj,nonword,c,5,filler_40_neu_none,babit,neu,filler,40,none,no,yes,no,no,2598125,2599489
91,EC_subj,nonword,c,6,filler_1000_neu_none_2,teutos,neu,filler,1000,none,no,yes,no,no,2600803,2602289
91,EC_subj,nonword,c,7,cs_40_pos_none,minair,pos,critical,40,none,no,no,yes,no,2603603,2606473
91,EC_subj,nonword,c,8,cs_40_pos_task,tavoo,pos,critical,40,subjective,yes,no,no,no,2607787,2608938
91,EC_subj,nonword,c,9,filler_40_neu_task,trelle,neu,filler,40,subjective,no,yes,no,no,2610252,2611202
91,EC_subj,nonword,c,10,cs_40_neg_task,makan,neg,critical,40,subjective,no,no,no,yes,2612517,2614561
91,EC_subj,nonword,c,11,control_1000_pos_none,seloom,pos,control,1000,none,no,yes,no,no,2615874,2617097
91,EC_subj,nonword,c,12,control_1000_pos_none_2,roosle,pos,control,1000,none,yes,no,no,no,2618411,2619872
91,EC_subj,nonword,c,13,filler_1000_neu_none_1,pubio,neu,filler,1000,none,yes,no,no,no,2621188,2622841
91,EC_subj,nonword,c,14,cs_50_pos_task,avouco,pos,critical,50,subjective,no,no,yes,no,2624154,2627770
91,EC_subj,nonword,c,15,cs_50_neg_none,hesire,neg,critical,50,none,no,yes,no,no,2629085,2630305
91,EC_subj,nonword,c,16,cs_50_pos_none,naptor,pos,critical,50,none,yes,no,no,no,2631619,2634273
91,EC_subj,nonword,c,17,control_1000_neg_none,tafta,neg,control,1000,none,no,no,no,yes,2635588,2637529
