subject_nr,trial_nr,block,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
94,0,1,1,EC_subj,nonword,c,cs_w_us,70,neutral,none,usfirst,left,right,yes,filler_50_neu_none,some us,teior,neu2372.png,word,picture,maskedcs,us,#969696,0,maske_10.png,maske_1.png,yes_left,no,yes,0,space,298576,300609,302509,298578,299481,300382,300485,300557,NA,NA,NA,NA,NA,NA,NA,NA,302511
94,1,1,1,EC_subj,nonword,c,control,1000,neg,none,usfirst,right,left,no,control_1000_neg_none_2,some us,Neid,roosle,word,word,us,controlcs,#000000,0,maske_1.png,maske_3.png,no,no,no,1000,NA,NA,NA,NA,303451,NA,NA,304453,NA,NA,NA,NA,NA,NA,NA,NA,NA,305456
94,2,1,1,EC_subj,nonword,c,cs_alone,1000,none,none,none,left,none,no,filler_1000_neu_none_1,none,teior,none,word,none,controlcs,none,#000000,999,maske_10.png,maske_4.png,no,yes_left,yes,0,space,306307,307313,308313,NA,NA,NA,306310,NA,NA,NA,NA,NA,NA,NA,NA,NA,308315
94,3,1,1,EC_subj,nonword,c,critical,50,neg,subjective,csfirst,right,left,yes,cs_50_neg_task,some us,9265.png,avouco,picture,word,us,maskedcs,#969696,1500,maske_9.png,maske_7.png,no,no,no,250,NA,NA,NA,NA,NA,309406,310307,310410,310462,310514,312014,yes,no,no,no,no,no,316476
94,4,1,1,EC_subj,nonword,c,cs_w_us,50,neutral,subjective,usfirst,right,left,yes,filler_50_neu_task,some us,Hand,trelle,word,word,us,maskedcs,#969696,0,maske_1.png,maske_9.png,yes_right,no,no,250,NA,NA,NA,NA,317455,318357,319258,319361,319413,NA,319463,no,yes,no,no,no,no,326444
94,5,1,1,EC_subj,nonword,c,cswcs,50,none,none,csfirst,right,left,yes,o_filler_50_neu_none,o_filler_1000_neu_none_2,5_mittel.png,15_mittel.png,picture,picture,controlcs,maskedcs,#969696,1500,fmaske_2.png,fmaske_12.png,no,no,no,250,NA,NA,NA,NA,NA,327341,328243,328346,328398,328450,NA,NA,NA,NA,NA,NA,NA,329952
94,6,1,1,EC_subj,nonword,c,cs_alone,70,none,none,none,left,none,yes,filler_50_neu_task,none,teior,none,word,none,maskedcs,none,#969696,999,maske_3.png,maske_5.png,yes_left,no,yes,0,space,330823,331954,333854,NA,330826,331728,331830,331902,NA,NA,NA,NA,NA,NA,NA,NA,333856
94,7,1,1,EC_subj,nonword,c,critical,40,neg,none,csfirst,left,right,yes,cs_40_neg_none,some us,minair,Abgrund,word,word,maskedcs,us,#969696,1500,maske_10.png,maske_8.png,no,no,no,1000,NA,NA,NA,NA,NA,334809,335710,335813,335855,335907,NA,NA,NA,NA,NA,NA,NA,337409
94,8,1,1,EC_subj,nonword,c,cswcs,40,none,none,csfirst,left,right,yes,o_filler_40_neu_none,filler_1000_neu_none_1,39_mittel.png,altine,picture,word,maskedcs,controlcs,#969696,1500,fmaske_10.png,fmaske_1.png,no,yes_right,no,1000,NA,NA,NA,NA,NA,338367,339269,339372,339414,339466,NA,NA,NA,NA,NA,NA,NA,340968
94,9,1,1,EC_subj,nonword,c,cswcs,40,none,none,csfirst,left,right,yes,o_filler_40_neu_none,o_filler_1000_neu_none_1,39_mittel.png,4_mittel.png,picture,picture,maskedcs,controlcs,#969696,1500,fmaske_7.png,fmaske_3.png,no,no,no,1000,NA,NA,NA,NA,NA,341873,342774,342877,342919,342971,NA,NA,NA,NA,NA,NA,NA,344473
94,10,1,1,EC_subj,nonword,c,us_w_us,999,neu-neu,none,none,none,both,no,none,none,neu2487.png,neu5395.png,picture,picture,us,us,#000000,999,maske_8.png,maske_10.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,345452,NA,NA,NA,NA,NA,NA,NA,NA,NA,347455
94,11,1,1,EC_subj,nonword,c,cs_alone,40,none,none,none,left,none,yes,o_filler_40_neu_none,none,39_mittel.png,none,picture,none,maskedcs,none,#969696,999,fmaske_11.png,fmaske_11.png,no,no,no,250,NA,NA,NA,NA,NA,348291,349192,349295,349337,NA,NA,NA,NA,NA,NA,NA,NA,349389
94,12,1,1,EC_subj,nonword,c,cswcs,50,none,none,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_1,babit,altine,word,word,maskedcs,controlcs,#969696,1500,maske_5.png,maske_1.png,yes_left,no,no,1000,NA,NA,NA,NA,NA,350387,351289,351391,351443,351495,NA,NA,NA,NA,NA,NA,NA,352997
94,13,1,1,EC_subj,nonword,c,critical,50,pos,none,usfirst,left,right,yes,cs_50_pos_none,some us,coskie,Urlaub,word,word,maskedcs,us,#969696,0,maske_5.png,maske_4.png,no,no,no,250,NA,NA,NA,NA,353969,354872,355774,355876,355928,NA,NA,NA,NA,NA,NA,NA,NA,355980
94,14,1,1,EC_subj,nonword,c,control,1000,neg,none,csfirst,right,left,no,control_1000_neg_none,some us,Betrug,seloom,word,word,us,controlcs,#000000,600,maske_6.png,maske_9.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,356902,NA,357904,NA,NA,NA,NA,NA,NA,NA,358507
94,15,1,1,EC_subj,nonword,c,critical,40,neg,subjective,csfirst,left,right,yes,cs_40_neg_task,some us,tavoo,6020.png,word,picture,maskedcs,us,#969696,1500,maske_5.png,maske_11.png,no,no,no,250,NA,NA,NA,NA,NA,359557,360458,360561,360603,360655,362155,yes,no,no,no,no,no,364748
94,16,1,1,EC_subj,nonword,c,cs_alone,1000,none,none,none,right,none,no,filler_1000_neu_none_2,none,none,zillie,none,word,none,controlcs,#000000,999,maske_7.png,maske_8.png,no,yes_right,no,1000,NA,NA,NA,NA,NA,NA,NA,365596,NA,NA,NA,NA,NA,NA,NA,NA,NA,366599
