subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,correct_opt,correct_type,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_dk,time_idmem_form,time_idmem_blank
107,EC_only,pokemon,d,0,filler_50_neu_none,23_mittel.png,neu,filler,50,none,neu5731.png,picture,neu5395.png,neu5731.png,neu7820.png,Wand,Sessel,Dach,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2105782,2108362
107,EC_only,pokemon,d,1,control_1000_pos_none,15_mittel.png,pos,control,1000,none,8501.png,picture,8330.png,4220.png,8501.png,Geschenk,Glück,Urlaub,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2109759,2110953
107,EC_only,pokemon,d,2,filler_40_neu_task,11_mittel.png,neu,filler,40,none,Bein,word,neu7000.png,neu7640.png,neu1616.png,Bein,Hand,Knopf,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2112332,2113712
107,EC_only,pokemon,d,3,cs_40_neg_task,10_mittel.png,neg,critical,40,none,1525.png,picture,8485.png,2900.png,1525.png,Abscheu,Abgas,Pest,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2115089,2116234
107,EC_only,pokemon,d,4,filler_40_neu_none,9_mittel.png,neu,filler,40,none,Bein,word,neu1616.png,neu7550.png,neu5510.png,Bein,Wand,Knopf,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2117618,2119154
107,EC_only,pokemon,d,5,cs_50_neg_task,5_mittel.png,neg,critical,50,none,Henker,word,9000.png,9265.png,2276.png,Henker,Tod,Wahnsinn,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2120535,2121457
107,EC_only,pokemon,d,6,filler_50_neu_task,25_mittel.png,neu,filler,50,none,Hand,word,neu2580.png,neu2575.png,neu2220.png,Schrank,Linie,Hand,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2122826,2123865
107,EC_only,pokemon,d,7,control_1000_neg_none,16_mittel.png,neg,control,1000,none,2276.png,picture,9432.png,9331.png,2276.png,Pech,Unfall,Abgrund,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2125226,2126616
107,EC_only,pokemon,d,8,cs_50_pos_none,24_mittel.png,pos,critical,50,none,1999.png,picture,1999.png,2660.png,5994.png,Witz,Frieden,Fete,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2128016,2129473
107,EC_only,pokemon,d,9,filler_1000_neu_none_2,22_mittel.png,neu,filler,1000,none,neu7820.png,picture,neu1616.png,neu7820.png,neu7233.png,Kreis,Knopf,Lampe,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2130840,2132712
107,EC_only,pokemon,d,10,cs_50_pos_task,40_mittel.png,pos,critical,50,none,Kinder,word,8496.png,2550.png,8330.png,Kinder,Sommer,Liebe,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2134091,2135713
107,EC_only,pokemon,d,11,cs_40_pos_task,37_mittel.png,pos,critical,40,none,2057.png,picture,8190.png,2057.png,1463.png,Kinder,Fete,Blume,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2137105,2139249
107,EC_only,pokemon,d,12,control_1000_pos_none_2,17_mittel.png,pos,control,1000,none,2900.2.png,picture,5910.png,5629.png,2900.2.png,Lob,Witz,Sonne,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2140620,2142425
107,EC_only,pokemon,d,13,filler_1000_neu_none_1,4_mittel.png,neu,filler,1000,none,Hand,word,neu7090.png,neu2575.png,neu5510.png,Schrank,Klinke,Hand,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2143811,2146537
107,EC_only,pokemon,d,14,cs_50_neg_none,39_mittel.png,neg,critical,50,none,Krieg,word,9050.png,9265.png,9280.png,Krieg,Mühe,Pest,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2147939,2149544
107,EC_only,pokemon,d,15,control_1000_neg_none_2,7_mittel.png,neg,control,1000,none,Tyrann,word,9432.png,2141.png,9830.png,Kälte,Mühe,Tyrann,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2150932,2152649
107,EC_only,pokemon,d,16,cs_40_neg_none,2_mittel.png,neg,critical,40,none,Betrug,word,1525.png,9182.png,6311.png,Gewalt,Gift,Betrug,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2154013,2156713
107,EC_only,pokemon,d,17,cs_40_pos_none,18_mittel.png,pos,critical,40,none,Meer,word,7502.png,8190.png,8200.png,Meer,Geburt,Geschenk,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2158100,2166129
