subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
90,EC_subj,nonword,c,0,filler_50_neu_none,avouco,neu,filler,50,none,11,2694114,2700136
90,EC_subj,nonword,c,1,control_1000_pos_none,zillie,pos,control,1000,none,14,2702466,2707576
90,EC_subj,nonword,c,2,cs_50_pos_task,lobee,pos,critical,50,subjective,10,2709905,2712056
90,EC_subj,nonword,c,3,filler_1000_neu_none_1,naptor,neu,filler,1000,none,5,2714368,2716633
90,EC_subj,nonword,c,4,filler_50_neu_task,coskie,neu,filler,50,subjective,9,2718938,2721076
90,EC_subj,nonword,c,5,cs_50_neg_none,altine,neg,critical,50,none,10,2723381,2725567
90,EC_subj,nonword,c,6,cs_40_pos_none,seloom,pos,critical,40,none,9,2727871,2731369
90,EC_subj,nonword,c,7,filler_40_neu_none,makan,neu,filler,40,none,6,2733671,2736280
90,EC_subj,nonword,c,8,cs_40_neg_none,tafta,neg,critical,40,none,6,2738585,2740511
90,EC_subj,nonword,c,9,filler_40_neu_task,minair,neu,filler,40,subjective,7,2742817,2745008
90,EC_subj,nonword,c,10,control_1000_neg_none,teutos,neg,control,1000,none,3,2747313,2750844
90,EC_subj,nonword,c,11,cs_40_neg_task,roosle,neg,critical,40,subjective,9,2753149,2755064
90,EC_subj,nonword,c,12,cs_50_neg_task,babit,neg,critical,50,subjective,9,2757375,2758672
90,EC_subj,nonword,c,13,filler_1000_neu_none_2,parlic,neu,filler,1000,none,8,2760978,2763585
90,EC_subj,nonword,c,14,cs_40_pos_task,hesire,pos,critical,40,subjective,11,2765888,2767871
90,EC_subj,nonword,c,15,control_1000_pos_none_2,pubio,pos,control,1000,none,15,2770178,2775438
90,EC_subj,nonword,c,16,cs_50_pos_none,trelle,pos,critical,50,none,10,2777738,2779559
90,EC_subj,nonword,c,17,control_1000_neg_none_2,tavoo,neg,control,1000,none,12,2781868,2784177
