subject_nr,trial_nr,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
98,0,1,EC_only,pokemon,d,critical,50,neg,objective,usfirst,right,left,yes,cs_50_neg_none,some us,Geschwür,4_mittel.png,word,picture,us,maskedcs,#969696,0,fmaske_4.png,fmaske_1.png,no,no,no,1000,NA,NA,NA,NA,2748179,2749081,2749982,2750085,2750137,NA,2750187,no,yes,no,no,no,no,2754084
98,1,1,EC_only,pokemon,d,us_w_us,999,pos-pos,none,none,none,both,no,none,none,8370.png,5910.png,picture,picture,us,us,#000000,999,fmaske_4.png,fmaske_7.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2755020,NA,NA,NA,NA,NA,NA,NA,NA,NA,2757022
98,2,1,EC_only,pokemon,d,cs_w_us,1000,neutral,none,usfirst,left,right,no,filler_1000_neu_none_2,some us,15_mittel.png,neu7820.png,picture,picture,controlcs,us,#000000,0,fmaske_2.png,fmaske_12.png,no,yes_left,no,250,NA,NA,NA,NA,2757966,NA,NA,2758968,NA,NA,NA,NA,NA,NA,NA,NA,NA,2759971
98,3,1,EC_only,pokemon,d,critical,50,pos,objective,usfirst,right,left,yes,cs_50_pos_task,some us,Kunst,9_mittel.png,word,picture,us,maskedcs,#969696,0,fmaske_8.png,fmaske_1.png,no,no,no,250,NA,NA,NA,NA,2760916,2761818,2762719,2762822,2762874,NA,2762924,yes,no,no,no,no,no,2766285
98,4,1,EC_only,pokemon,d,control,1000,neg,none,csfirst,right,left,no,control_1000_neg_none_2,some us,Stress,10_mittel.png,word,picture,us,controlcs,#000000,600,fmaske_5.png,fmaske_10.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2767184,NA,2768186,NA,NA,NA,NA,NA,NA,NA,2768789
98,5,1,EC_only,pokemon,d,critical,40,pos,objective,csfirst,left,right,yes,cs_40_pos_none,some us,16_mittel.png,Paradies,picture,word,maskedcs,us,#969696,1500,fmaske_5.png,fmaske_1.png,no,no,no,250,NA,NA,NA,NA,NA,2769693,2770594,2770697,2770739,2770791,2772291,yes,no,no,no,no,no,2775338
98,6,1,EC_only,pokemon,d,critical,50,neg,objective,usfirst,right,left,yes,cs_50_neg_none,some us,6570.1.png,4_mittel.png,picture,picture,us,maskedcs,#969696,0,fmaske_7.png,fmaske_5.png,no,no,no,250,NA,NA,NA,NA,2776366,2777268,2778169,2778272,2778324,NA,2778374,no,yes,no,no,no,no,2781172
98,7,1,EC_only,pokemon,d,cs_alone,1000,none,none,none,right,none,no,filler_1000_neu_none_2,none,none,15_mittel.png,none,picture,none,controlcs,#000000,999,fmaske_2.png,fmaske_1.png,no,yes_right,no,1000,NA,NA,NA,NA,NA,NA,NA,2781992,NA,NA,NA,NA,NA,NA,NA,NA,NA,2782994
98,8,1,EC_only,pokemon,d,cs_w_us,40,neutral,none,csfirst,right,left,yes,o_filler_40_neu_none,some us,neu7000.png,altine,picture,word,us,maskedcs,#969696,1500,maske_5.png,maske_9.png,no,no,no,250,NA,NA,NA,NA,NA,2784041,2784942,2785045,2785087,2785139,NA,NA,NA,NA,NA,NA,NA,2786641
98,9,1,EC_only,pokemon,d,cs_w_us,40,neutral,none,csfirst,right,left,yes,o_filler_40_neu_none,some us,neu1616.png,altine,picture,word,us,maskedcs,#969696,1500,maske_2.png,maske_9.png,no,no,no,250,NA,NA,NA,NA,NA,2787656,2788557,2788660,2788702,2788754,NA,NA,NA,NA,NA,NA,NA,2790256
