subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,correct_opt,correct_type,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_dk,time_idmem_form,time_idmem_blank
131,EC_subj,pokemon,d,0,filler_50_neu_none,22_mittel.png,neu,filler,50,none,neu7233.png,picture,neu2220.png,neu7830.png,neu7233.png,Tuch,Hand,Klinke,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2697155,2702070
131,EC_subj,pokemon,d,1,cs_50_neg_task,15_mittel.png,neg,critical,50,subjective,9041.png,picture,9041.png,9007.png,2900.png,Not,Waffe,Stress,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2703445,2706612
131,EC_subj,pokemon,d,2,control_1000_neg_none,11_mittel.png,neg,control,1000,none,Unglück,word,6020.png,9500.png,9330.png,Unglück,Gewalt,Not,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2708003,2712497
131,EC_subj,pokemon,d,3,cs_50_neg_none,17_mittel.png,neg,critical,50,none,Abgrund,word,6831.png,3550.png,9265.png,Frust,Abgrund,Waffe,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2713872,2716226
131,EC_subj,pokemon,d,4,cs_50_pos_task,5_mittel.png,pos,critical,50,subjective,Kinder,word,5460.png,2311.png,2070.png,Geburt,Kinder,Frieden,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2717603,2721882
131,EC_subj,pokemon,d,5,cs_40_pos_task,10_mittel.png,pos,critical,40,subjective,2550.png,picture,2900.2.png,1650.png,2550.png,Rose,Lob,Strand,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2723268,2725848
131,EC_subj,pokemon,d,6,cs_40_neg_task,40_mittel.png,neg,critical,40,subjective,Tyrann,word,9435.png,2053.png,6311.png,Tyrann,Gemeinheit,Horror,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2727245,2730006
131,EC_subj,pokemon,d,7,cs_50_pos_none,39_mittel.png,pos,critical,50,none,Kunst,word,2791.png,8496.png,2150.png,Spiel,Kunst,Wärme,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2731398,2734216
131,EC_subj,pokemon,d,8,filler_50_neu_task,4_mittel.png,neu,filler,50,subjective,neu7550.png,picture,neu7004.png,neu7550.png,neu7820.png,Lampe,Sessel,Bein,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2735594,2738621
131,EC_subj,pokemon,d,9,cs_40_pos_none,2_mittel.png,pos,critical,40,none,2050.png,picture,8370.png,7230.png,2050.png,Musik,Geschenk,Licht,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2740004,2742963
131,EC_subj,pokemon,d,10,filler_1000_neu_none_1,37_mittel.png,neu,filler,1000,none,Tuch,word,neu7830.png,neu1616.png,neu7233.png,Tuch,Wand,Schrank,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2744347,2747783
131,EC_subj,pokemon,d,11,control_1000_pos_none,16_mittel.png,pos,control,1000,none,5830.png,picture,5994.png,4622.png,5830.png,Strand,Freund,Leben,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2749162,2751173
131,EC_subj,pokemon,d,12,control_1000_pos_none_2,7_mittel.png,pos,control,1000,none,Liebe,word,7350.png,8370.png,2900.2.png,Geschenk,Liebe,Freizeit,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2752569,2757311
131,EC_subj,pokemon,d,13,filler_1000_neu_none_2,18_mittel.png,neu,filler,1000,none,neu7640.png,picture,neu2635.png,neu7640.png,neu7550.png,Tuch,Knopf,Bein,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2758701,2761040
131,EC_subj,pokemon,d,14,filler_40_neu_none,23_mittel.png,neu,filler,40,none,Knopf,word,neu5731.png,neu2575.png,neu2620.png,Knopf,Kreis,Bein,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2762432,2764566
131,EC_subj,pokemon,d,15,filler_40_neu_task,25_mittel.png,neu,filler,40,subjective,neu7000.png,picture,neu7000.png,neu2487.png,neu5731.png,Dach,Tuch,Sessel,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2765943,2767495
131,EC_subj,pokemon,d,16,control_1000_neg_none_2,9_mittel.png,neg,control,1000,none,2053.png,picture,6555.png,2053.png,9041.png,Abscheu,Geschwür,Teufel,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2768879,2773222
131,EC_subj,pokemon,d,17,cs_40_neg_none,24_mittel.png,neg,critical,40,none,Finsternis,word,8485.png,9041.png,9340.png,Finsternis,Mord,AIDS,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2774606,2792896
