subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,correct_opt,correct_type,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_dk,time_idmem_form,time_idmem_blank
73,EC_only,pokemon,d,0,cs_40_neg_none,17_mittel.png,neg,critical,40,none,9830.png,picture,9280.png,9331.png,9830.png,Schmerz,Henker,Teufel,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2282482,2287418
73,EC_only,pokemon,d,1,cs_40_pos_none,39_mittel.png,pos,critical,40,none,2150.png,picture,8420.png,2150.png,7580.png,Glück,Rose,Blume,picture,picture,picture,word,word,word,no,no,no,no,no,yes,no,2288808,2293269
73,EC_only,pokemon,d,2,cs_50_pos_task,16_mittel.png,pos,critical,50,none,2311.png,picture,2209.png,2311.png,7350.png,Geburt,Familie,Strand,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2294658,2298264
73,EC_only,pokemon,d,3,cs_50_pos_none,7_mittel.png,pos,critical,50,none,Freund,word,7470.png,2058.png,8080.png,Frieden,Natur,Freund,picture,picture,picture,word,word,word,no,no,no,yes,no,no,no,2299684,2302271
73,EC_only,pokemon,d,4,control_1000_pos_none,25_mittel.png,pos,control,1000,none,2209.png,picture,2209.png,2071.png,5910.png,Kuss,Geburt,Mutter,picture,picture,picture,word,word,word,no,no,no,no,yes,no,no,2303635,2306037
73,EC_only,pokemon,d,5,cs_50_neg_task,11_mittel.png,neg,critical,50,none,AIDS,word,6020.png,2141.png,9006.png,Stress,AIDS,Tod,picture,picture,picture,word,word,word,no,no,no,yes,no,no,no,2307462,2311461
73,EC_only,pokemon,d,6,filler_1000_neu_none_1,40_mittel.png,neu,filler,1000,none,neu7004.png,picture,neu2220.png,neu7004.png,neu2620.png,Schrank,Tuch,Knopf,picture,picture,picture,word,word,word,no,no,no,no,no,yes,no,2312844,2316404
73,EC_only,pokemon,d,7,control_1000_neg_none,4_mittel.png,neg,control,1000,none,Henker,word,3160.png,9331.png,9520.png,Tod,Henker,Unfall,picture,picture,picture,word,word,word,no,no,no,yes,no,no,no,2317791,2320847
73,EC_only,pokemon,d,8,control_1000_pos_none_2,23_mittel.png,pos,control,1000,none,5831.png,picture,2091.png,5831.png,8190.png,Bücher,Ruhe,Strand,picture,picture,picture,word,word,word,no,no,no,no,yes,no,no,2322224,2324678
73,EC_only,pokemon,d,9,cs_50_neg_none,9_mittel.png,neg,critical,50,none,Gewalt,word,9432.png,6530.png,9920.png,Abgrund,Betrug,Gewalt,picture,picture,picture,word,word,word,no,no,no,no,yes,no,no,2326085,2330571
73,EC_only,pokemon,d,10,control_1000_neg_none_2,22_mittel.png,neg,control,1000,none,Gift,word,3160.png,9520.png,9500.png,Pest,Absturz,Gift,picture,picture,picture,word,word,word,no,no,no,no,yes,no,no,2331982,2335791
73,EC_only,pokemon,d,11,cs_40_pos_task,5_mittel.png,pos,critical,40,none,2660.png,picture,5594.png,2660.png,8470.png,Meer,Bücher,Mutter,picture,picture,picture,word,word,word,no,no,no,no,yes,no,no,2337183,2339400
73,EC_only,pokemon,d,12,filler_50_neu_task,10_mittel.png,neu,filler,50,none,neu7080.png,picture,neu7080.png,neu7233.png,neu5395.png,Sessel,Knopf,Lampe,picture,picture,picture,word,word,word,no,no,no,no,no,yes,no,2340777,2343497
73,EC_only,pokemon,d,13,cs_40_neg_task,15_mittel.png,neg,critical,40,none,6242.png,picture,6242.png,9265.png,2276.png,Angst,Gewalt,Stress,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2344884,2349019
73,EC_only,pokemon,d,14,filler_40_neu_none,18_mittel.png,neu,filler,40,none,Hand,word,neu2220.png,neu7187.png,neu2635.png,Kreis,Dach,Hand,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2350391,2353532
73,EC_only,pokemon,d,15,filler_40_neu_task,37_mittel.png,neu,filler,40,none,neu2635.png,picture,neu7820.png,neu2635.png,neu2620.png,Sessel,Kreis,Hand,picture,picture,picture,word,word,word,no,no,no,yes,no,no,no,2354912,2357998
73,EC_only,pokemon,d,16,filler_1000_neu_none_2,24_mittel.png,neu,filler,1000,none,neu7490.png,picture,neu7490.png,neu5731.png,neu2487.png,Hand,Wand,Lampe,picture,picture,picture,word,word,word,no,no,no,yes,no,no,no,2359381,2362251
73,EC_only,pokemon,d,17,filler_50_neu_none,2_mittel.png,neu,filler,50,none,neu2575.png,picture,neu7187.png,neu2575.png,neu1616.png,Kreis,Bein,Lampe,picture,picture,picture,word,word,word,no,no,no,yes,no,no,no,2363625,2366765
