subject_nr,trial_nr,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
82,0,1,EC_only,nonword,c,cswcs,50,none,none,csfirst,right,left,yes,o_filler_50_neu_none,filler_1000_neu_none_2,minair,22_mittel.png,word,picture,controlcs,maskedcs,#969696,1500,fmaske_10.png,fmaske_8.png,no,yes_left,no,1000,NA,NA,NA,NA,NA,2000221,2001123,2001225,2001278,2001330,NA,NA,NA,NA,NA,NA,NA,2002834
82,1,1,EC_only,nonword,c,cs_w_us,1000,neutral,none,usfirst,left,right,no,filler_1000_neu_none_2,some us,minair,Bein,word,word,controlcs,us,#000000,0,maske_11.png,maske_1.png,no,yes_left,no,250,NA,NA,NA,NA,2003259,NA,NA,2004261,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005264
82,2,1,EC_only,nonword,c,critical,50,pos,objective,csfirst,right,left,yes,cs_50_pos_none,some us,Himmel,hesire,word,word,us,maskedcs,#969696,1500,maske_12.png,maske_8.png,no,no,no,1000,NA,NA,NA,NA,NA,2005698,2006600,2006702,2006754,2006806,2008307,no,no,yes,no,no,no,2015481
82,3,1,EC_only,nonword,c,cs_alone,50,none,objective,none,left,none,yes,filler_50_neu_task,none,pubio,none,word,none,maskedcs,none,#969696,999,maske_7.png,maske_11.png,yes_left,no,no,1000,NA,NA,NA,NA,NA,2015905,2016808,2016910,2016962,NA,2017012,no,yes,no,no,no,no,2020069
82,4,1,EC_only,nonword,c,control,1000,pos,none,csfirst,right,left,no,control_1000_pos_none,some us,Paradies,tafta,word,word,us,controlcs,#000000,600,maske_7.png,maske_12.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2020496,NA,2021498,NA,NA,NA,NA,NA,NA,NA,2022102
82,5,1,EC_only,nonword,c,critical,50,neg,objective,usfirst,right,left,yes,cs_50_neg_none,some us,Tod,roosle,word,word,us,maskedcs,#969696,0,maske_3.png,maske_6.png,no,no,no,1000,NA,NA,NA,NA,2022539,2023441,2024343,2024445,2024497,NA,2024547,no,yes,no,no,no,no,2025750
82,6,1,EC_only,nonword,c,control,1000,neg,none,usfirst,right,left,no,control_1000_neg_none_2,some us,9340.png,babit,picture,word,us,controlcs,#000000,0,maske_6.png,maske_4.png,no,no,no,250,NA,NA,NA,NA,2026254,NA,NA,2027256,NA,NA,NA,NA,NA,NA,NA,NA,NA,2028259
82,7,1,EC_only,nonword,c,cswcs,70,none,none,csfirst,right,left,yes,filler_50_neu_task,o_filler_1000_neu_none_2,7_mittel.png,itafy,picture,word,controlcs,maskedcs,#969696,1500,maske_2.png,maske_9.png,yes_right,no,yes,0,space,2028713,2031348,2033248,NA,2028717,2029619,2029721,2029794,2029846,NA,NA,NA,NA,NA,NA,NA,2033251
82,8,1,EC_only,nonword,c,cs_alone,40,none,objective,none,left,none,yes,filler_40_neu_none,none,zillie,none,word,none,maskedcs,none,#969696,999,maske_4.png,maske_1.png,no,no,no,250,NA,NA,NA,NA,NA,2033677,2034579,2034681,2034723,NA,2034773,no,yes,no,no,no,no,2039040
82,9,1,EC_only,nonword,c,control,1000,pos,none,csfirst,right,left,no,control_1000_pos_none_2,some us,Sommer,lobee,word,word,us,controlcs,#000000,600,maske_1.png,maske_7.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2039469,NA,2040471,NA,NA,NA,NA,NA,NA,NA,2041075
82,10,1,EC_only,nonword,c,critical,40,neg,objective,csfirst,right,left,yes,cs_40_neg_none,some us,9561.png,naptor,picture,word,us,maskedcs,#969696,1500,maske_1.png,maske_6.png,no,no,no,1000,NA,NA,NA,NA,NA,2041600,2042502,2042604,2042647,2042699,2044200,no,no,no,yes,no,no,2046033
82,11,1,EC_only,nonword,c,critical,40,neg,objective,csfirst,left,right,yes,cs_40_neg_none,some us,naptor,Ärger,word,word,maskedcs,us,#969696,1500,maske_9.png,maske_12.png,no,no,no,250,NA,NA,NA,NA,NA,2046467,2047369,2047471,2047513,2047565,2049066,no,yes,no,no,no,no,2053737
82,12,1,EC_only,nonword,c,critical,50,neg,objective,csfirst,left,right,yes,cs_50_neg_task,some us,seloom,9280.png,word,picture,maskedcs,us,#969696,1500,maske_10.png,maske_9.png,no,no,no,250,NA,NA,NA,NA,NA,2054259,2055161,2055263,2055316,2055368,2056869,no,yes,no,no,no,no,2058184
82,13,1,EC_only,nonword,c,us_w_us,999,pos-pos,none,none,none,both,no,none,none,2311.png,Strand,picture,word,us,us,#000000,999,maske_1.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2058644,NA,NA,NA,NA,NA,NA,NA,NA,NA,2060646
82,14,1,EC_only,nonword,c,cs_w_us,50,neutral,objective,usfirst,right,left,yes,filler_50_neu_task,some us,Schrank,pubio,word,word,us,maskedcs,#969696,0,maske_8.png,maske_3.png,yes_right,no,no,250,NA,NA,NA,NA,2061086,2061988,2062890,2062992,2063044,NA,2063094,no,no,no,yes,no,no,2064864
82,15,1,EC_only,nonword,c,critical,50,neg,objective,usfirst,right,left,yes,cs_50_neg_task,some us,Gewalt,seloom,word,word,us,maskedcs,#969696,0,maske_9.png,maske_11.png,no,no,no,250,NA,NA,NA,NA,2065304,2066206,2067108,2067210,2067262,NA,2067312,no,no,yes,no,no,no,2068627
82,16,1,EC_only,nonword,c,cswcs,40,none,none,csfirst,left,right,yes,o_filler_40_neu_none,filler_1000_neu_none_1,17_mittel.png,tavoo,picture,word,maskedcs,controlcs,#969696,1500,fmaske_4.png,fmaske_6.png,no,yes_right,no,250,NA,NA,NA,NA,NA,2069087,2069989,2070091,2070133,2070185,NA,NA,NA,NA,NA,NA,NA,2071688
82,17,1,EC_only,nonword,c,us_w_us,999,neg-neg,none,none,none,both,no,none,none,Hass,9435.png,word,picture,us,us,#000000,999,maske_11.png,maske_8.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,2072159,NA,NA,NA,NA,NA,NA,NA,NA,NA,2074162
82,18,1,EC_only,nonword,c,critical,50,pos,objective,usfirst,right,left,yes,cs_50_pos_none,some us,2340.png,hesire,picture,word,us,maskedcs,#969696,0,maske_5.png,maske_1.png,no,no,no,250,NA,NA,NA,NA,2074734,2075636,2076538,2076640,2076692,NA,2076742,no,no,yes,no,no,no,2078077
82,19,1,EC_only,nonword,c,cs_w_us,1000,neutral,none,usfirst,left,right,no,filler_1000_neu_none_2,some us,minair,neu2635.png,word,picture,controlcs,us,#000000,0,maske_5.png,maske_11.png,no,yes_left,no,1000,NA,NA,NA,NA,2078575,NA,NA,2079577,NA,NA,NA,NA,NA,NA,NA,NA,NA,2080580
82,20,1,EC_only,nonword,c,control,1000,pos,none,usfirst,right,left,no,control_1000_pos_none_2,some us,Liebe,lobee,word,word,us,controlcs,#000000,0,maske_7.png,maske_7.png,no,no,no,250,NA,NA,NA,NA,2081004,NA,NA,2082006,NA,NA,NA,NA,NA,NA,NA,NA,NA,2083009
82,21,1,EC_only,nonword,c,cs_alone,50,none,none,none,right,none,yes,o_filler_50_neu_none,none,none,22_mittel.png,none,picture,none,maskedcs,#969696,999,fmaske_4.png,fmaske_3.png,no,no,no,1000,NA,NA,NA,NA,NA,2083440,2084343,2084445,2084497,NA,NA,NA,NA,NA,NA,NA,NA,2084549
82,22,1,EC_only,nonword,c,control,1000,pos,none,csfirst,left,right,no,control_1000_pos_none,some us,tafta,7580.png,word,picture,controlcs,us,#000000,600,maske_11.png,maske_12.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2085046,NA,2086048,NA,NA,NA,NA,NA,NA,NA,2086652
82,23,1,EC_only,nonword,c,control,1000,neg,none,csfirst,right,left,no,control_1000_neg_none_2,some us,Eiter,babit,word,word,us,controlcs,#000000,600,maske_3.png,maske_11.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2087079,NA,2088082,NA,NA,NA,NA,NA,NA,NA,2088686
82,24,1,EC_only,nonword,c,cs_w_us,70,neutral,none,usfirst,left,right,yes,filler_50_neu_task,some us,itafy,Schrank,word,word,maskedcs,us,#969696,0,maske_3.png,maske_12.png,yes_left,no,yes,0,None,2089121,2091155,2093055,2089125,2090027,2090929,2091031,2091103,NA,NA,NA,NA,NA,NA,NA,NA,2093058
82,25,1,EC_only,nonword,c,us_w_us,999,neg-neg,none,none,none,both,no,none,none,9342.png,Horror,picture,word,us,us,#000000,999,maske_3.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2093529,NA,NA,NA,NA,NA,NA,NA,NA,NA,2095532
82,26,1,EC_only,nonword,c,critical,40,neg,objective,csfirst,right,left,yes,cs_40_neg_task,some us,Eiter,avouco,word,word,us,maskedcs,#969696,1500,maske_4.png,maske_4.png,no,no,no,250,NA,NA,NA,NA,NA,2095965,2096868,2096970,2097012,2097064,2098565,no,no,yes,no,no,no,2100132
82,27,1,EC_only,nonword,c,cswcs,50,none,objective,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_2,teutos,minair,word,word,maskedcs,controlcs,#969696,1500,maske_3.png,maske_12.png,yes_left,no,no,250,NA,NA,NA,NA,NA,2100572,2101475,2101577,2101629,2101681,2103182,no,no,no,yes,no,no,2106203
82,28,1,EC_only,nonword,c,control,1000,neg,none,usfirst,left,right,no,control_1000_neg_none_2,some us,babit,9500.png,word,picture,controlcs,us,#000000,0,maske_9.png,maske_7.png,no,no,no,250,NA,NA,NA,NA,2106699,NA,NA,2107701,NA,NA,NA,NA,NA,NA,NA,NA,NA,2108704
82,29,1,EC_only,nonword,c,cs_alone,1000,none,none,none,right,none,no,filler_1000_neu_none_2,none,none,minair,none,word,none,controlcs,#000000,999,maske_10.png,maske_5.png,no,yes_right,no,1000,NA,NA,NA,NA,NA,NA,NA,2109120,NA,NA,NA,NA,NA,NA,NA,NA,NA,2110124
82,30,1,EC_only,nonword,c,us_alone,999,neg,none,none,none,right,no,none,none,none,9331.png,none,picture,none,us,#000000,999,maske_6.png,maske_12.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2110572,NA,NA,NA,NA,NA,NA,NA,NA,NA,2112576
82,31,1,EC_only,nonword,c,cswcs,40,none,none,csfirst,left,right,yes,o_filler_40_neu_none,o_filler_1000_neu_none_1,17_mittel.png,39_mittel.png,picture,picture,maskedcs,controlcs,#969696,1500,fmaske_3.png,fmaske_12.png,no,no,no,1000,NA,NA,NA,NA,NA,2113048,2113950,2114052,2114094,2114146,NA,NA,NA,NA,NA,NA,NA,2115649
