subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
128,EC_only,pokemon,d,0,cs_40_pos_none,24_mittel.png,pos,critical,40,none,5,1961653,1965738
128,EC_only,pokemon,d,1,control_1000_neg_none,25_mittel.png,neg,control,1000,none,16,1968029,1970761
128,EC_only,pokemon,d,2,filler_50_neu_task,37_mittel.png,neu,filler,50,none,17,1973053,1975112
128,EC_only,pokemon,d,3,cs_40_neg_task,5_mittel.png,neg,critical,40,none,6,1977403,1980020
128,EC_only,pokemon,d,4,cs_50_pos_none,17_mittel.png,pos,critical,50,none,4,1982313,1984601
128,EC_only,pokemon,d,5,cs_50_neg_none,7_mittel.png,neg,critical,50,none,19,1986971,1988826
128,EC_only,pokemon,d,6,control_1000_neg_none_2,23_mittel.png,neg,control,1000,none,19,1991121,1993514
128,EC_only,pokemon,d,7,filler_50_neu_none,18_mittel.png,neu,filler,50,none,2,1995806,1998240
128,EC_only,pokemon,d,8,filler_1000_neu_none_2,2_mittel.png,neu,filler,1000,none,15,2000533,2004105
128,EC_only,pokemon,d,9,cs_50_neg_task,16_mittel.png,neg,critical,50,none,1,2006394,2008658
128,EC_only,pokemon,d,10,filler_1000_neu_none_1,10_mittel.png,neu,filler,1000,none,19,2010951,2012929
128,EC_only,pokemon,d,11,control_1000_pos_none_2,9_mittel.png,pos,control,1000,none,10,2015227,2016943
128,EC_only,pokemon,d,12,cs_40_pos_task,40_mittel.png,pos,critical,40,none,5,2019237,2021896
128,EC_only,pokemon,d,13,filler_40_neu_none,22_mittel.png,neu,filler,40,none,17,2024186,2026240
128,EC_only,pokemon,d,14,filler_40_neu_task,4_mittel.png,neu,filler,40,none,10,2028532,2030799
128,EC_only,pokemon,d,15,cs_40_neg_none,39_mittel.png,neg,critical,40,none,7,2033092,2034960
128,EC_only,pokemon,d,16,cs_50_pos_task,15_mittel.png,pos,critical,50,none,10,2037251,2038903
128,EC_only,pokemon,d,17,control_1000_pos_none,11_mittel.png,pos,control,1000,none,16,2041196,2043360
