subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
120,EC_subj,nonword,c,0,cs_50_neg_none,babit,neg,critical,50,none,no,no,yes,no,2720787,2726015
120,EC_subj,nonword,c,1,filler_40_neu_task,tavoo,neu,filler,40,subjective,no,no,no,yes,2727356,2730303
120,EC_subj,nonword,c,2,control_1000_neg_none_2,teutos,neg,control,1000,none,no,yes,no,no,2731634,2733504
120,EC_subj,nonword,c,3,control_1000_pos_none_2,zillie,pos,control,1000,none,yes,no,no,no,2734835,2736095
120,EC_subj,nonword,c,4,filler_40_neu_none,minair,neu,filler,40,none,no,no,no,yes,2737428,2739255
120,EC_subj,nonword,c,5,filler_1000_neu_none_1,avouco,neu,filler,1000,none,no,no,yes,no,2740586,2751232
120,EC_subj,nonword,c,6,cs_40_pos_task,parlic,pos,critical,40,subjective,no,no,yes,no,2752564,2754679
120,EC_subj,nonword,c,7,filler_50_neu_task,makan,neu,filler,50,subjective,no,no,yes,no,2756011,2758471
120,EC_subj,nonword,c,8,filler_1000_neu_none_2,naptor,neu,filler,1000,none,no,yes,no,no,2759804,2761126
120,EC_subj,nonword,c,9,cs_50_neg_task,trelle,neg,critical,50,subjective,no,no,no,yes,2762459,2765023
120,EC_subj,nonword,c,10,cs_50_pos_task,tafta,pos,critical,50,subjective,no,no,no,yes,2766354,2767593
120,EC_subj,nonword,c,11,cs_40_neg_none,roosle,neg,critical,40,none,no,no,yes,no,2768924,2770432
120,EC_subj,nonword,c,12,cs_50_pos_none,lobee,pos,critical,50,none,no,no,yes,no,2771763,2773223
120,EC_subj,nonword,c,13,filler_50_neu_none,coskie,neu,filler,50,none,no,yes,no,no,2774553,2777791
120,EC_subj,nonword,c,14,cs_40_neg_task,seloom,neg,critical,40,subjective,yes,no,no,no,2779102,2780310
120,EC_subj,nonword,c,15,control_1000_pos_none,altine,pos,control,1000,none,yes,no,no,no,2781620,2782845
120,EC_subj,nonword,c,16,cs_40_pos_none,hesire,pos,critical,40,none,no,no,no,yes,2784157,2785678
120,EC_subj,nonword,c,17,control_1000_neg_none,pubio,neg,control,1000,none,no,yes,no,no,2786988,2788751
