subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,correct_opt,correct_type,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_dk,time_idmem_form,time_idmem_blank
82,EC_only,nonword,c,0,filler_40_neu_task,altine,neu,filler,40,none,Knopf,word,neu7490.png,neu5510.png,neu7004.png,Knopf,Linie,Schrank,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,1858850,1864831
82,EC_only,nonword,c,1,control_1000_neg_none,trelle,neg,control,1000,none,Gemeinheit,word,3160.png,9520.png,9342.png,Gemeinheit,AIDS,Ärger,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,1865861,1871288
82,EC_only,nonword,c,2,cs_50_pos_none,hesire,pos,critical,50,none,Kuss,word,2070.png,8496.png,8501.png,Blume,Kuss,Glück,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,1872317,1876759
82,EC_only,nonword,c,3,cs_40_pos_none,coskie,pos,critical,40,none,1999.png,picture,1999.png,5460.png,2071.png,Kunst,Familie,Urlaub,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,1877788,1879717
82,EC_only,nonword,c,4,filler_1000_neu_none_2,minair,neu,filler,1000,none,Bein,word,neu7000.png,neu5510.png,neu2575.png,Sessel,Kreis,Bein,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,1880746,1882907
82,EC_only,nonword,c,5,cs_50_neg_task,seloom,neg,critical,50,none,9920.png,picture,2750.png,9920.png,6020.png,Not,Tod,AIDS,picture,picture,picture,word,word,word,no,no,no,no,no,yes,no,1883939,1888236
82,EC_only,nonword,c,6,filler_1000_neu_none_1,tavoo,neu,filler,1000,none,neu7233.png,picture,neu7233.png,neu2620.png,neu7820.png,Linie,Lampe,Hand,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,1889265,1891314
82,EC_only,nonword,c,7,filler_40_neu_none,zillie,neu,filler,40,none,Wand,word,neu5740.png,neu2487.png,neu2372.png,Dach,Schrank,Wand,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,1892343,1896127
82,EC_only,nonword,c,8,cs_40_neg_task,avouco,neg,critical,40,none,Unfall,word,9180.png,6555.png,9006.png,Unfall,Abscheu,Mord,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,1897156,1898733
82,EC_only,nonword,c,9,cs_40_pos_task,makan,pos,critical,40,none,7330.png,picture,7330.png,2311.png,8190.png,Liebe,Himmel,Brief,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,1899762,1903962
82,EC_only,nonword,c,10,control_1000_pos_none,tafta,pos,control,1000,none,2091.png,picture,2091.png,1710.png,8420.png,Blume,Kuss,Spiel,picture,picture,picture,word,word,word,no,no,no,no,yes,no,no,1904991,1909866
82,EC_only,nonword,c,11,control_1000_pos_none_2,lobee,pos,control,1000,none,Bücher,word,2160.png,8420.png,5594.png,Licht,Bücher,Glück,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,1910895,1915215
82,EC_only,nonword,c,12,cs_50_pos_task,parlic,pos,critical,50,none,Paradies,word,4220.png,2311.png,2050.png,Paradies,Meer,Freizeit,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,1916244,1918066
82,EC_only,nonword,c,13,cs_50_neg_none,roosle,neg,critical,50,none,Unglück,word,9404.png,6311.png,9435.png,Unglück,Horror,Betrug,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,1919099,1920781
82,EC_only,nonword,c,14,cs_40_neg_none,naptor,neg,critical,40,none,9561.png,picture,9560.png,9280.png,9561.png,Tod,Eiter,Sucht,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,1921810,1923964
82,EC_only,nonword,c,15,filler_50_neu_none,teutos,neu,filler,50,none,neu7490.png,picture,neu7233.png,neu7490.png,neu2372.png,Bein,Knopf,Kreis,picture,picture,picture,word,word,word,no,no,no,no,yes,no,no,1924993,1927368
82,EC_only,nonword,c,16,control_1000_neg_none_2,babit,neg,control,1000,none,Kälte,word,3160.png,6020.png,9265.png,Horror,Hass,Kälte,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,1928397,1930698
82,EC_only,nonword,c,17,filler_50_neu_task,pubio,neu,filler,50,none,neu2220.png,picture,neu5731.png,neu2220.png,neu7187.png,Sessel,Hand,Bein,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,1931728,1933056
