subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
88,EC_only,pokemon,d,0,control_1000_neg_none,23_mittel.png,neg,control,1000,none,no,yes,no,no,2323263,2326589
88,EC_only,pokemon,d,1,filler_1000_neu_none_1,2_mittel.png,neu,filler,1000,none,no,no,yes,no,2327903,2334585
88,EC_only,pokemon,d,2,cs_50_pos_none,16_mittel.png,pos,critical,50,none,no,no,no,yes,2335899,2342405
88,EC_only,pokemon,d,3,filler_50_neu_none,10_mittel.png,neu,filler,50,none,no,no,no,yes,2343720,2348584
88,EC_only,pokemon,d,4,cs_40_pos_none,5_mittel.png,pos,critical,40,none,no,no,no,yes,2349900,2353140
88,EC_only,pokemon,d,5,filler_40_neu_task,22_mittel.png,neu,filler,40,none,no,no,no,yes,2354454,2357721
88,EC_only,pokemon,d,6,cs_50_pos_task,17_mittel.png,pos,critical,50,none,no,no,no,yes,2359036,2361996
88,EC_only,pokemon,d,7,cs_50_neg_none,11_mittel.png,neg,critical,50,none,no,no,no,yes,2363310,2365665
88,EC_only,pokemon,d,8,control_1000_neg_none_2,4_mittel.png,neg,control,1000,none,no,yes,no,no,2366979,2373391
88,EC_only,pokemon,d,9,filler_40_neu_none,37_mittel.png,neu,filler,40,none,no,no,no,yes,2374707,2377861
88,EC_only,pokemon,d,10,cs_50_neg_task,7_mittel.png,neg,critical,50,none,no,no,no,yes,2379175,2380724
88,EC_only,pokemon,d,11,control_1000_pos_none,9_mittel.png,pos,control,1000,none,yes,no,no,no,2382038,2387444
88,EC_only,pokemon,d,12,cs_40_neg_none,15_mittel.png,neg,critical,40,none,no,no,no,yes,2388759,2391477
88,EC_only,pokemon,d,13,cs_40_neg_task,39_mittel.png,neg,critical,40,none,no,no,no,yes,2392792,2395553
88,EC_only,pokemon,d,14,filler_50_neu_task,18_mittel.png,neu,filler,50,none,no,no,no,yes,2396867,2399139
88,EC_only,pokemon,d,15,filler_1000_neu_none_2,40_mittel.png,neu,filler,1000,none,no,no,yes,no,2400456,2406161
88,EC_only,pokemon,d,16,cs_40_pos_task,24_mittel.png,pos,critical,40,none,no,no,no,yes,2407478,2409173
88,EC_only,pokemon,d,17,control_1000_pos_none_2,25_mittel.png,pos,control,1000,none,no,no,yes,no,2410487,2415657
