subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,correct_opt,correct_type,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_dk,time_idmem_form,time_idmem_blank
142,EC_subj,pokemon,d,0,filler_1000_neu_none_2,4_mittel.png,neu,filler,1000,none,neu7830.png,picture,neu7080.png,neu7830.png,neu1616.png,Sessel,Kreis,Dach,picture,picture,picture,word,word,word,no,no,no,yes,no,no,no,2723541,2729898
142,EC_subj,pokemon,d,1,cs_50_pos_task,2_mittel.png,pos,critical,50,subjective,7350.png,picture,1710.png,4606.png,7350.png,Wärme,Blume,Frieden,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2731288,2737176
142,EC_subj,pokemon,d,2,cs_40_pos_none,37_mittel.png,pos,critical,40,none,8330.png,picture,2058.png,8330.png,7230.png,Ruhe,Kinder,Lob,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2738578,2741766
142,EC_subj,pokemon,d,3,cs_40_pos_task,22_mittel.png,pos,critical,40,subjective,Liebe,word,8080.png,7502.png,2340.png,Brief,Strand,Liebe,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2743156,2747903
142,EC_subj,pokemon,d,4,filler_50_neu_task,9_mittel.png,neu,filler,50,subjective,Kreis,word,neu7490.png,neu2580.png,neu2487.png,Kreis,Wand,Knopf,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2749275,2753734
142,EC_subj,pokemon,d,5,filler_1000_neu_none_1,23_mittel.png,neu,filler,1000,none,Sessel,word,neu7000.png,neu2620.png,neu2220.png,Sessel,Wand,Tuch,picture,picture,picture,word,word,word,no,no,no,yes,no,no,no,2755121,2763306
142,EC_subj,pokemon,d,6,filler_40_neu_task,7_mittel.png,neu,filler,40,subjective,Sessel,word,neu2620.png,neu7187.png,neu7080.png,Dach,Sessel,Bein,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2764688,2768599
142,EC_subj,pokemon,d,7,filler_40_neu_none,11_mittel.png,neu,filler,40,none,Schrank,word,neu7080.png,neu2220.png,neu2487.png,Klinke,Schrank,Sessel,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2769970,2772407
142,EC_subj,pokemon,d,8,filler_50_neu_none,25_mittel.png,neu,filler,50,none,Dach,word,neu7640.png,neu2487.png,neu2620.png,Dach,Klinke,Knopf,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2773794,2777455
142,EC_subj,pokemon,d,9,cs_50_neg_none,5_mittel.png,neg,critical,50,none,2900.png,picture,2900.png,2276.png,2750.png,Horror,Abgas,Neid,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2778824,2785871
142,EC_subj,pokemon,d,10,control_1000_neg_none,17_mittel.png,neg,control,1000,none,Unglück,word,6570.1.png,9342.png,9435.png,Sucht,Eiter,Unglück,picture,picture,picture,word,word,word,no,no,no,no,yes,no,no,2787264,2796138
142,EC_subj,pokemon,d,11,cs_50_neg_task,24_mittel.png,neg,critical,50,subjective,Wahnsinn,word,7380.png,3220.png,6838.png,Schmerz,Absturz,Wahnsinn,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2797530,2805879
142,EC_subj,pokemon,d,12,cs_40_neg_none,10_mittel.png,neg,critical,40,none,3220.png,picture,3220.png,9265.png,9421.png,Gewalt,Absturz,Gift,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2807269,2809872
142,EC_subj,pokemon,d,13,control_1000_pos_none_2,15_mittel.png,pos,control,1000,none,Lachen,word,7580.png,8190.png,2208.png,Glück,Lachen,Mutter,picture,picture,picture,word,word,word,no,no,no,yes,no,no,no,2811249,2814842
142,EC_subj,pokemon,d,14,cs_50_pos_none,40_mittel.png,pos,critical,50,none,1440.png,picture,1440.png,7230.png,2791.png,Bücher,Glück,Kinder,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2816238,2820033
142,EC_subj,pokemon,d,15,control_1000_neg_none_2,16_mittel.png,neg,control,1000,none,Finsternis,word,9400.png,3220.png,2710.png,Folter,Abgas,Finsternis,picture,picture,picture,word,word,word,no,no,no,no,no,yes,no,2821417,2828426
142,EC_subj,pokemon,d,16,control_1000_pos_none,39_mittel.png,pos,control,1000,none,8470.png,picture,2340.png,2040.png,8470.png,Wiese,Meer,Glück,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2829830,2835751
142,EC_subj,pokemon,d,17,cs_40_neg_task,18_mittel.png,neg,critical,40,subjective,Ekel,word,9430.png,2375.1.png,9280.png,Geschwür,Ekel,Waffe,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2837113,2843320
