subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
76,EC_only,nonword,c,0,cs_40_neg_none,lobee,neg,critical,40,none,15,2015813,2018238
76,EC_only,nonword,c,1,cs_40_pos_none,roosle,pos,critical,40,none,12,2019259,2021798
76,EC_only,nonword,c,2,control_1000_neg_none_2,minair,neg,control,1000,none,18,2022820,2024680
76,EC_only,nonword,c,3,filler_40_neu_task,makan,neu,filler,40,none,7,2025701,2027852
76,EC_only,nonword,c,4,cs_40_neg_task,tafta,neg,critical,40,none,4,2028873,2030534
76,EC_only,nonword,c,5,control_1000_neg_none,tavoo,neg,control,1000,none,10,2031557,2034566
76,EC_only,nonword,c,6,control_1000_pos_none_2,teutos,pos,control,1000,none,13,2035587,2037685
76,EC_only,nonword,c,7,cs_50_pos_task,trelle,pos,critical,50,none,4,2038706,2040875
76,EC_only,nonword,c,8,filler_40_neu_none,coskie,neu,filler,40,none,6,2041896,2044142
76,EC_only,nonword,c,9,filler_1000_neu_none_2,hesire,neu,filler,1000,none,17,2045163,2047668
76,EC_only,nonword,c,10,control_1000_pos_none,pubio,pos,control,1000,none,17,2048689,2050463
76,EC_only,nonword,c,11,filler_50_neu_task,avouco,neu,filler,50,none,11,2051484,2055081
76,EC_only,nonword,c,12,cs_50_pos_none,babit,pos,critical,50,none,6,2056102,2058825
76,EC_only,nonword,c,13,filler_50_neu_none,naptor,neu,filler,50,none,7,2059846,2062174
76,EC_only,nonword,c,14,cs_40_pos_task,seloom,pos,critical,40,none,12,2063195,2065977
76,EC_only,nonword,c,15,filler_1000_neu_none_1,parlic,neu,filler,1000,none,14,2066998,2069065
76,EC_only,nonword,c,16,cs_50_neg_task,altine,neg,critical,50,none,5,2070087,2072496
76,EC_only,nonword,c,17,cs_50_neg_none,zillie,neg,critical,50,none,16,2073517,2076585
