subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
135,EC_subj,nonword,c,0,filler_40_neu_task,babit,neu,filler,40,subjective,no,no,no,yes,2579590,2587607
135,EC_subj,nonword,c,1,control_1000_neg_none_2,trelle,neg,control,1000,none,no,yes,no,no,2588924,2595016
135,EC_subj,nonword,c,2,control_1000_neg_none,lobee,neg,control,1000,none,no,no,no,yes,2596330,2599640
135,EC_subj,nonword,c,3,control_1000_pos_none,roosle,pos,control,1000,none,no,no,no,yes,2600955,2603399
135,EC_subj,nonword,c,4,filler_1000_neu_none_1,teutos,neu,filler,1000,none,no,yes,no,no,2604714,2607575
135,EC_subj,nonword,c,5,filler_40_neu_none,altine,neu,filler,40,none,no,no,no,yes,2608890,2610880
135,EC_subj,nonword,c,6,cs_40_pos_none,makan,pos,critical,40,none,no,no,no,yes,2612195,2613424
135,EC_subj,nonword,c,7,cs_40_neg_none,avouco,neg,critical,40,none,no,no,no,yes,2614741,2616016
135,EC_subj,nonword,c,8,filler_50_neu_task,zillie,neu,filler,50,subjective,no,no,no,yes,2617330,2618983
135,EC_subj,nonword,c,9,filler_50_neu_none,pubio,neu,filler,50,none,no,no,no,yes,2620297,2621528
135,EC_subj,nonword,c,10,cs_50_neg_task,hesire,neg,critical,50,subjective,no,no,no,yes,2622843,2623856
135,EC_subj,nonword,c,11,cs_40_neg_task,coskie,neg,critical,40,subjective,no,no,no,yes,2625170,2626240
135,EC_subj,nonword,c,12,filler_1000_neu_none_2,tavoo,neu,filler,1000,none,yes,no,no,no,2627555,2631808
135,EC_subj,nonword,c,13,cs_40_pos_task,minair,pos,critical,40,subjective,no,no,no,yes,2633123,2634704
135,EC_subj,nonword,c,14,cs_50_neg_none,seloom,neg,critical,50,none,no,no,no,yes,2636018,2640376
135,EC_subj,nonword,c,15,cs_50_pos_none,parlic,pos,critical,50,none,no,no,no,yes,2641690,2643216
135,EC_subj,nonword,c,16,control_1000_pos_none_2,tafta,pos,control,1000,none,no,yes,no,no,2644531,2647689
135,EC_subj,nonword,c,17,cs_50_pos_task,naptor,pos,critical,50,subjective,no,no,no,yes,2649003,2650752
