subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
134,EC_only,nonword,c,0,cs_40_neg_task,zillie,neg,critical,40,none,no,no,no,yes,2157104,2161460
134,EC_only,nonword,c,1,cs_40_pos_task,babit,pos,critical,40,none,no,no,no,yes,2162771,2165196
134,EC_only,nonword,c,2,filler_50_neu_task,roosle,neu,filler,50,none,yes,no,no,no,2166508,2170844
134,EC_only,nonword,c,3,filler_40_neu_none,seloom,neu,filler,40,none,no,no,no,yes,2172156,2174045
134,EC_only,nonword,c,4,filler_1000_neu_none_2,trelle,neu,filler,1000,none,yes,no,no,no,2175356,2177957
134,EC_only,nonword,c,5,control_1000_neg_none,naptor,neg,control,1000,none,no,yes,no,no,2179268,2182868
134,EC_only,nonword,c,6,cs_50_pos_task,teutos,pos,critical,50,none,no,no,no,yes,2184178,2189165
134,EC_only,nonword,c,7,cs_50_pos_none,tavoo,pos,critical,50,none,no,no,yes,no,2190476,2195485
134,EC_only,nonword,c,8,filler_1000_neu_none_1,lobee,neu,filler,1000,none,no,no,yes,no,2196796,2201301
134,EC_only,nonword,c,9,cs_50_neg_task,minair,neg,critical,50,none,no,no,no,yes,2202613,2205012
134,EC_only,nonword,c,10,cs_40_pos_none,altine,pos,critical,40,none,yes,no,no,no,2206325,2208093
134,EC_only,nonword,c,11,filler_40_neu_task,hesire,neu,filler,40,none,no,no,no,yes,2209404,2210964
134,EC_only,nonword,c,12,control_1000_pos_none_2,avouco,pos,control,1000,none,no,no,yes,no,2212275,2216733
134,EC_only,nonword,c,13,cs_40_neg_none,pubio,neg,critical,40,none,no,yes,no,no,2218045,2220885
134,EC_only,nonword,c,14,control_1000_pos_none,coskie,pos,control,1000,none,yes,no,no,no,2222196,2225997
134,EC_only,nonword,c,15,cs_50_neg_none,makan,neg,critical,50,none,no,no,no,yes,2227308,2230493
134,EC_only,nonword,c,16,control_1000_neg_none_2,parlic,neg,control,1000,none,no,yes,no,no,2231804,2233637
134,EC_only,nonword,c,17,filler_50_neu_none,tafta,neu,filler,50,none,no,yes,no,no,2234948,2236596
