subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
137,EC_only,pokemon,d,0,cs_40_neg_task,17_mittel.png,neg,critical,40,none,no,no,yes,no,2243368,2248142
137,EC_only,pokemon,d,1,filler_1000_neu_none_2,5_mittel.png,neu,filler,1000,none,no,yes,no,no,2249454,2251494
137,EC_only,pokemon,d,2,control_1000_pos_none,23_mittel.png,pos,control,1000,none,no,yes,no,no,2252805,2254942
137,EC_only,pokemon,d,3,cs_40_pos_task,39_mittel.png,pos,critical,40,none,yes,no,no,no,2256255,2257821
137,EC_only,pokemon,d,4,control_1000_pos_none_2,4_mittel.png,pos,control,1000,none,yes,no,no,no,2259133,2260446
137,EC_only,pokemon,d,5,filler_50_neu_task,2_mittel.png,neu,filler,50,none,no,no,yes,no,2261757,2264165
137,EC_only,pokemon,d,6,control_1000_neg_none_2,37_mittel.png,neg,control,1000,none,no,yes,no,no,2265479,2266941
137,EC_only,pokemon,d,7,filler_1000_neu_none_1,24_mittel.png,neu,filler,1000,none,no,yes,no,no,2268253,2270086
137,EC_only,pokemon,d,8,filler_40_neu_task,18_mittel.png,neu,filler,40,none,no,no,yes,no,2271397,2272854
137,EC_only,pokemon,d,9,cs_50_pos_task,7_mittel.png,pos,critical,50,none,no,no,yes,no,2274166,2278822
137,EC_only,pokemon,d,10,cs_50_neg_none,25_mittel.png,neg,critical,50,none,no,no,no,yes,2280134,2282013
137,EC_only,pokemon,d,11,control_1000_neg_none,22_mittel.png,neg,control,1000,none,no,yes,no,no,2283325,2284862
137,EC_only,pokemon,d,12,cs_50_neg_task,9_mittel.png,neg,critical,50,none,yes,no,no,no,2286174,2287885
137,EC_only,pokemon,d,13,filler_50_neu_none,40_mittel.png,neu,filler,50,none,yes,no,no,no,2289197,2291421
137,EC_only,pokemon,d,14,filler_40_neu_none,10_mittel.png,neu,filler,40,none,yes,no,no,no,2292732,2294629
137,EC_only,pokemon,d,15,cs_50_pos_none,11_mittel.png,pos,critical,50,none,no,no,no,yes,2295942,2297725
137,EC_only,pokemon,d,16,cs_40_pos_none,15_mittel.png,pos,critical,40,none,no,no,yes,no,2299036,2301430
137,EC_only,pokemon,d,17,cs_40_neg_none,16_mittel.png,neg,critical,40,none,no,no,no,yes,2302742,2305333
