subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
123,EC_only,pokemon,d,0,cs_40_neg_task,40_mittel.png,neg,critical,40,none,no,yes,no,no,2146405,2149486
123,EC_only,pokemon,d,1,cs_50_pos_none,39_mittel.png,pos,critical,50,none,no,yes,no,no,2150796,2152453
123,EC_only,pokemon,d,2,filler_40_neu_task,25_mittel.png,neu,filler,40,none,yes,no,no,no,2153764,2155046
123,EC_only,pokemon,d,3,cs_50_neg_none,17_mittel.png,neg,critical,50,none,no,no,no,yes,2156356,2158038
123,EC_only,pokemon,d,4,filler_50_neu_none,22_mittel.png,neu,filler,50,none,no,no,no,yes,2159348,2160694
123,EC_only,pokemon,d,5,cs_50_neg_task,15_mittel.png,neg,critical,50,none,no,no,no,yes,2162003,2164502
123,EC_only,pokemon,d,6,cs_50_pos_task,5_mittel.png,pos,critical,50,none,no,no,no,yes,2165812,2168165
123,EC_only,pokemon,d,7,filler_1000_neu_none_1,37_mittel.png,neu,filler,1000,none,yes,no,no,no,2169475,2170710
123,EC_only,pokemon,d,8,control_1000_neg_none_2,9_mittel.png,neg,control,1000,none,no,yes,no,no,2172019,2173407
123,EC_only,pokemon,d,9,filler_1000_neu_none_2,18_mittel.png,neu,filler,1000,none,yes,no,no,no,2174717,2176175
123,EC_only,pokemon,d,10,control_1000_pos_none,16_mittel.png,pos,control,1000,none,yes,no,no,no,2177484,2178478
123,EC_only,pokemon,d,11,filler_50_neu_task,4_mittel.png,neu,filler,50,none,no,no,no,yes,2179788,2181222
123,EC_only,pokemon,d,12,cs_40_pos_task,10_mittel.png,pos,critical,40,none,no,no,no,yes,2182532,2183853
123,EC_only,pokemon,d,13,cs_40_neg_none,24_mittel.png,neg,critical,40,none,no,no,no,yes,2185163,2186493
123,EC_only,pokemon,d,14,control_1000_pos_none_2,7_mittel.png,pos,control,1000,none,yes,no,no,no,2187802,2189678
123,EC_only,pokemon,d,15,cs_40_pos_none,2_mittel.png,pos,critical,40,none,no,no,no,yes,2190988,2193654
123,EC_only,pokemon,d,16,control_1000_neg_none,11_mittel.png,neg,control,1000,none,no,yes,no,no,2194963,2196342
123,EC_only,pokemon,d,17,filler_40_neu_none,23_mittel.png,neu,filler,40,none,no,yes,no,no,2197651,2198710
