subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
85,EC_only,nonword,c,0,cs_50_neg_none,avouco,neg,critical,50,none,1,2318649,2335535
85,EC_only,nonword,c,1,control_1000_neg_none_2,seloom,neg,control,1000,none,6,2337849,2341432
85,EC_only,nonword,c,2,filler_40_neu_task,roosle,neu,filler,40,none,10,2343748,2346896
85,EC_only,nonword,c,3,cs_50_pos_task,minair,pos,critical,50,none,12,2349213,2352791
85,EC_only,nonword,c,4,cs_40_neg_none,tavoo,neg,critical,40,none,15,2355109,2358967
85,EC_only,nonword,c,5,control_1000_pos_none,naptor,pos,control,1000,none,0,2361285,2363885
85,EC_only,nonword,c,6,filler_1000_neu_none_1,babit,neu,filler,1000,none,13,2366202,2369448
85,EC_only,nonword,c,7,filler_1000_neu_none_2,altine,neu,filler,1000,none,19,2371766,2374760
85,EC_only,nonword,c,8,cs_50_pos_none,makan,pos,critical,50,none,0,2377079,2379768
85,EC_only,nonword,c,9,cs_40_neg_task,teutos,neg,critical,40,none,14,2382084,2386080
85,EC_only,nonword,c,10,cs_50_neg_task,coskie,neg,critical,50,none,12,2388400,2392831
85,EC_only,nonword,c,11,control_1000_neg_none,hesire,neg,control,1000,none,17,2395151,2398544
85,EC_only,nonword,c,12,filler_50_neu_task,lobee,neu,filler,50,none,15,2400862,2403992
85,EC_only,nonword,c,13,cs_40_pos_none,pubio,pos,critical,40,none,18,2406314,2410000
85,EC_only,nonword,c,14,filler_50_neu_none,trelle,neu,filler,50,none,10,2412318,2415736
85,EC_only,nonword,c,15,cs_40_pos_task,zillie,pos,critical,40,none,8,2418052,2422072
85,EC_only,nonword,c,16,control_1000_pos_none_2,parlic,pos,control,1000,none,12,2424390,2427239
85,EC_only,nonword,c,17,filler_40_neu_none,tafta,neu,filler,40,none,5,2429557,2433454
