subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,correct_opt,correct_type,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_dk,time_idmem_form,time_idmem_blank
120,EC_subj,nonword,c,0,cs_40_pos_task,parlic,pos,critical,40,subjective,8470.png,picture,5460.png,8470.png,5594.png,Scherz,Kinder,Rose,picture,picture,picture,word,word,word,no,no,no,yes,no,no,no,2800464,2814009
120,EC_subj,nonword,c,1,filler_1000_neu_none_1,avouco,neu,filler,1000,none,Hand,word,neu5740.png,neu1616.png,neu2372.png,Dach,Hand,Tuch,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2815390,2821168
120,EC_subj,nonword,c,2,cs_40_pos_none,hesire,pos,critical,40,none,Scherz,word,2660.png,4220.png,2209.png,Kunst,Meer,Scherz,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2822558,2828174
120,EC_subj,nonword,c,3,control_1000_pos_none_2,zillie,pos,control,1000,none,8330.png,picture,8370.png,7470.png,8330.png,Wärme,Kuss,Musik,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2829569,2833888
120,EC_subj,nonword,c,4,cs_40_neg_none,roosle,neg,critical,40,none,7380.png,picture,6242.png,9830.png,7380.png,Tod,Gemeinheit,Hektik,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2835282,2840256
120,EC_subj,nonword,c,5,filler_40_neu_task,tavoo,neu,filler,40,subjective,Kreis,word,neu2635.png,neu7640.png,neu2620.png,Schrank,Dach,Kreis,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2841646,2843623
120,EC_subj,nonword,c,6,cs_50_pos_task,tafta,pos,critical,50,subjective,Rose,word,2160.png,8470.png,1440.png,Rose,Licht,Natur,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2845004,2849176
120,EC_subj,nonword,c,7,cs_50_neg_none,babit,neg,critical,50,none,9180.png,picture,9430.png,6242.png,9180.png,Stress,Betrug,Unfall,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2850556,2858801
120,EC_subj,nonword,c,8,cs_50_pos_none,lobee,pos,critical,50,none,5594.png,picture,8540.png,2080.png,5594.png,Witz,Ruhe,Strand,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2860192,2862487
120,EC_subj,nonword,c,9,filler_1000_neu_none_2,naptor,neu,filler,1000,none,neu2372.png,picture,neu2372.png,neu7000.png,neu2620.png,Dach,Klinke,Tuch,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2863879,2868472
120,EC_subj,nonword,c,10,filler_50_neu_none,coskie,neu,filler,50,none,neu5510.png,picture,neu2372.png,neu5510.png,neu7640.png,Hand,Wand,Dach,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2869862,2875631
120,EC_subj,nonword,c,11,control_1000_neg_none_2,teutos,neg,control,1000,none,Sadist,word,9421.png,9330.png,2375.1.png,Abscheu,Sadist,Abgas,picture,picture,picture,word,word,word,no,no,no,no,yes,no,no,2877019,2886337
120,EC_subj,nonword,c,12,cs_50_neg_task,trelle,neg,critical,50,subjective,9500.png,picture,9007.png,9500.png,6570.1.png,Gift,Tod,Stress,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2887704,2893295
120,EC_subj,nonword,c,13,cs_40_neg_task,seloom,neg,critical,40,subjective,Schmerz,word,9630.png,9430.png,9265.png,Schmerz,Eiter,Gift,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2894670,2898639
120,EC_subj,nonword,c,14,filler_50_neu_task,makan,neu,filler,50,subjective,neu2580.png,picture,neu7090.png,neu2580.png,neu5395.png,Bein,Knopf,Kreis,picture,picture,picture,word,word,word,no,no,no,no,no,yes,no,2900019,2904513
120,EC_subj,nonword,c,15,filler_40_neu_none,minair,neu,filler,40,none,neu7080.png,picture,neu7080.png,neu2580.png,neu5510.png,Lampe,Knopf,Bein,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2905884,2908022
120,EC_subj,nonword,c,16,control_1000_pos_none,altine,pos,control,1000,none,4606.png,picture,2311.png,8501.png,4606.png,Wärme,Witz,Brief,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2909396,2912448
120,EC_subj,nonword,c,17,control_1000_neg_none,pubio,neg,control,1000,none,2141.png,picture,9182.png,2375.1.png,2141.png,Wahnsinn,Finsternis,Frust,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2913831,2919785
