subject_nr,trial_nr,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
136,0,1,EC_only,nonword,c,control,1000,pos,none,csfirst,left,right,no,control_1000_pos_none,some us,makan,Musik,word,word,controlcs,us,#000000,600,maske_5.png,maske_5.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2600024,NA,2601026,NA,NA,NA,NA,NA,NA,NA,2601628
136,1,1,EC_only,nonword,c,critical,50,neg,objective,csfirst,right,left,yes,cs_50_neg_task,some us,3300.png,tavoo,picture,word,us,maskedcs,#969696,1500,maske_2.png,maske_10.png,no,no,no,250,NA,NA,NA,NA,NA,2602676,2603577,2603680,2603732,2603784,2605284,no,no,yes,no,no,no,2611316
136,2,1,EC_only,nonword,c,control,1000,neg,none,csfirst,right,left,no,control_1000_neg_none,some us,Krieg,avouco,word,word,us,controlcs,#000000,600,maske_4.png,maske_9.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,2612232,NA,2613235,NA,NA,NA,NA,NA,NA,NA,2613838
136,3,1,EC_only,nonword,c,critical,40,pos,objective,csfirst,right,left,yes,cs_40_pos_none,some us,Sonne,babit,word,word,us,maskedcs,#969696,1500,maske_2.png,maske_11.png,no,no,no,250,NA,NA,NA,NA,NA,2614776,2615678,2615781,2615823,2615875,2617375,yes,no,no,no,no,no,2619427
136,4,1,EC_only,nonword,c,critical,50,pos,objective,usfirst,right,left,yes,cs_50_pos_task,some us,Lachen,pubio,word,word,us,maskedcs,#969696,0,maske_7.png,maske_10.png,no,no,no,250,NA,NA,NA,NA,2620393,2621295,2622196,2622299,2622351,NA,2622401,yes,no,no,no,no,no,2625828
136,5,1,EC_only,nonword,c,us_alone,999,neutral,none,none,none,right,no,none,none,none,Sessel,none,word,none,us,#000000,999,maske_10.png,maske_9.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2626657,NA,NA,NA,NA,NA,NA,NA,NA,NA,2628659
136,6,1,EC_only,nonword,c,us_w_us,999,neu-neu,none,none,none,both,no,none,none,Dach,Schrank,word,word,us,us,#000000,999,maske_2.png,maske_8.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2629527,NA,NA,NA,NA,NA,NA,NA,NA,NA,2631529
136,7,1,EC_only,nonword,c,cs_alone,40,none,none,none,left,none,yes,o_filler_40_neu_none,none,25_mittel.png,none,picture,none,maskedcs,none,#969696,999,fmaske_10.png,fmaske_7.png,no,no,no,250,NA,NA,NA,NA,NA,2632356,2633257,2633360,2633402,NA,NA,NA,NA,NA,NA,NA,NA,2633454
136,8,1,EC_only,nonword,c,critical,40,pos,objective,csfirst,left,right,yes,cs_40_pos_none,some us,babit,Fete,word,word,maskedcs,us,#969696,1500,maske_11.png,maske_12.png,no,no,no,250,NA,NA,NA,NA,NA,2634417,2635320,2635422,2635464,2635516,2637016,yes,no,no,no,no,no,2638178
136,9,1,EC_only,nonword,c,critical,50,pos,objective,csfirst,right,left,yes,cs_50_pos_none,some us,Urlaub,teutos,word,word,us,maskedcs,#969696,1500,maske_5.png,maske_11.png,no,no,no,250,NA,NA,NA,NA,NA,2639120,2640021,2640124,2640176,2640228,2641728,yes,no,no,no,no,no,2644667
