subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
144,EC_subj,pokemon,d,0,filler_40_neu_task,37_mittel.png,neu,filler,40,subjective,yes,no,no,no,2455623,2460793
144,EC_subj,pokemon,d,1,control_1000_neg_none,4_mittel.png,neg,control,1000,none,yes,no,no,no,2462127,2464401
144,EC_subj,pokemon,d,2,filler_1000_neu_none_2,24_mittel.png,neu,filler,1000,none,no,no,yes,no,2465733,2470762
144,EC_subj,pokemon,d,3,cs_50_neg_none,9_mittel.png,neg,critical,50,none,no,no,no,yes,2472095,2474097
144,EC_subj,pokemon,d,4,cs_40_neg_task,15_mittel.png,neg,critical,40,subjective,no,yes,no,no,2475430,2478122
144,EC_subj,pokemon,d,5,cs_50_pos_task,16_mittel.png,pos,critical,50,subjective,no,no,no,yes,2479453,2481752
144,EC_subj,pokemon,d,6,cs_40_neg_none,17_mittel.png,neg,critical,40,none,no,yes,no,no,2483085,2485226
144,EC_subj,pokemon,d,7,filler_40_neu_none,18_mittel.png,neu,filler,40,none,no,no,no,yes,2486559,2489169
144,EC_subj,pokemon,d,8,cs_50_neg_task,11_mittel.png,neg,critical,50,subjective,no,no,no,yes,2490503,2492225
144,EC_subj,pokemon,d,9,control_1000_neg_none_2,22_mittel.png,neg,control,1000,none,yes,no,no,no,2493567,2496769
144,EC_subj,pokemon,d,10,cs_50_pos_none,7_mittel.png,pos,critical,50,none,yes,no,no,no,2498104,2500202
144,EC_subj,pokemon,d,11,control_1000_pos_none_2,23_mittel.png,pos,control,1000,none,no,no,no,yes,2501534,2503994
144,EC_subj,pokemon,d,12,filler_50_neu_none,2_mittel.png,neu,filler,50,none,yes,no,no,no,2505327,2506738
144,EC_subj,pokemon,d,13,cs_40_pos_none,39_mittel.png,pos,critical,40,none,no,yes,no,no,2508071,2509537
144,EC_subj,pokemon,d,14,filler_1000_neu_none_1,40_mittel.png,neu,filler,1000,none,no,no,yes,no,2510870,2514097
144,EC_subj,pokemon,d,15,filler_50_neu_task,10_mittel.png,neu,filler,50,subjective,no,no,no,yes,2515430,2518033
144,EC_subj,pokemon,d,16,control_1000_pos_none,25_mittel.png,pos,control,1000,none,no,yes,no,no,2519365,2522417
144,EC_subj,pokemon,d,17,cs_40_pos_task,5_mittel.png,pos,critical,40,subjective,no,no,no,yes,2523750,2526609
