subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
122,EC_subj,nonword,c,0,control_1000_pos_none_2,makan,pos,control,1000,none,18,2456544,2461915
122,EC_subj,nonword,c,1,filler_40_neu_none,parlic,neu,filler,40,none,9,2464224,2466731
122,EC_subj,nonword,c,2,filler_1000_neu_none_2,tafta,neu,filler,1000,none,14,2469038,2470950
122,EC_subj,nonword,c,3,filler_50_neu_task,hesire,neu,filler,50,subjective,9,2473260,2476313
122,EC_subj,nonword,c,4,control_1000_pos_none,minair,pos,control,1000,none,9,2478622,2481364
122,EC_subj,nonword,c,5,cs_40_pos_task,lobee,pos,critical,40,subjective,9,2483660,2486049
122,EC_subj,nonword,c,6,cs_50_neg_none,tavoo,neg,critical,50,none,4,2488346,2491068
122,EC_subj,nonword,c,7,filler_50_neu_none,seloom,neu,filler,50,none,6,2493365,2495658
122,EC_subj,nonword,c,8,filler_40_neu_task,naptor,neu,filler,40,subjective,10,2497954,2499914
122,EC_subj,nonword,c,9,cs_40_neg_task,babit,neg,critical,40,subjective,0,2502210,2504934
122,EC_subj,nonword,c,10,cs_50_neg_task,teutos,neg,critical,50,subjective,4,2507231,2509617
122,EC_subj,nonword,c,11,control_1000_neg_none_2,avouco,neg,control,1000,none,5,2511917,2514519
122,EC_subj,nonword,c,12,filler_1000_neu_none_1,roosle,neu,filler,1000,none,3,2516816,2518645
122,EC_subj,nonword,c,13,cs_50_pos_task,zillie,pos,critical,50,subjective,2,2520945,2523305
122,EC_subj,nonword,c,14,cs_40_neg_none,altine,neg,critical,40,none,7,2525602,2528156
122,EC_subj,nonword,c,15,control_1000_neg_none,coskie,neg,control,1000,none,3,2530453,2533000
122,EC_subj,nonword,c,16,cs_50_pos_none,pubio,pos,critical,50,none,5,2535297,2537098
122,EC_subj,nonword,c,17,cs_40_pos_none,trelle,pos,critical,40,none,4,2539396,2541091
