subject_nr,trial_nr,block,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
77,0,1,1,EC_subj,nonword,c,cs_alone,50,none,subjective,none,left,none,yes,filler_50_neu_task,none,pubio,none,word,none,maskedcs,none,#969696,999,maske_2.png,maske_11.png,yes_left,no,no,250,NA,NA,NA,NA,NA,251296,252198,252300,252352,NA,252402,yes,no,no,no,no,no,257815
77,1,1,1,EC_subj,nonword,c,control,1000,neg,none,usfirst,left,right,no,control_1000_neg_none,some us,trelle,Tod,word,word,controlcs,us,#000000,0,maske_11.png,maske_9.png,no,no,no,250,NA,NA,NA,NA,258242,NA,NA,259244,NA,NA,NA,NA,NA,NA,NA,NA,NA,260247
77,2,1,1,EC_subj,nonword,c,us_w_us,999,neu-neu,none,none,none,both,no,none,none,Tuch,neu7490.png,word,picture,us,us,#000000,999,maske_12.png,maske_11.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,260721,NA,NA,NA,NA,NA,NA,NA,NA,NA,262724
77,3,1,1,EC_subj,nonword,c,cs_w_us,50,neutral,none,usfirst,left,right,yes,filler_50_neu_none,some us,teutos,Schrank,word,word,maskedcs,us,#969696,0,maske_9.png,maske_1.png,yes_left,no,no,1000,NA,NA,NA,NA,263190,264092,264994,265096,265149,NA,NA,NA,NA,NA,NA,NA,NA,265201
77,4,1,1,EC_subj,nonword,c,cs_alone,50,none,none,none,right,none,yes,filler_50_neu_none,none,none,teutos,none,word,none,maskedcs,#969696,999,maske_6.png,maske_6.png,yes_right,no,no,1000,NA,NA,NA,NA,NA,265636,266538,266640,266692,NA,NA,NA,NA,NA,NA,NA,NA,266744
77,5,1,1,EC_subj,nonword,c,us_alone,999,pos,none,none,none,left,no,none,none,2058.png,none,picture,none,us,none,#000000,999,maske_2.png,maske_12.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,267220,NA,NA,NA,NA,NA,NA,NA,NA,NA,269223
77,6,1,1,EC_subj,nonword,c,cs_w_us,70,neutral,none,usfirst,left,right,yes,filler_50_neu_task,some us,parwax,neu5731.png,word,picture,maskedcs,us,#969696,0,maske_8.png,maske_12.png,yes_left,no,yes,0,None,269817,271852,273752,269821,270723,271625,271727,271800,NA,NA,NA,NA,NA,NA,NA,NA,273755
77,7,1,1,EC_subj,nonword,c,cs_w_us,50,neutral,subjective,usfirst,left,right,yes,filler_50_neu_task,some us,pubio,neu7004.png,word,picture,maskedcs,us,#969696,0,maske_8.png,maske_12.png,yes_left,no,no,250,NA,NA,NA,NA,274317,275220,276122,276224,276276,NA,276326,yes,no,no,no,no,no,280146
77,8,1,1,EC_subj,nonword,c,critical,50,neg,none,csfirst,left,right,yes,cs_50_neg_none,some us,roosle,Waffe,word,word,maskedcs,us,#969696,1500,maske_3.png,maske_12.png,no,no,no,250,NA,NA,NA,NA,NA,280594,281496,281598,281650,281702,NA,NA,NA,NA,NA,NA,NA,283205
77,9,1,1,EC_subj,nonword,c,cs_alone,40,none,subjective,none,right,none,yes,filler_40_neu_task,none,none,altine,none,word,none,maskedcs,#969696,999,maske_1.png,maske_12.png,no,no,no,250,NA,NA,NA,NA,NA,283632,284535,284637,284679,NA,284729,yes,no,no,no,no,no,289368
77,10,1,1,EC_subj,nonword,c,critical,40,pos,subjective,csfirst,left,right,yes,cs_40_pos_task,some us,makan,Meer,word,word,maskedcs,us,#969696,1500,maske_1.png,maske_1.png,no,no,no,250,NA,NA,NA,NA,NA,289810,290712,290814,290857,290909,292409,yes,no,no,no,no,no,295614
77,11,1,1,EC_subj,nonword,c,critical,40,neg,subjective,usfirst,left,right,yes,cs_40_neg_task,some us,avouco,Tod,word,word,maskedcs,us,#969696,0,maske_4.png,maske_7.png,no,no,no,250,NA,NA,NA,NA,296074,296976,297878,297980,298022,NA,298072,yes,no,no,no,no,no,302372
77,12,1,1,EC_subj,nonword,c,critical,50,pos,subjective,usfirst,right,left,yes,cs_50_pos_task,some us,7350.png,parlic,picture,word,us,maskedcs,#969696,0,maske_6.png,maske_5.png,no,no,no,250,NA,NA,NA,NA,302997,303899,304801,304903,304955,NA,305005,yes,no,no,no,no,no,309345
