subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
78,EC_only,nonword,c,0,filler_50_neu_none,tavoo,neu,filler,50,none,15,1745453,1749912
78,EC_only,nonword,c,1,filler_40_neu_none,pubio,neu,filler,40,none,18,1750934,1753143
78,EC_only,nonword,c,2,cs_40_pos_task,coskie,pos,critical,40,none,6,1754164,1755873
78,EC_only,nonword,c,3,cs_50_neg_task,roosle,neg,critical,50,none,4,1756895,1758951
78,EC_only,nonword,c,4,cs_50_pos_none,seloom,pos,critical,50,none,5,1759972,1762397
78,EC_only,nonword,c,5,filler_1000_neu_none_2,makan,neu,filler,1000,none,9,1763418,1766193
78,EC_only,nonword,c,6,cs_50_pos_task,hesire,pos,critical,50,none,11,1767214,1770547
78,EC_only,nonword,c,7,cs_40_neg_none,parlic,neg,critical,40,none,6,1771569,1774453
78,EC_only,nonword,c,8,control_1000_pos_none_2,trelle,pos,control,1000,none,5,1775475,1779241
78,EC_only,nonword,c,9,control_1000_pos_none,lobee,pos,control,1000,none,5,1780262,1784314
78,EC_only,nonword,c,10,cs_40_pos_none,avouco,pos,critical,40,none,9,1785335,1789682
78,EC_only,nonword,c,11,filler_50_neu_task,teutos,neu,filler,50,none,13,1790703,1793090
78,EC_only,nonword,c,12,control_1000_neg_none_2,altine,neg,control,1000,none,10,1794146,1797398
78,EC_only,nonword,c,13,filler_1000_neu_none_1,minair,neu,filler,1000,none,6,1798419,1801846
78,EC_only,nonword,c,14,filler_40_neu_task,zillie,neu,filler,40,none,9,1802867,1805281
78,EC_only,nonword,c,15,cs_40_neg_task,naptor,neg,critical,40,none,13,1806302,1809062
78,EC_only,nonword,c,16,cs_50_neg_none,tafta,neg,critical,50,none,13,1810084,1811468
78,EC_only,nonword,c,17,control_1000_neg_none,babit,neg,control,1000,none,7,1812489,1814927
