subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
106,EC_subj,nonword,c,0,filler_40_neu_none,naptor,neu,filler,40,none,19,2606984,2613358
106,EC_subj,nonword,c,1,cs_40_pos_none,lobee,pos,critical,40,none,9,2615648,2618286
106,EC_subj,nonword,c,2,cs_40_neg_none,babit,neg,critical,40,none,10,2620577,2622402
106,EC_subj,nonword,c,3,cs_50_pos_task,altine,pos,critical,50,subjective,14,2624694,2627876
106,EC_subj,nonword,c,4,control_1000_pos_none_2,minair,pos,control,1000,none,3,2630169,2632446
106,EC_subj,nonword,c,5,cs_40_neg_task,trelle,neg,critical,40,subjective,17,2634738,2637458
106,EC_subj,nonword,c,6,filler_50_neu_task,parlic,neu,filler,50,subjective,16,2639750,2641552
106,EC_subj,nonword,c,7,cs_40_pos_task,tafta,pos,critical,40,subjective,15,2643849,2645860
106,EC_subj,nonword,c,8,control_1000_neg_none_2,coskie,neg,control,1000,none,18,2648152,2650849
106,EC_subj,nonword,c,9,control_1000_pos_none,tavoo,pos,control,1000,none,3,2653135,2654690
106,EC_subj,nonword,c,10,filler_1000_neu_none_2,roosle,neu,filler,1000,none,6,2656982,2659134
106,EC_subj,nonword,c,11,cs_50_neg_none,teutos,neg,critical,50,none,15,2661427,2663370
106,EC_subj,nonword,c,12,filler_40_neu_task,avouco,neu,filler,40,subjective,2,2665664,2667259
106,EC_subj,nonword,c,13,filler_50_neu_none,hesire,neu,filler,50,none,0,2669555,2672388
106,EC_subj,nonword,c,14,filler_1000_neu_none_1,seloom,neu,filler,1000,none,3,2674678,2676290
106,EC_subj,nonword,c,15,control_1000_neg_none,makan,neg,control,1000,none,7,2678581,2680151
106,EC_subj,nonword,c,16,cs_50_pos_none,zillie,pos,critical,50,none,9,2682442,2684628
106,EC_subj,nonword,c,17,cs_50_neg_task,pubio,neg,critical,50,subjective,10,2686915,2688286
