subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
125,EC_subj,pokemon,d,0,filler_50_neu_task,2_mittel.png,neu,filler,50,subjective,no,no,no,yes,2707567,2712724
125,EC_subj,pokemon,d,1,cs_50_neg_none,25_mittel.png,neg,critical,50,none,no,no,no,yes,2714034,2715837
125,EC_subj,pokemon,d,2,cs_50_neg_task,9_mittel.png,neg,critical,50,subjective,no,no,no,yes,2717147,2718997
125,EC_subj,pokemon,d,3,cs_50_pos_task,7_mittel.png,pos,critical,50,subjective,no,no,no,yes,2720308,2721797
125,EC_subj,pokemon,d,4,control_1000_neg_none_2,37_mittel.png,neg,control,1000,none,no,no,no,yes,2723107,2724732
125,EC_subj,pokemon,d,5,filler_50_neu_none,40_mittel.png,neu,filler,50,none,no,no,no,yes,2726044,2727492
125,EC_subj,pokemon,d,6,control_1000_pos_none_2,4_mittel.png,pos,control,1000,none,no,no,no,yes,2728801,2729916
125,EC_subj,pokemon,d,7,cs_50_pos_none,11_mittel.png,pos,critical,50,none,no,no,no,yes,2731227,2732205
125,EC_subj,pokemon,d,8,cs_40_neg_none,16_mittel.png,neg,critical,40,none,no,no,no,yes,2733515,2735109
125,EC_subj,pokemon,d,9,control_1000_pos_none,23_mittel.png,pos,control,1000,none,no,no,no,yes,2736427,2737996
125,EC_subj,pokemon,d,10,filler_40_neu_task,18_mittel.png,neu,filler,40,subjective,no,no,no,yes,2739307,2740676
125,EC_subj,pokemon,d,11,control_1000_neg_none,22_mittel.png,neg,control,1000,none,no,no,no,yes,2741987,2744397
125,EC_subj,pokemon,d,12,cs_40_neg_task,17_mittel.png,neg,critical,40,subjective,no,no,no,yes,2745706,2747956
125,EC_subj,pokemon,d,13,cs_40_pos_task,39_mittel.png,pos,critical,40,subjective,no,no,no,yes,2749268,2751293
125,EC_subj,pokemon,d,14,filler_40_neu_none,10_mittel.png,neu,filler,40,none,no,no,no,yes,2752604,2754357
125,EC_subj,pokemon,d,15,filler_1000_neu_none_2,5_mittel.png,neu,filler,1000,none,no,no,no,yes,2755666,2758292
125,EC_subj,pokemon,d,16,cs_40_pos_none,15_mittel.png,pos,critical,40,none,no,no,no,yes,2759602,2760757
125,EC_subj,pokemon,d,17,filler_1000_neu_none_1,24_mittel.png,neu,filler,1000,none,no,no,no,yes,2762067,2763997
