subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
139,EC_subj,nonword,c,0,cs_50_neg_task,lobee,neg,critical,50,subjective,16,2635031,2639997
139,EC_subj,nonword,c,1,control_1000_neg_none,zillie,neg,control,1000,none,11,2642309,2645225
139,EC_subj,nonword,c,2,cs_40_pos_none,parlic,pos,critical,40,none,8,2647537,2650052
139,EC_subj,nonword,c,3,cs_40_neg_none,seloom,neg,critical,40,none,14,2652362,2654922
139,EC_subj,nonword,c,4,filler_50_neu_none,makan,neu,filler,50,none,6,2657236,2660355
139,EC_subj,nonword,c,5,filler_50_neu_task,minair,neu,filler,50,subjective,15,2662666,2666431
139,EC_subj,nonword,c,6,control_1000_pos_none,babit,pos,control,1000,none,12,2668744,2671172
139,EC_subj,nonword,c,7,control_1000_neg_none_2,pubio,neg,control,1000,none,5,2673484,2675579
139,EC_subj,nonword,c,8,cs_40_neg_task,hesire,neg,critical,40,subjective,4,2677894,2680163
139,EC_subj,nonword,c,9,cs_40_pos_task,naptor,pos,critical,40,subjective,2,2682477,2684612
139,EC_subj,nonword,c,10,filler_40_neu_none,tavoo,neu,filler,40,none,11,2686924,2690195
139,EC_subj,nonword,c,11,cs_50_neg_none,trelle,neg,critical,50,none,16,2692507,2695330
139,EC_subj,nonword,c,12,cs_50_pos_task,roosle,pos,critical,50,subjective,17,2697641,2700831
139,EC_subj,nonword,c,13,cs_50_pos_none,tafta,pos,critical,50,none,7,2703143,2706521
139,EC_subj,nonword,c,14,control_1000_pos_none_2,altine,pos,control,1000,none,6,2708831,2711082
139,EC_subj,nonword,c,15,filler_1000_neu_none_1,coskie,neu,filler,1000,none,5,2713391,2715355
139,EC_subj,nonword,c,16,filler_1000_neu_none_2,avouco,neu,filler,1000,none,10,2717678,2719915
139,EC_subj,nonword,c,17,filler_40_neu_task,teutos,neu,filler,40,subjective,13,2722221,2724643
