subject_nr,trial_nr,block,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
124,0,1,1,EC_only,pokemon,d,critical,50,neg,none,csfirst,left,right,yes,cs_50_neg_none,some us,37_mittel.png,9331.png,picture,picture,maskedcs,us,#969696,1500,fmaske_7.png,fmaske_11.png,no,no,no,250,NA,NA,NA,NA,NA,119570,120471,120574,120626,120678,NA,NA,NA,NA,NA,NA,NA,122181
124,1,1,1,EC_only,pokemon,d,us_alone,999,neutral,none,none,none,left,no,none,none,Dach,none,word,none,us,none,#000000,999,fmaske_9.png,fmaske_12.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,123031,NA,NA,NA,NA,NA,NA,NA,NA,NA,125033
124,2,1,1,EC_only,pokemon,d,cs_w_us,40,neutral,none,usfirst,left,right,yes,filler_40_neu_task,some us,24_mittel.png,Schrank,picture,word,maskedcs,us,#969696,0,fmaske_1.png,fmaske_11.png,no,no,no,250,NA,NA,NA,NA,125965,126868,127770,127872,127914,NA,NA,NA,NA,NA,NA,NA,NA,127966
124,3,1,1,EC_only,pokemon,d,control,1000,neg,none,csfirst,left,right,no,control_1000_neg_none_2,some us,40_mittel.png,Sadist,picture,word,controlcs,us,#000000,600,fmaske_3.png,fmaske_1.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,128855,NA,129858,NA,NA,NA,NA,NA,NA,NA,130460
124,4,1,1,EC_only,pokemon,d,cs_alone,50,none,none,none,right,none,yes,filler_50_neu_none,none,none,15_mittel.png,none,picture,none,maskedcs,#969696,999,fmaske_1.png,fmaske_8.png,yes_right,no,no,250,NA,NA,NA,NA,NA,131298,132199,132302,132353,NA,NA,NA,NA,NA,NA,NA,NA,132406
124,5,1,1,EC_only,pokemon,d,us_alone,999,neutral,none,none,none,right,no,none,none,none,Schrank,none,word,none,us,#000000,999,fmaske_2.png,fmaske_3.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,133246,NA,NA,NA,NA,NA,NA,NA,NA,NA,135249
124,6,1,1,EC_only,pokemon,d,cs_w_us,50,neutral,none,usfirst,left,right,yes,filler_50_neu_none,some us,15_mittel.png,neu7000.png,picture,picture,maskedcs,us,#969696,0,fmaske_5.png,fmaske_11.png,yes_left,no,no,250,NA,NA,NA,NA,136295,137198,138100,138202,138254,NA,NA,NA,NA,NA,NA,NA,NA,138306
124,7,1,1,EC_only,pokemon,d,control,1000,pos,none,csfirst,left,right,no,control_1000_pos_none_2,some us,10_mittel.png,Familie,picture,word,controlcs,us,#000000,600,fmaske_9.png,fmaske_5.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,139200,NA,140202,NA,NA,NA,NA,NA,NA,NA,140804
124,8,1,1,EC_only,pokemon,d,cs_w_us,40,neutral,none,usfirst,right,left,yes,filler_40_neu_none,some us,neu5731.png,5_mittel.png,picture,picture,us,maskedcs,#969696,0,fmaske_6.png,fmaske_11.png,no,no,no,250,NA,NA,NA,NA,141871,142773,143674,143777,143819,NA,NA,NA,NA,NA,NA,NA,NA,143871
124,9,1,1,EC_only,pokemon,d,critical,50,neg,none,usfirst,left,right,yes,cs_50_neg_task,some us,22_mittel.png,Unfall,picture,word,maskedcs,us,#969696,0,fmaske_12.png,fmaske_9.png,no,no,no,250,NA,NA,NA,NA,144810,145712,146613,146716,146768,NA,NA,NA,NA,NA,NA,NA,NA,146820
