subject_nr,trial_nr,block,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
97,0,1,1,EC_only,nonword,c,critical,40,neg,none,csfirst,left,right,yes,cs_40_neg_task,some us,pubio,9180.png,word,picture,maskedcs,us,#969696,1500,maske_5.png,maske_7.png,no,no,no,1000,NA,NA,NA,NA,NA,229805,230706,230809,230851,230903,NA,NA,NA,NA,NA,NA,NA,232406
97,1,1,1,EC_only,nonword,c,us_alone,999,neutral,none,none,none,right,no,none,none,none,Tuch,none,word,none,us,#000000,999,maske_12.png,maske_11.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,233253,NA,NA,NA,NA,NA,NA,NA,NA,NA,235255
97,2,1,1,EC_only,nonword,c,critical,50,pos,none,usfirst,right,left,yes,cs_50_pos_none,some us,Musik,minair,word,word,us,maskedcs,#969696,0,maske_2.png,maske_5.png,no,no,no,250,NA,NA,NA,NA,236227,237130,238031,238134,238186,NA,NA,NA,NA,NA,NA,NA,NA,238238
97,3,1,1,EC_only,nonword,c,critical,40,pos,none,usfirst,right,left,yes,cs_40_pos_task,some us,2208.png,altine,picture,word,us,maskedcs,#969696,0,maske_12.png,maske_9.png,no,no,no,250,NA,NA,NA,NA,239321,240223,241124,241227,241269,NA,NA,NA,NA,NA,NA,NA,NA,241321
97,4,1,1,EC_only,nonword,c,us_w_us,999,neu-neu,none,none,none,both,no,none,none,Knopf,neu2372.png,word,picture,us,us,#000000,999,maske_3.png,maske_11.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,242251,NA,NA,NA,NA,NA,NA,NA,NA,NA,244253
97,5,1,1,EC_only,nonword,c,cswcs,70,none,none,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_1,parwax,trelle,word,word,maskedcs,controlcs,#969696,1500,maske_2.png,maske_9.png,yes_left,no,yes,0,None,245257,247890,249790,NA,245259,246162,246264,246336,246388,NA,NA,NA,NA,NA,NA,NA,249792
97,6,1,1,EC_only,nonword,c,cs_alone,1000,none,none,none,right,none,no,o_filler_1000_neu_none_2,none,none,5_mittel.png,none,picture,none,controlcs,#000000,999,fmaske_3.png,fmaske_12.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,250624,NA,NA,NA,NA,NA,NA,NA,NA,NA,251626
97,7,1,1,EC_only,nonword,c,cswcs,50,none,none,csfirst,right,left,yes,o_filler_50_neu_none,o_filler_1000_neu_none_2,5_mittel.png,24_mittel.png,picture,picture,controlcs,maskedcs,#969696,1500,fmaske_5.png,fmaske_10.png,no,no,no,250,NA,NA,NA,NA,NA,252522,253424,253527,253579,253631,NA,NA,NA,NA,NA,NA,NA,255133
97,8,1,1,EC_only,nonword,c,cswcs,50,none,none,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_2,lobee,babit,word,word,maskedcs,controlcs,#969696,1500,maske_7.png,maske_9.png,yes_left,no,no,1000,NA,NA,NA,NA,NA,256136,257037,257140,257192,257244,NA,NA,NA,NA,NA,NA,NA,258746
97,9,1,1,EC_only,nonword,c,cswcs,70,none,none,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_2,parwax,babit,word,word,maskedcs,controlcs,#969696,1500,maske_7.png,maske_9.png,yes_left,no,yes,0,None,259748,262381,264281,NA,259751,260652,260755,260827,260879,NA,NA,NA,NA,NA,NA,NA,264283
97,10,1,1,EC_only,nonword,c,cs_w_us,40,neutral,none,usfirst,right,left,yes,filler_40_neu_task,some us,neu7187.png,seloom,picture,word,us,maskedcs,#969696,0,maske_10.png,maske_1.png,no,no,no,1000,NA,NA,NA,NA,265375,266277,267178,267281,267323,NA,NA,NA,NA,NA,NA,NA,NA,267375
97,11,1,1,EC_only,nonword,c,cswcs,40,none,none,csfirst,left,right,yes,o_filler_40_neu_none,o_filler_1000_neu_none_1,2_mittel.png,7_mittel.png,picture,picture,maskedcs,controlcs,#969696,1500,fmaske_4.png,fmaske_4.png,no,no,no,250,NA,NA,NA,NA,NA,268261,269162,269265,269307,269359,NA,NA,NA,NA,NA,NA,NA,270861
97,12,1,1,EC_only,nonword,c,us_w_us,999,neu-neu,none,none,none,both,no,none,none,Linie,Kreis,word,word,us,us,#000000,999,maske_10.png,maske_11.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,271729,NA,NA,NA,NA,NA,NA,NA,NA,NA,273731
