subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
107,EC_only,pokemon,d,0,filler_1000_neu_none_2,22_mittel.png,neu,filler,1000,none,no,no,no,yes,2059069,2062087
107,EC_only,pokemon,d,1,control_1000_pos_none,15_mittel.png,pos,control,1000,none,no,no,no,yes,2063397,2064664
107,EC_only,pokemon,d,2,cs_50_neg_task,5_mittel.png,neg,critical,50,none,no,no,no,yes,2065975,2066928
107,EC_only,pokemon,d,3,filler_40_neu_none,9_mittel.png,neu,filler,40,none,no,no,no,yes,2068238,2069344
107,EC_only,pokemon,d,4,filler_50_neu_none,23_mittel.png,neu,filler,50,none,no,no,no,yes,2070653,2071760
107,EC_only,pokemon,d,5,filler_50_neu_task,25_mittel.png,neu,filler,50,none,no,no,no,yes,2073069,2074039
107,EC_only,pokemon,d,6,control_1000_neg_none,16_mittel.png,neg,control,1000,none,no,no,no,yes,2075349,2076199
107,EC_only,pokemon,d,7,cs_40_neg_none,2_mittel.png,neg,critical,40,none,no,no,no,yes,2077507,2078367
107,EC_only,pokemon,d,8,control_1000_pos_none_2,17_mittel.png,pos,control,1000,none,no,no,no,yes,2079677,2080880
107,EC_only,pokemon,d,9,cs_50_pos_none,24_mittel.png,pos,critical,50,none,no,no,no,yes,2082190,2083360
107,EC_only,pokemon,d,10,cs_40_pos_task,37_mittel.png,pos,critical,40,none,no,no,no,yes,2084671,2085552
107,EC_only,pokemon,d,11,filler_1000_neu_none_1,4_mittel.png,neu,filler,1000,none,no,no,no,yes,2086861,2087775
107,EC_only,pokemon,d,12,filler_40_neu_task,11_mittel.png,neu,filler,40,none,no,no,no,yes,2089086,2089904
107,EC_only,pokemon,d,13,cs_40_neg_task,10_mittel.png,neg,critical,40,none,no,no,no,yes,2091214,2091919
107,EC_only,pokemon,d,14,cs_50_neg_none,39_mittel.png,neg,critical,50,none,no,no,no,yes,2093229,2094312
107,EC_only,pokemon,d,15,control_1000_neg_none_2,7_mittel.png,neg,control,1000,none,no,no,no,yes,2095622,2096471
107,EC_only,pokemon,d,16,cs_50_pos_task,40_mittel.png,pos,critical,50,none,no,no,no,yes,2097783,2098384
107,EC_only,pokemon,d,17,cs_40_pos_none,18_mittel.png,pos,critical,40,none,no,yes,no,no,2099695,2100400
