subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
81,EC_subj,pokemon,d,0,cs_40_neg_task,4_mittel.png,neg,critical,40,subjective,no,no,no,yes,2515733,2518727
81,EC_subj,pokemon,d,1,cs_40_pos_none,23_mittel.png,pos,critical,40,none,no,no,no,yes,2519749,2520838
81,EC_subj,pokemon,d,2,cs_40_pos_task,25_mittel.png,pos,critical,40,subjective,no,no,no,yes,2521860,2522686
81,EC_subj,pokemon,d,3,cs_50_pos_none,18_mittel.png,pos,critical,50,none,no,no,no,yes,2523708,2524723
81,EC_subj,pokemon,d,4,cs_50_pos_task,37_mittel.png,pos,critical,50,subjective,no,no,no,yes,2525746,2526840
81,EC_subj,pokemon,d,5,cs_50_neg_task,10_mittel.png,neg,critical,50,subjective,no,no,no,yes,2527862,2529370
81,EC_subj,pokemon,d,6,filler_1000_neu_none_2,9_mittel.png,neu,filler,1000,none,no,no,no,yes,2530391,2531581
81,EC_subj,pokemon,d,7,control_1000_pos_none_2,24_mittel.png,pos,control,1000,none,yes,no,no,no,2532602,2535033
81,EC_subj,pokemon,d,8,cs_50_neg_none,2_mittel.png,neg,critical,50,none,no,no,no,yes,2536055,2537508
81,EC_subj,pokemon,d,9,control_1000_pos_none,40_mittel.png,pos,control,1000,none,yes,no,no,no,2538529,2540827
81,EC_subj,pokemon,d,10,filler_50_neu_none,7_mittel.png,neu,filler,50,none,no,no,no,yes,2541849,2544943
81,EC_subj,pokemon,d,11,filler_40_neu_none,17_mittel.png,neu,filler,40,none,no,no,no,yes,2545965,2547581
81,EC_subj,pokemon,d,12,filler_1000_neu_none_1,11_mittel.png,neu,filler,1000,none,no,no,no,yes,2548603,2550257
81,EC_subj,pokemon,d,13,filler_50_neu_task,16_mittel.png,neu,filler,50,subjective,no,no,no,yes,2551279,2552958
81,EC_subj,pokemon,d,14,filler_40_neu_task,15_mittel.png,neu,filler,40,subjective,no,no,no,yes,2553980,2555108
81,EC_subj,pokemon,d,15,control_1000_neg_none_2,39_mittel.png,neg,control,1000,none,no,no,no,yes,2556135,2557286
81,EC_subj,pokemon,d,16,control_1000_neg_none,5_mittel.png,neg,control,1000,none,no,yes,no,no,2558308,2560154
81,EC_subj,pokemon,d,17,cs_40_neg_none,22_mittel.png,neg,critical,40,none,no,no,no,yes,2561176,2562885
