subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
127,EC_only,nonword,c,0,cs_40_neg_task,seloom,neg,critical,40,none,14,2033825,2040216
127,EC_only,nonword,c,1,cs_50_pos_task,tafta,pos,critical,50,none,7,2042529,2045502
127,EC_only,nonword,c,2,filler_1000_neu_none_1,avouco,neu,filler,1000,none,18,2047820,2050609
127,EC_only,nonword,c,3,cs_40_neg_none,roosle,neg,critical,40,none,18,2052925,2056427
127,EC_only,nonword,c,4,control_1000_pos_none,altine,pos,control,1000,none,9,2058744,2062418
127,EC_only,nonword,c,5,cs_40_pos_task,parlic,pos,critical,40,none,4,2064731,2068414
127,EC_only,nonword,c,6,cs_50_neg_none,babit,neg,critical,50,none,11,2070723,2073264
127,EC_only,nonword,c,7,filler_1000_neu_none_2,naptor,neu,filler,1000,none,12,2075568,2078062
127,EC_only,nonword,c,8,control_1000_neg_none,pubio,neg,control,1000,none,7,2080364,2082480
127,EC_only,nonword,c,9,control_1000_pos_none_2,zillie,pos,control,1000,none,4,2084785,2086435
127,EC_only,nonword,c,10,control_1000_neg_none_2,teutos,neg,control,1000,none,1,2088741,2091719
127,EC_only,nonword,c,11,filler_40_neu_none,minair,neu,filler,40,none,7,2094022,2097311
127,EC_only,nonword,c,12,filler_50_neu_none,coskie,neu,filler,50,none,11,2099616,2102760
127,EC_only,nonword,c,13,cs_50_pos_none,lobee,pos,critical,50,none,12,2105077,2106967
127,EC_only,nonword,c,14,cs_50_neg_task,trelle,neg,critical,50,none,8,2109281,2110664
127,EC_only,nonword,c,15,filler_40_neu_task,tavoo,neu,filler,40,none,13,2112968,2114250
127,EC_only,nonword,c,16,filler_50_neu_task,makan,neu,filler,50,none,8,2116561,2118935
127,EC_only,nonword,c,17,cs_40_pos_none,hesire,pos,critical,40,none,8,2121244,2123094
