subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,correct_opt,correct_type,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_dk,time_idmem_form,time_idmem_blank
81,EC_subj,pokemon,d,0,control_1000_neg_none_2,39_mittel.png,neg,control,1000,none,7380.png,picture,7380.png,9435.png,9331.png,Folter,Geschwür,Ärger,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2577675,2583196
81,EC_subj,pokemon,d,1,filler_1000_neu_none_1,11_mittel.png,neu,filler,1000,none,Tuch,word,neu7490.png,neu7233.png,neu2220.png,Wand,Tuch,Linie,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2584227,2589118
81,EC_subj,pokemon,d,2,filler_50_neu_none,7_mittel.png,neu,filler,50,none,neu2575.png,picture,neu2575.png,neu7830.png,neu2220.png,Wand,Lampe,Kreis,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2590147,2593699
81,EC_subj,pokemon,d,3,control_1000_pos_none_2,24_mittel.png,pos,control,1000,none,2160.png,picture,7330.png,2160.png,8170.png,Leben,Liebe,Meer,picture,picture,picture,word,word,word,no,no,no,no,no,yes,no,2594746,2599522
81,EC_subj,pokemon,d,4,filler_50_neu_task,16_mittel.png,neu,filler,50,subjective,Bein,word,neu2635.png,neu7830.png,neu7550.png,Linie,Sessel,Bein,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2600552,2605562
81,EC_subj,pokemon,d,5,filler_40_neu_none,17_mittel.png,neu,filler,40,none,neu5395.png,picture,neu7490.png,neu5395.png,neu7000.png,Bein,Wand,Klinke,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2606590,2608053
81,EC_subj,pokemon,d,6,cs_50_pos_task,37_mittel.png,pos,critical,50,subjective,Paradies,word,4220.png,1463.png,5910.png,Kunst,Paradies,Leben,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2609094,2609991
81,EC_subj,pokemon,d,7,cs_50_neg_none,2_mittel.png,neg,critical,50,none,9435.png,picture,3550.png,9435.png,9007.png,Pest,Gift,Frust,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2611020,2612195
81,EC_subj,pokemon,d,8,filler_1000_neu_none_2,9_mittel.png,neu,filler,1000,none,Lampe,word,neu7550.png,neu7490.png,neu7000.png,Lampe,Dach,Wand,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2613224,2614819
81,EC_subj,pokemon,d,9,cs_40_neg_task,4_mittel.png,neg,critical,40,subjective,9007.png,picture,2141.png,9182.png,9007.png,Hektik,Abgrund,Mord,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2615870,2618260
81,EC_subj,pokemon,d,10,cs_40_pos_task,25_mittel.png,pos,critical,40,subjective,2058.png,picture,5629.png,2058.png,1463.png,Spiel,Strand,Fete,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2619292,2621535
81,EC_subj,pokemon,d,11,control_1000_neg_none,5_mittel.png,neg,control,1000,none,9520.png,picture,1525.png,9520.png,6020.png,Frust,Abgrund,Schmerz,picture,picture,picture,word,word,word,no,no,no,no,no,yes,no,2622564,2628977
81,EC_subj,pokemon,d,12,filler_40_neu_task,15_mittel.png,neu,filler,40,subjective,Wand,word,neu7090.png,neu2620.png,neu2220.png,Lampe,Wand,Schrank,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2630006,2631710
81,EC_subj,pokemon,d,13,cs_50_pos_none,18_mittel.png,pos,critical,50,none,5994.png,picture,5994.png,5910.png,8496.png,Lob,Wärme,Geschenk,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2632738,2634678
81,EC_subj,pokemon,d,14,cs_40_neg_none,22_mittel.png,neg,critical,40,none,3300.png,picture,6242.png,3300.png,9180.png,Mühe,Tod,Waffe,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2635707,2637857
81,EC_subj,pokemon,d,15,cs_50_neg_task,10_mittel.png,neg,critical,50,subjective,Krieg,word,6530.png,9000.png,9102.png,Abscheu,Schmerz,Krieg,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2638887,2639770
81,EC_subj,pokemon,d,16,control_1000_pos_none,40_mittel.png,pos,control,1000,none,Urlaub,word,8080.png,2050.png,7470.png,Brief,Urlaub,Freund,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2640800,2644931
81,EC_subj,pokemon,d,17,cs_40_pos_none,23_mittel.png,pos,critical,40,none,8540.png,picture,8370.png,8540.png,5910.png,Meer,Witz,Paradies,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2645968,2650042
