subject_nr,trial_nr,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
130,0,1,EC_subj,pokemon,d,critical,50,pos,objective,usfirst,right,left,yes,cs_50_pos_task,some us,2050.png,17_mittel.png,picture,picture,us,maskedcs,#969696,0,fmaske_5.png,fmaske_12.png,no,no,no,250,NA,NA,NA,NA,3056855,3057757,3058658,3058761,3058814,NA,3058864,yes,no,no,no,no,no,3060540
130,1,1,EC_subj,pokemon,d,cs_alone,1000,none,none,none,left,none,no,o_filler_1000_neu_none_1,none,makan,none,word,none,controlcs,none,#000000,999,maske_1.png,maske_2.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,3061398,NA,NA,NA,NA,NA,NA,NA,NA,NA,3062402
130,2,1,EC_subj,pokemon,d,cs_w_us,50,neutral,objective,usfirst,left,right,yes,filler_50_neu_none,some us,10_mittel.png,neu7080.png,picture,picture,maskedcs,us,#969696,0,fmaske_8.png,fmaske_12.png,yes_left,no,no,250,NA,NA,NA,NA,3063436,3064338,3065239,3065342,3065394,NA,3065444,yes,no,no,no,no,no,3066443
130,3,1,EC_subj,pokemon,d,cswcs,50,none,objective,csfirst,left,right,yes,filler_50_neu_task,o_filler_1000_neu_none_1,18_mittel.png,makan,picture,word,maskedcs,controlcs,#969696,1500,fmaske_1.png,fmaske_10.png,no,yes_right,no,250,NA,NA,NA,NA,NA,3067388,3068289,3068392,3068444,3068496,3069996,yes,no,no,no,no,no,3071068
130,4,1,EC_subj,pokemon,d,control,1000,neg,none,csfirst,right,left,no,control_1000_neg_none_2,some us,3300.png,4_mittel.png,picture,picture,us,controlcs,#000000,600,fmaske_5.png,fmaske_3.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,3072057,NA,3073060,NA,NA,NA,NA,NA,NA,NA,3073663
130,5,1,EC_subj,pokemon,d,critical,50,neg,objective,csfirst,right,left,yes,cs_50_neg_none,some us,Not,11_mittel.png,word,picture,us,maskedcs,#969696,1500,fmaske_10.png,fmaske_5.png,no,no,no,1000,NA,NA,NA,NA,NA,3074585,3075486,3075589,3075641,3075693,3077193,yes,no,no,no,no,no,3078495
130,6,1,EC_subj,pokemon,d,us_alone,999,neutral,none,none,none,right,no,none,none,none,Knopf,none,word,none,us,#000000,999,fmaske_12.png,fmaske_5.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3079329,NA,NA,NA,NA,NA,NA,NA,NA,NA,3081332
130,7,1,EC_subj,pokemon,d,critical,40,neg,objective,usfirst,right,left,yes,cs_40_neg_task,some us,9432.png,39_mittel.png,picture,picture,us,maskedcs,#969696,0,fmaske_2.png,fmaske_8.png,no,no,no,250,NA,NA,NA,NA,3082355,3083257,3084158,3084261,3084303,NA,3084353,yes,no,no,no,no,no,3085293
130,8,1,EC_subj,pokemon,d,us_w_us,999,neg-neg,none,none,none,both,no,none,none,Hektik,Ärger,word,word,us,us,#000000,999,fmaske_6.png,fmaske_12.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3086168,NA,NA,NA,NA,NA,NA,NA,NA,NA,3088170
130,9,1,EC_subj,pokemon,d,control,1000,pos,none,usfirst,right,left,no,control_1000_pos_none,some us,Geburt,9_mittel.png,word,picture,us,controlcs,#000000,0,fmaske_7.png,fmaske_6.png,no,no,no,250,NA,NA,NA,NA,3089101,NA,NA,3090103,NA,NA,NA,NA,NA,NA,NA,NA,NA,3091106
130,10,1,EC_subj,pokemon,d,cs_w_us,50,neutral,objective,usfirst,left,right,yes,filler_50_neu_none,some us,10_mittel.png,neu5731.png,picture,picture,maskedcs,us,#969696,0,fmaske_10.png,fmaske_7.png,yes_left,no,no,250,NA,NA,NA,NA,3092166,3093069,3093970,3094073,3094125,NA,3094175,yes,no,no,no,no,no,3095111
130,11,1,EC_subj,pokemon,d,us_alone,999,neutral,none,none,none,left,no,none,none,Wand,none,word,none,us,none,#000000,999,fmaske_11.png,fmaske_1.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3095954,NA,NA,NA,NA,NA,NA,NA,NA,NA,3097956
130,12,1,EC_subj,pokemon,d,cs_alone,70,none,none,none,left,none,yes,filler_50_neu_task,none,19_dunkel.png,none,picture,none,maskedcs,none,#969696,999,fmaske_7.png,fmaske_5.png,yes_left,no,yes,0,None,3098788,3099919,3101819,NA,3098791,3099693,3099795,3099867,NA,NA,NA,NA,NA,NA,NA,NA,3101822
130,13,1,EC_subj,pokemon,d,critical,40,pos,objective,csfirst,right,left,yes,cs_40_pos_none,some us,7502.png,5_mittel.png,picture,picture,us,maskedcs,#969696,1500,fmaske_8.png,fmaske_12.png,no,no,no,250,NA,NA,NA,NA,NA,3102815,3103717,3103820,3103862,3103914,3105414,yes,no,no,no,no,no,3106681
130,14,1,EC_subj,pokemon,d,control,1000,neg,none,csfirst,left,right,no,control_1000_neg_none,some us,23_mittel.png,9400.png,picture,picture,controlcs,us,#000000,600,fmaske_1.png,fmaske_9.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3107666,NA,3108668,NA,NA,NA,NA,NA,NA,NA,3109271
130,15,1,EC_subj,pokemon,d,cswcs,40,none,none,csfirst,left,right,yes,o_filler_40_neu_none,filler_1000_neu_none_1,avouco,19_dunkel.png,word,picture,maskedcs,controlcs,#969696,1500,maske_9.png,maske_12.png,no,yes_right,yes,0,space,3110219,3112824,3114724,NA,3110223,3111124,3111227,3111269,3111321,NA,NA,NA,NA,NA,NA,NA,3114727
130,16,1,EC_subj,pokemon,d,us_alone,999,neutral,none,none,none,right,no,none,none,none,neu7550.png,none,picture,none,us,#000000,999,fmaske_9.png,fmaske_3.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3115609,NA,NA,NA,NA,NA,NA,NA,NA,NA,3117612
130,17,1,EC_subj,pokemon,d,control,1000,pos,none,csfirst,left,right,no,control_1000_pos_none_2,some us,25_mittel.png,Leben,picture,word,controlcs,us,#000000,600,fmaske_9.png,fmaske_12.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3118499,NA,3119502,NA,NA,NA,NA,NA,NA,NA,3120105
130,18,1,EC_subj,pokemon,d,cswcs,40,none,objective,csfirst,right,left,yes,filler_40_neu_none,filler_1000_neu_none_2,40_mittel.png,37_mittel.png,picture,picture,controlcs,maskedcs,#969696,1500,fmaske_10.png,fmaske_3.png,no,yes_left,no,250,NA,NA,NA,NA,NA,3121014,3121915,3122018,3122060,3122137,3123637,yes,no,no,no,no,no,3124642
130,19,1,EC_subj,pokemon,d,us_alone,999,neutral,none,none,none,right,no,none,none,none,neu2487.png,none,picture,none,us,#000000,999,fmaske_10.png,fmaske_9.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3125507,NA,NA,NA,NA,NA,NA,NA,NA,NA,3127509
130,20,1,EC_subj,pokemon,d,cswcs,70,none,none,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_2,19_dunkel.png,40_mittel.png,picture,picture,maskedcs,controlcs,#969696,1500,fmaske_1.png,fmaske_2.png,yes_left,no,yes,0,None,3128407,3131041,3132941,NA,3128411,3129313,3129415,3129487,3129539,NA,NA,NA,NA,NA,NA,NA,3132944
130,21,1,EC_subj,pokemon,d,critical,50,neg,objective,usfirst,left,right,yes,cs_50_neg_none,some us,11_mittel.png,9404.png,picture,picture,maskedcs,us,#969696,0,fmaske_9.png,fmaske_6.png,no,no,no,250,NA,NA,NA,NA,3134029,3134931,3135833,3135935,3135987,NA,3136037,yes,no,no,no,no,no,3137227
130,22,1,EC_subj,pokemon,d,cs_alone,50,none,objective,none,left,none,yes,filler_50_neu_task,none,18_mittel.png,none,picture,none,maskedcs,none,#969696,999,fmaske_6.png,fmaske_10.png,yes_left,no,no,250,NA,NA,NA,NA,NA,3138061,3138962,3139065,3139117,NA,3139167,yes,no,no,no,no,no,3140196
130,23,1,EC_subj,pokemon,d,us_alone,999,neutral,none,none,none,right,no,none,none,none,neu2580.png,none,picture,none,us,#000000,999,fmaske_8.png,fmaske_12.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,3141058,NA,NA,NA,NA,NA,NA,NA,NA,NA,3143060
