subject_nr,trial_nr,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
113,0,1,EC_only,nonword,c,us_w_us,999,neu-neu,none,none,none,both,no,none,none,Schrank,neu7640.png,word,picture,us,us,#000000,999,maske_3.png,maske_5.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2403421,NA,NA,NA,NA,NA,NA,NA,NA,NA,2405423
113,1,1,EC_only,nonword,c,cs_alone,1000,none,none,none,right,none,no,o_filler_1000_neu_none_2,none,none,9_mittel.png,none,picture,none,controlcs,#000000,999,fmaske_10.png,fmaske_4.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,2406240,NA,NA,NA,NA,NA,NA,NA,NA,NA,2407242
113,2,1,EC_only,nonword,c,critical,50,pos,objective,usfirst,right,left,yes,cs_50_pos_none,some us,Kunst,pubio,word,word,us,maskedcs,#969696,0,maske_4.png,maske_1.png,no,no,no,250,NA,NA,NA,NA,2408211,2409114,2410015,2410118,2410170,NA,2410220,no,yes,no,no,no,no,2414756
113,3,1,EC_only,nonword,c,critical,50,pos,objective,csfirst,right,left,yes,cs_50_pos_task,some us,Freizeit,zillie,word,word,us,maskedcs,#969696,1500,maske_7.png,maske_10.png,no,no,no,250,NA,NA,NA,NA,NA,2415700,2416601,2416704,2416756,2416808,2418308,yes,no,no,no,no,no,2419955
113,4,1,EC_only,nonword,c,control,1000,neg,none,csfirst,right,left,no,control_1000_neg_none_2,some us,Tyrann,avouco,word,word,us,controlcs,#000000,600,maske_5.png,maske_11.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,2420874,NA,2421876,NA,NA,NA,NA,NA,NA,NA,2422478
113,5,1,EC_only,nonword,c,cs_w_us,50,neutral,objective,usfirst,left,right,yes,filler_50_neu_none,some us,seloom,Hand,word,word,maskedcs,us,#969696,0,maske_10.png,maske_12.png,yes_left,no,no,250,NA,NA,NA,NA,2423460,2424362,2425263,2425366,2425418,NA,2425468,yes,no,no,no,no,no,2427148
113,6,1,EC_only,nonword,c,cs_alone,1000,none,none,none,right,none,no,o_filler_1000_neu_none_2,none,none,9_mittel.png,none,picture,none,controlcs,#000000,999,fmaske_12.png,fmaske_10.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,2427964,NA,NA,NA,NA,NA,NA,NA,NA,NA,2428966
113,7,1,EC_only,nonword,c,control,1000,pos,none,csfirst,left,right,no,control_1000_pos_none_2,some us,makan,7502.png,word,picture,controlcs,us,#000000,600,maske_6.png,maske_5.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2429955,NA,2430958,NA,NA,NA,NA,NA,NA,NA,2431560
113,8,1,EC_only,nonword,c,cs_w_us,40,neutral,objective,usfirst,left,right,yes,filler_40_neu_task,some us,naptor,Sessel,word,word,maskedcs,us,#969696,0,maske_12.png,maske_6.png,no,no,no,250,NA,NA,NA,NA,2432527,2433428,2434330,2434433,2434475,NA,2434525,yes,no,no,no,no,no,2436955
113,9,1,EC_only,nonword,c,critical,40,pos,objective,usfirst,right,left,yes,cs_40_pos_none,some us,Freizeit,trelle,word,word,us,maskedcs,#969696,0,maske_2.png,maske_2.png,no,no,no,1000,NA,NA,NA,NA,2437923,2438825,2439726,2439829,2439871,NA,2439921,yes,no,no,no,no,no,2441379
113,10,1,EC_only,nonword,c,cswcs,50,none,objective,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_1,seloom,roosle,word,word,maskedcs,controlcs,#969696,1500,maske_9.png,maske_5.png,yes_left,no,no,250,NA,NA,NA,NA,NA,2442372,2443273,2443376,2443428,2443480,2444980,no,yes,no,no,no,no,2446764
113,11,1,EC_only,nonword,c,cs_alone,70,none,none,none,right,none,yes,filler_50_neu_none,none,none,itafy,none,word,none,maskedcs,#969696,999,maske_11.png,maske_12.png,yes_right,no,yes,0,space,2447618,2448750,2450650,NA,2447622,2448523,2448626,2448697,NA,NA,NA,NA,NA,NA,NA,NA,2450653
113,12,1,EC_only,nonword,c,cswcs,40,none,none,csfirst,right,left,yes,filler_40_neu_none,filler_1000_neu_none_2,itafy,parlic,word,word,controlcs,maskedcs,#969696,1500,maske_6.png,maske_10.png,no,yes_left,yes,0,space,2451642,2454245,2456145,NA,2451645,2452546,2452649,2452691,2452743,NA,NA,NA,NA,NA,NA,NA,2456148
113,13,1,EC_only,nonword,c,cswcs,50,none,objective,csfirst,left,right,yes,filler_50_neu_task,o_filler_1000_neu_none_1,hesire,39_mittel.png,word,picture,maskedcs,controlcs,#969696,1500,maske_2.png,maske_12.png,no,yes_right,no,250,NA,NA,NA,NA,NA,2457102,2458004,2458107,2458159,2458211,2459711,no,no,yes,no,no,no,2463765
113,14,1,EC_only,nonword,c,cs_w_us,50,neutral,none,csfirst,left,right,yes,o_filler_50_neu_none,some us,10_mittel.png,neu5510.png,picture,picture,maskedcs,us,#969696,1500,fmaske_12.png,fmaske_9.png,no,no,no,250,NA,NA,NA,NA,NA,2464786,2465687,2465790,2465842,2465894,NA,NA,NA,NA,NA,NA,NA,2467396
113,15,1,EC_only,nonword,c,critical,40,neg,objective,usfirst,right,left,yes,cs_40_neg_none,some us,Kälte,altine,word,word,us,maskedcs,#969696,0,maske_9.png,maske_1.png,no,no,no,250,NA,NA,NA,NA,2468363,2469266,2470167,2470270,2470312,NA,2470362,yes,no,no,no,no,no,2471971
113,16,1,EC_only,nonword,c,critical,40,neg,objective,usfirst,left,right,yes,cs_40_neg_none,some us,altine,9000.png,word,picture,maskedcs,us,#969696,0,maske_7.png,maske_8.png,no,no,no,1000,NA,NA,NA,NA,2473032,2473933,2474835,2474938,2474980,NA,2475030,no,yes,no,no,no,no,2476060
113,17,1,EC_only,nonword,c,critical,40,pos,objective,usfirst,right,left,yes,cs_40_pos_task,some us,2080.png,lobee,picture,word,us,maskedcs,#969696,0,maske_7.png,maske_3.png,no,no,no,1000,NA,NA,NA,NA,2477169,2478072,2478973,2479076,2479118,NA,2479168,yes,no,no,no,no,no,2480307
113,18,1,EC_only,nonword,c,critical,40,pos,objective,usfirst,left,right,yes,cs_40_pos_task,some us,lobee,Meer,word,word,maskedcs,us,#969696,0,maske_12.png,maske_9.png,no,no,no,250,NA,NA,NA,NA,2481274,2482175,2483077,2483180,2483222,NA,2483272,yes,no,no,no,no,no,2484531
113,19,1,EC_only,nonword,c,critical,50,neg,objective,csfirst,left,right,yes,cs_50_neg_task,some us,teutos,Gemeinheit,word,word,maskedcs,us,#969696,1500,maske_1.png,maske_6.png,no,no,no,250,NA,NA,NA,NA,NA,2485475,2486377,2486480,2486532,2486584,2488084,no,yes,no,no,no,no,2489404
113,20,1,EC_only,nonword,c,critical,40,pos,objective,usfirst,right,left,yes,cs_40_pos_none,some us,1440.png,trelle,picture,word,us,maskedcs,#969696,0,maske_11.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,2490468,2491371,2492272,2492375,2492417,NA,2492467,no,yes,no,no,no,no,2493579
113,21,1,EC_only,nonword,c,critical,50,pos,objective,usfirst,right,left,yes,cs_50_pos_none,some us,Frieden,pubio,word,word,us,maskedcs,#969696,0,maske_6.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,2494547,2495450,2496351,2496454,2496506,NA,2496556,no,yes,no,no,no,no,2498045
113,22,1,EC_only,nonword,c,us_alone,999,neutral,none,none,none,left,no,none,none,Linie,none,word,none,us,none,#000000,999,maske_10.png,maske_5.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2498881,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500884
113,23,1,EC_only,nonword,c,us_w_us,999,neu-neu,none,none,none,both,no,none,none,Schrank,neu7640.png,word,picture,us,us,#000000,999,maske_2.png,maske_11.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2501832,NA,NA,NA,NA,NA,NA,NA,NA,NA,2503835
113,24,1,EC_only,nonword,c,cs_alone,70,none,none,none,left,none,yes,filler_50_neu_task,none,itafy,none,word,none,maskedcs,none,#969696,999,maske_5.png,maske_5.png,yes_left,no,yes,0,space,2504693,2505825,2507725,NA,2504697,2505598,2505701,2505772,NA,NA,NA,NA,NA,NA,NA,NA,2507728
113,25,1,EC_only,nonword,c,cswcs,40,none,none,csfirst,left,right,yes,o_filler_40_neu_none,filler_1000_neu_none_1,23_mittel.png,itafy,picture,word,maskedcs,controlcs,#969696,1500,fmaske_2.png,fmaske_10.png,no,yes_right,yes,0,space,2508666,2511269,2513169,NA,2508669,2509570,2509673,2509715,2509767,NA,NA,NA,NA,NA,NA,NA,2513172
113,26,1,EC_only,nonword,c,us_w_us,999,neu-neu,none,none,none,both,no,none,none,neu2487.png,Lampe,picture,word,us,us,#000000,999,maske_3.png,maske_4.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2514063,NA,NA,NA,NA,NA,NA,NA,NA,NA,2516065
113,27,1,EC_only,nonword,c,us_alone,999,neutral,none,none,none,left,no,none,none,Schrank,none,word,none,us,none,#000000,999,maske_9.png,maske_9.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2516903,NA,NA,NA,NA,NA,NA,NA,NA,NA,2518905
