subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
94,EC_subj,nonword,c,0,cs_50_pos_none,coskie,pos,critical,50,none,no,no,no,yes,2809994,2814691
94,EC_subj,nonword,c,1,control_1000_neg_none_2,roosle,neg,control,1000,none,no,yes,no,no,2816004,2828884
94,EC_subj,nonword,c,2,filler_50_neu_none,babit,neu,filler,50,none,no,no,no,yes,2830196,2832075
94,EC_subj,nonword,c,3,cs_40_neg_none,minair,neg,critical,40,none,no,no,no,yes,2833388,2835867
94,EC_subj,nonword,c,4,cs_50_neg_task,avouco,neg,critical,50,subjective,no,no,no,yes,2837180,2839602
94,EC_subj,nonword,c,5,control_1000_pos_none_2,hesire,pos,control,1000,none,yes,no,no,no,2840914,2844522
94,EC_subj,nonword,c,6,cs_40_pos_task,pubio,pos,critical,40,subjective,no,no,yes,no,2845833,2849147
94,EC_subj,nonword,c,7,control_1000_pos_none,parlic,pos,control,1000,none,yes,no,no,no,2850459,2858658
94,EC_subj,nonword,c,8,filler_50_neu_task,trelle,neu,filler,50,subjective,no,no,no,yes,2859968,2863106
94,EC_subj,nonword,c,9,filler_1000_neu_none_2,zillie,neu,filler,1000,none,no,no,no,yes,2864417,2866202
94,EC_subj,nonword,c,10,control_1000_neg_none,seloom,neg,control,1000,none,no,no,yes,no,2867513,2873243
94,EC_subj,nonword,c,11,cs_40_pos_none,teutos,pos,critical,40,none,no,no,no,yes,2874555,2876226
94,EC_subj,nonword,c,12,cs_40_neg_task,tavoo,neg,critical,40,subjective,no,no,no,yes,2877541,2879002
94,EC_subj,nonword,c,13,filler_40_neu_none,lobee,neu,filler,40,none,no,no,no,yes,2880314,2883138
94,EC_subj,nonword,c,14,cs_50_pos_task,makan,pos,critical,50,subjective,no,no,no,yes,2884450,2885914
94,EC_subj,nonword,c,15,filler_40_neu_task,tafta,neu,filler,40,subjective,no,yes,no,no,2887225,2889475
94,EC_subj,nonword,c,16,cs_50_neg_none,naptor,neg,critical,50,none,no,no,no,yes,2890785,2892498
94,EC_subj,nonword,c,17,filler_1000_neu_none_1,altine,neu,filler,1000,none,yes,no,no,no,2893813,2903395
