subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
129,EC_only,nonword,c,0,cs_50_neg_task,pubio,neg,critical,50,none,16,2401953,2406570
129,EC_only,nonword,c,1,cs_50_pos_task,altine,pos,critical,50,none,6,2408870,2411125
129,EC_only,nonword,c,2,control_1000_neg_none_2,coskie,neg,control,1000,none,18,2413428,2416127
129,EC_only,nonword,c,3,control_1000_pos_none,tavoo,pos,control,1000,none,2,2418427,2422662
129,EC_only,nonword,c,4,filler_40_neu_task,avouco,neu,filler,40,none,16,2424964,2430694
129,EC_only,nonword,c,5,cs_50_pos_none,zillie,pos,critical,50,none,4,2432996,2435808
129,EC_only,nonword,c,6,control_1000_neg_none,makan,neg,control,1000,none,1,2438108,2440198
129,EC_only,nonword,c,7,filler_40_neu_none,naptor,neu,filler,40,none,16,2442503,2445759
129,EC_only,nonword,c,8,filler_50_neu_task,parlic,neu,filler,50,none,0,2448060,2453725
129,EC_only,nonword,c,9,cs_40_neg_none,babit,neg,critical,40,none,19,2456023,2458728
129,EC_only,nonword,c,10,filler_1000_neu_none_1,seloom,neu,filler,1000,none,0,2461033,2462906
129,EC_only,nonword,c,11,cs_40_pos_task,tafta,pos,critical,40,none,0,2465207,2467072
129,EC_only,nonword,c,12,filler_1000_neu_none_2,roosle,neu,filler,1000,none,16,2469373,2470902
129,EC_only,nonword,c,13,control_1000_pos_none_2,minair,pos,control,1000,none,0,2473203,2476250
129,EC_only,nonword,c,14,cs_50_neg_none,teutos,neg,critical,50,none,2,2478552,2480457
129,EC_only,nonword,c,15,cs_40_pos_none,lobee,pos,critical,40,none,10,2482760,2486270
129,EC_only,nonword,c,16,filler_50_neu_none,hesire,neu,filler,50,none,0,2488576,2490735
129,EC_only,nonword,c,17,cs_40_neg_task,trelle,neg,critical,40,none,19,2493039,2496276
