subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
86,EC_subj,pokemon,d,0,filler_50_neu_task,5_mittel.png,neu,filler,50,subjective,no,no,no,yes,2606844,2614191
86,EC_subj,pokemon,d,1,cs_50_pos_none,23_mittel.png,pos,critical,50,none,no,no,yes,no,2615510,2621280
86,EC_subj,pokemon,d,2,filler_40_neu_none,24_mittel.png,neu,filler,40,none,no,no,no,yes,2622596,2626160
86,EC_subj,pokemon,d,3,filler_40_neu_task,40_mittel.png,neu,filler,40,subjective,no,no,no,yes,2627476,2634479
86,EC_subj,pokemon,d,4,control_1000_neg_none_2,2_mittel.png,neg,control,1000,none,no,yes,no,no,2635795,2638159
86,EC_subj,pokemon,d,5,cs_40_pos_task,16_mittel.png,pos,critical,40,subjective,no,no,no,yes,2639473,2641951
86,EC_subj,pokemon,d,6,filler_1000_neu_none_2,17_mittel.png,neu,filler,1000,none,yes,no,no,no,2643266,2644999
86,EC_subj,pokemon,d,7,cs_50_neg_none,22_mittel.png,neg,critical,50,none,yes,no,no,no,2646314,2647711
86,EC_subj,pokemon,d,8,cs_40_pos_none,7_mittel.png,pos,critical,40,none,no,yes,no,no,2649026,2650863
86,EC_subj,pokemon,d,9,filler_50_neu_none,39_mittel.png,neu,filler,50,none,yes,no,no,no,2652181,2654783
86,EC_subj,pokemon,d,10,control_1000_pos_none_2,18_mittel.png,pos,control,1000,none,no,no,no,yes,2656098,2657888
86,EC_subj,pokemon,d,11,cs_50_neg_task,4_mittel.png,neg,critical,50,subjective,no,no,no,yes,2659211,2662072
86,EC_subj,pokemon,d,12,filler_1000_neu_none_1,15_mittel.png,neu,filler,1000,none,yes,no,no,no,2663386,2668320
86,EC_subj,pokemon,d,13,cs_40_neg_none,9_mittel.png,neg,critical,40,none,no,no,yes,no,2669635,2671815
86,EC_subj,pokemon,d,14,cs_50_pos_task,25_mittel.png,pos,critical,50,subjective,no,no,yes,no,2673129,2677480
86,EC_subj,pokemon,d,15,cs_40_neg_task,11_mittel.png,neg,critical,40,subjective,no,yes,no,no,2678795,2680936
86,EC_subj,pokemon,d,16,control_1000_pos_none,37_mittel.png,pos,control,1000,none,no,yes,no,no,2682252,2684160
86,EC_subj,pokemon,d,17,control_1000_neg_none,10_mittel.png,neg,control,1000,none,no,yes,no,no,2685474,2686671
