subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
73,EC_only,pokemon,d,0,cs_40_neg_task,15_mittel.png,neg,critical,40,none,15,2056061,2064244
73,EC_only,pokemon,d,1,cs_50_neg_none,9_mittel.png,neg,critical,50,none,19,2066564,2069795
73,EC_only,pokemon,d,2,filler_40_neu_none,18_mittel.png,neu,filler,40,none,15,2072088,2075540
73,EC_only,pokemon,d,3,control_1000_neg_none_2,22_mittel.png,neg,control,1000,none,19,2077912,2080310
73,EC_only,pokemon,d,4,cs_40_pos_task,5_mittel.png,pos,critical,40,none,19,2082608,2084719
73,EC_only,pokemon,d,5,filler_50_neu_task,10_mittel.png,neu,filler,50,none,12,2087014,2089834
73,EC_only,pokemon,d,6,filler_1000_neu_none_1,40_mittel.png,neu,filler,1000,none,19,2092129,2094099
73,EC_only,pokemon,d,7,control_1000_neg_none,4_mittel.png,neg,control,1000,none,19,2096392,2098271
73,EC_only,pokemon,d,8,cs_50_pos_task,16_mittel.png,pos,critical,50,none,10,2100563,2102641
73,EC_only,pokemon,d,9,cs_40_neg_none,17_mittel.png,neg,critical,40,none,14,2104933,2107071
73,EC_only,pokemon,d,10,cs_50_pos_none,7_mittel.png,pos,critical,50,none,19,2109362,2111348
73,EC_only,pokemon,d,11,control_1000_pos_none,25_mittel.png,pos,control,1000,none,16,2113642,2116300
73,EC_only,pokemon,d,12,filler_1000_neu_none_2,24_mittel.png,neu,filler,1000,none,17,2118597,2120677
73,EC_only,pokemon,d,13,control_1000_pos_none_2,23_mittel.png,pos,control,1000,none,11,2122970,2124489
73,EC_only,pokemon,d,14,cs_40_pos_none,39_mittel.png,pos,critical,40,none,14,2126784,2128867
73,EC_only,pokemon,d,15,cs_50_neg_task,11_mittel.png,neg,critical,50,none,13,2131160,2134092
73,EC_only,pokemon,d,16,filler_40_neu_task,37_mittel.png,neu,filler,40,none,14,2136382,2138718
73,EC_only,pokemon,d,17,filler_50_neu_none,2_mittel.png,neu,filler,50,none,14,2141012,2143010
