subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
124,EC_only,pokemon,d,0,filler_50_neu_none,15_mittel.png,neu,filler,50,none,no,no,no,yes,2110479,2116857
124,EC_only,pokemon,d,1,filler_50_neu_task,39_mittel.png,neu,filler,50,none,yes,no,no,no,2118168,2121568
124,EC_only,pokemon,d,2,cs_40_neg_none,25_mittel.png,neg,critical,40,none,no,no,yes,no,2122877,2125657
124,EC_only,pokemon,d,3,filler_1000_neu_none_1,17_mittel.png,neu,filler,1000,none,no,yes,no,no,2126968,2130937
124,EC_only,pokemon,d,4,cs_50_pos_task,23_mittel.png,pos,critical,50,none,no,no,no,yes,2132250,2134513
124,EC_only,pokemon,d,5,control_1000_neg_none,2_mittel.png,neg,control,1000,none,yes,no,no,no,2135822,2137768
124,EC_only,pokemon,d,6,control_1000_pos_none_2,10_mittel.png,pos,control,1000,none,no,no,yes,no,2139078,2141201
124,EC_only,pokemon,d,7,control_1000_neg_none_2,40_mittel.png,neg,control,1000,none,no,yes,no,no,2142512,2144056
124,EC_only,pokemon,d,8,filler_40_neu_none,5_mittel.png,neu,filler,40,none,yes,no,no,no,2145365,2146817
124,EC_only,pokemon,d,9,filler_1000_neu_none_2,16_mittel.png,neu,filler,1000,none,no,yes,no,no,2148127,2149297
124,EC_only,pokemon,d,10,control_1000_pos_none,18_mittel.png,pos,control,1000,none,yes,no,no,no,2150616,2151616
124,EC_only,pokemon,d,11,cs_40_pos_task,7_mittel.png,pos,critical,40,none,no,no,yes,no,2152926,2154401
124,EC_only,pokemon,d,12,cs_50_pos_none,4_mittel.png,pos,critical,50,none,yes,no,no,no,2155712,2156392
124,EC_only,pokemon,d,13,cs_50_neg_none,37_mittel.png,neg,critical,50,none,no,no,yes,no,2157702,2159696
124,EC_only,pokemon,d,14,cs_40_pos_none,11_mittel.png,pos,critical,40,none,no,no,no,yes,2161006,2162752
124,EC_only,pokemon,d,15,filler_40_neu_task,24_mittel.png,neu,filler,40,none,no,no,no,yes,2164063,2165713
124,EC_only,pokemon,d,16,cs_40_neg_task,9_mittel.png,neg,critical,40,none,no,no,no,yes,2167024,2167905
124,EC_only,pokemon,d,17,cs_50_neg_task,22_mittel.png,neg,critical,50,none,yes,no,no,no,2169214,2170297
