subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
138,EC_subj,nonword,c,0,filler_1000_neu_none_2,lobee,neu,filler,1000,none,17,2672549,2678596
138,EC_subj,nonword,c,1,filler_40_neu_task,parlic,neu,filler,40,subjective,6,2680893,2686036
138,EC_subj,nonword,c,2,control_1000_pos_none,makan,pos,control,1000,none,10,2688330,2691766
138,EC_subj,nonword,c,3,cs_40_pos_none,babit,pos,critical,40,none,17,2694061,2696031
138,EC_subj,nonword,c,4,cs_40_neg_task,altine,neg,critical,40,subjective,4,2698328,2701022
138,EC_subj,nonword,c,5,cs_50_neg_task,tavoo,neg,critical,50,subjective,15,2703316,2705974
138,EC_subj,nonword,c,6,cs_50_neg_none,minair,neg,critical,50,none,3,2708276,2710672
138,EC_subj,nonword,c,7,filler_50_neu_task,seloom,neu,filler,50,subjective,2,2712970,2719862
138,EC_subj,nonword,c,8,cs_40_neg_none,zillie,neg,critical,40,none,2,2722158,2723905
138,EC_subj,nonword,c,9,filler_40_neu_none,hesire,neu,filler,40,none,7,2726202,2728703
138,EC_subj,nonword,c,10,control_1000_neg_none,avouco,neg,control,1000,none,15,2730997,2733358
138,EC_subj,nonword,c,11,control_1000_pos_none_2,coskie,pos,control,1000,none,5,2735653,2740350
138,EC_subj,nonword,c,12,filler_1000_neu_none_1,tafta,neu,filler,1000,none,16,2742645,2746647
138,EC_subj,nonword,c,13,cs_50_pos_task,pubio,pos,critical,50,subjective,14,2748940,2753046
138,EC_subj,nonword,c,14,control_1000_neg_none_2,naptor,neg,control,1000,none,3,2755339,2760533
138,EC_subj,nonword,c,15,filler_50_neu_none,roosle,neu,filler,50,none,4,2762830,2768397
138,EC_subj,nonword,c,16,cs_50_pos_none,teutos,pos,critical,50,none,3,2770693,2773014
138,EC_subj,nonword,c,17,cs_40_pos_task,trelle,pos,critical,40,subjective,2,2775320,2777261
