subject_nr,trial_nr,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
129,0,1,EC_only,nonword,c,critical,50,pos,objective,usfirst,right,left,yes,cs_50_pos_task,some us,Meer,altine,word,word,us,maskedcs,#969696,0,maske_7.png,maske_3.png,no,no,no,250,NA,NA,NA,NA,2807637,2808538,2809440,2809543,2809595,NA,2809645,yes,no,no,no,no,no,2812094
129,1,1,EC_only,nonword,c,cs_w_us,1000,neutral,none,csfirst,left,right,no,o_filler_1000_neu_none_2,some us,40_mittel.png,Hand,picture,word,controlcs,us,#000000,600,fmaske_9.png,fmaske_8.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2812981,NA,2813983,NA,NA,NA,NA,NA,NA,NA,2814586
129,2,1,EC_only,nonword,c,critical,40,pos,objective,usfirst,right,left,yes,cs_40_pos_none,some us,8470.png,lobee,picture,word,us,maskedcs,#969696,0,maske_9.png,maske_8.png,no,no,no,250,NA,NA,NA,NA,2815685,2816587,2817488,2817591,2817633,NA,2817683,yes,no,no,no,no,no,2820174
129,3,1,EC_only,nonword,c,control,1000,pos,none,csfirst,right,left,no,control_1000_pos_none,some us,2160.png,tavoo,picture,word,us,controlcs,#000000,600,maske_4.png,maske_9.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2821143,NA,2822146,NA,NA,NA,NA,NA,NA,NA,2822748
129,4,1,EC_only,nonword,c,cs_alone,40,none,objective,none,left,none,yes,filler_40_neu_task,none,avouco,none,word,none,maskedcs,none,#969696,999,maske_1.png,maske_10.png,no,no,no,1000,NA,NA,NA,NA,NA,2823610,2824511,2824614,2824656,NA,2824706,no,yes,no,no,no,no,2829103
129,5,1,EC_only,nonword,c,cswcs,50,none,objective,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_2,hesire,roosle,word,word,maskedcs,controlcs,#969696,1500,maske_6.png,maske_1.png,yes_left,no,no,250,NA,NA,NA,NA,NA,2830099,2831001,2831104,2831156,2831208,2832708,yes,no,no,no,no,no,2833894
129,6,1,EC_only,nonword,c,control,1000,pos,none,csfirst,right,left,no,control_1000_pos_none_2,some us,Himmel,minair,word,word,us,controlcs,#000000,600,maske_9.png,maske_4.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2834817,NA,2835819,NA,NA,NA,NA,NA,NA,NA,2836421
129,7,1,EC_only,nonword,c,critical,50,neg,objective,csfirst,right,left,yes,cs_50_neg_none,some us,9041.png,teutos,picture,word,us,maskedcs,#969696,1500,maske_8.png,maske_1.png,no,no,no,1000,NA,NA,NA,NA,NA,2837444,2838346,2838449,2838501,2838553,2840054,no,yes,no,no,no,no,2840942
129,8,1,EC_only,nonword,c,critical,50,neg,objective,csfirst,left,right,yes,cs_50_neg_task,some us,pubio,AIDS,word,word,maskedcs,us,#969696,1500,maske_1.png,maske_7.png,no,no,no,1000,NA,NA,NA,NA,NA,2841884,2842785,2842888,2842940,2842992,2844492,yes,no,no,no,no,no,2845439
129,9,1,EC_only,nonword,c,critical,40,neg,objective,usfirst,left,right,yes,cs_40_neg_none,some us,babit,9330.png,word,picture,maskedcs,us,#969696,0,maske_7.png,maske_4.png,no,no,no,250,NA,NA,NA,NA,2846547,2847449,2848351,2848453,2848495,NA,2848545,yes,no,no,no,no,no,2849494
