subject_nr,trial_nr,block,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
91,0,1,1,EC_subj,nonword,c,cs_w_us,1000,neutral,none,csfirst,right,left,no,filler_1000_neu_none_1,some us,Lampe,pubio,word,word,us,controlcs,#000000,600,maske_11.png,maske_4.png,no,yes_right,no,250,NA,NA,NA,NA,NA,NA,NA,214321,NA,215324,NA,NA,NA,NA,NA,NA,NA,215927
91,1,1,1,EC_subj,nonword,c,critical,50,neg,subjective,usfirst,right,left,yes,cs_50_neg_task,some us,9432.png,parlic,picture,word,us,maskedcs,#969696,0,maske_10.png,maske_9.png,no,no,no,250,NA,NA,NA,NA,216990,217893,218794,218897,218949,NA,218999,no,no,no,no,no,yes,224611
91,2,1,1,EC_subj,nonword,c,critical,40,neg,none,csfirst,right,left,yes,cs_40_neg_none,some us,Unglück,coskie,word,word,us,maskedcs,#969696,1500,maske_8.png,maske_2.png,no,no,no,1000,NA,NA,NA,NA,NA,225557,226458,226561,226603,226655,NA,NA,NA,NA,NA,NA,NA,228157
91,3,1,1,EC_subj,nonword,c,control,1000,pos,none,csfirst,right,left,no,control_1000_pos_none,some us,7330.png,seloom,picture,word,us,controlcs,#000000,600,maske_12.png,maske_5.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,229145,NA,230147,NA,NA,NA,NA,NA,NA,NA,230750
91,4,1,1,EC_subj,nonword,c,us_w_us,999,neu-neu,none,none,none,both,no,none,none,Tuch,neu7187.png,word,picture,us,us,#000000,999,maske_3.png,maske_1.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,231657,NA,NA,NA,NA,NA,NA,NA,NA,NA,233660
91,5,1,1,EC_subj,nonword,c,cswcs,40,none,none,csfirst,right,left,yes,filler_40_neu_none,filler_1000_neu_none_1,pubio,babit,word,word,controlcs,maskedcs,#969696,1500,maske_1.png,maske_7.png,no,no,no,1000,NA,NA,NA,NA,NA,234649,235550,235653,235695,235747,NA,NA,NA,NA,NA,NA,NA,237249
91,6,1,1,EC_subj,nonword,c,control,1000,pos,none,usfirst,left,right,no,control_1000_pos_none,some us,seloom,2080.png,word,picture,controlcs,us,#000000,0,maske_12.png,maske_8.png,no,no,no,250,NA,NA,NA,NA,238267,NA,NA,239269,NA,NA,NA,NA,NA,NA,NA,NA,NA,240272
91,7,1,1,EC_subj,nonword,c,cs_alone,50,none,none,none,right,none,yes,filler_50_neu_none,none,none,zillie,none,word,none,maskedcs,#969696,999,maske_10.png,maske_3.png,yes_right,no,no,250,NA,NA,NA,NA,NA,241163,242064,242167,242219,NA,NA,NA,NA,NA,NA,NA,NA,242271
91,8,1,1,EC_subj,nonword,c,critical,40,pos,subjective,usfirst,right,left,yes,cs_40_pos_task,some us,7230.png,tavoo,picture,word,us,maskedcs,#969696,0,maske_4.png,maske_1.png,no,no,no,250,NA,NA,NA,NA,243378,244281,245182,245285,245327,NA,245377,no,yes,no,no,no,no,249595
91,9,1,1,EC_subj,nonword,c,critical,40,pos,none,usfirst,left,right,yes,cs_40_pos_none,some us,minair,2900.2.png,word,picture,maskedcs,us,#969696,0,maske_5.png,maske_7.png,no,no,no,250,NA,NA,NA,NA,250667,251569,252470,252573,252615,NA,NA,NA,NA,NA,NA,NA,NA,252667
