subject_nr,trial_nr,block,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
136,0,1,1,EC_only,nonword,c,cswcs,50,none,none,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_1,roosle,tafta,word,word,maskedcs,controlcs,#969696,1500,maske_4.png,maske_6.png,yes_left,no,no,250,NA,NA,NA,NA,NA,232846,233747,233850,233902,233954,NA,NA,NA,NA,NA,NA,NA,235472
136,1,1,1,EC_only,nonword,c,control,1000,neg,none,csfirst,right,left,no,control_1000_neg_none,some us,Abgrund,avouco,word,word,us,controlcs,#000000,600,maske_12.png,maske_7.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,236408,NA,237411,NA,NA,NA,NA,NA,NA,NA,238013
136,2,1,1,EC_only,nonword,c,us_w_us,999,pos-pos,none,none,none,both,no,none,none,7350.png,Strand,picture,word,us,us,#000000,999,maske_2.png,maske_5.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,238945,NA,NA,NA,NA,NA,NA,NA,NA,NA,240947
136,3,1,1,EC_only,nonword,c,critical,40,neg,none,usfirst,left,right,yes,cs_40_neg_task,some us,altine,9050.png,word,picture,maskedcs,us,#969696,0,maske_3.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,242087,242989,243890,243993,244035,NA,NA,NA,NA,NA,NA,NA,NA,244087
136,4,1,1,EC_only,nonword,c,cs_w_us,50,neutral,none,usfirst,right,left,yes,filler_50_neu_task,some us,Knopf,seloom,word,word,us,maskedcs,#969696,0,maske_10.png,maske_11.png,yes_right,no,no,1000,NA,NA,NA,NA,245070,245972,246873,246976,247028,NA,NA,NA,NA,NA,NA,NA,NA,247080
136,5,1,1,EC_only,nonword,c,cs_alone,40,none,none,none,left,none,yes,o_filler_40_neu_none,none,25_mittel.png,none,picture,none,maskedcs,none,#969696,999,fmaske_8.png,fmaske_5.png,no,no,no,250,NA,NA,NA,NA,NA,247939,248840,248943,248985,NA,NA,NA,NA,NA,NA,NA,NA,249037
136,6,1,1,EC_only,nonword,c,critical,50,neg,none,usfirst,right,left,yes,cs_50_neg_task,some us,Finsternis,tavoo,word,word,us,maskedcs,#969696,0,maske_3.png,maske_9.png,no,no,no,250,NA,NA,NA,NA,250029,250931,251832,251935,251987,NA,NA,NA,NA,NA,NA,NA,NA,252039
136,7,1,1,EC_only,nonword,c,control,1000,pos,none,csfirst,right,left,no,control_1000_pos_none,some us,Geschenk,makan,word,word,us,controlcs,#000000,600,maske_4.png,maske_11.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,252967,NA,253969,NA,NA,NA,NA,NA,NA,NA,254571
136,8,1,1,EC_only,nonword,c,critical,50,neg,none,usfirst,right,left,yes,cs_50_neg_none,some us,Folter,minair,word,word,us,maskedcs,#969696,0,maske_5.png,maske_10.png,no,no,no,250,NA,NA,NA,NA,255547,256449,257350,257453,257505,NA,NA,NA,NA,NA,NA,NA,NA,257557
136,9,1,1,EC_only,nonword,c,critical,40,neg,none,usfirst,left,right,yes,cs_40_neg_none,some us,zillie,Unglück,word,word,maskedcs,us,#969696,0,maske_3.png,maske_11.png,no,no,no,250,NA,NA,NA,NA,258532,259434,260335,260438,260480,NA,NA,NA,NA,NA,NA,NA,NA,260532
