subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,correct_opt,correct_type,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_dk,time_idmem_form,time_idmem_blank
116,EC_only,nonword,c,0,control_1000_neg_none_2,lobee,neg,control,1000,none,Krieg,word,9421.png,9050.png,6242.png,Unglück,Mord,Krieg,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2534297,2545920
116,EC_only,nonword,c,1,filler_1000_neu_none_1,pubio,neu,filler,1000,none,Tuch,word,neu2580.png,neu2575.png,neu5395.png,Klinke,Tuch,Bein,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2547297,2549497
116,EC_only,nonword,c,2,filler_50_neu_task,altine,neu,filler,50,none,neu5731.png,picture,neu5731.png,neu2487.png,neu5510.png,Linie,Lampe,Hand,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2550876,2554943
116,EC_only,nonword,c,3,cs_40_pos_task,tavoo,pos,critical,40,none,Bücher,word,1710.png,2791.png,8170.png,Freizeit,Glück,Bücher,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2556347,2560808
116,EC_only,nonword,c,4,control_1000_pos_none,seloom,pos,control,1000,none,Geburt,word,5910.png,7502.png,8501.png,Geburt,Urlaub,Lob,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2562185,2567817
116,EC_only,nonword,c,5,cs_40_neg_task,makan,neg,critical,40,none,Horror,word,9265.png,3220.png,9330.png,Abgrund,Horror,Sucht,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2569210,2572799
116,EC_only,nonword,c,6,control_1000_neg_none,tafta,neg,control,1000,none,Neid,word,6838.png,9630.png,2900.png,Teufel,Finsternis,Neid,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2574186,2578410
116,EC_only,nonword,c,7,filler_1000_neu_none_2,teutos,neu,filler,1000,none,neu2372.png,picture,neu2372.png,neu1616.png,neu7000.png,Bein,Linie,Wand,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2579794,2588529
116,EC_only,nonword,c,8,cs_50_neg_none,hesire,neg,critical,50,none,Not,word,6555.png,9830.png,9340.png,Not,Tod,Neid,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2589903,2593185
116,EC_only,nonword,c,9,control_1000_pos_none_2,roosle,pos,control,1000,none,Himmel,word,8501.png,2209.png,2160.png,Himmel,Meer,Spaß,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2594557,2599833
116,EC_only,nonword,c,10,cs_50_pos_task,avouco,pos,critical,50,none,Leben,word,7580.png,2900.2.png,2058.png,Leben,Urlaub,Kuss,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2601215,2603504
116,EC_only,nonword,c,11,filler_50_neu_none,zillie,neu,filler,50,none,neu5395.png,picture,neu5731.png,neu5395.png,neu1616.png,Klinke,Dach,Wand,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2604888,2610783
116,EC_only,nonword,c,12,filler_40_neu_none,babit,neu,filler,40,none,neu7080.png,picture,neu7550.png,neu7080.png,neu1616.png,Linie,Schrank,Bein,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2612165,2616072
116,EC_only,nonword,c,13,cs_50_neg_task,parlic,neg,critical,50,none,9432.png,picture,9432.png,9561.png,6555.png,Tyrann,Tod,Not,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2617435,2622625
116,EC_only,nonword,c,14,cs_40_neg_none,coskie,neg,critical,40,none,Teufel,word,9920.png,9102.png,2141.png,Teufel,Pech,Tod,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2624021,2627943
116,EC_only,nonword,c,15,cs_50_pos_none,naptor,pos,critical,50,none,Blume,word,1440.png,8540.png,8496.png,Freizeit,Blume,Wiese,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2629317,2634407
116,EC_only,nonword,c,16,cs_40_pos_none,minair,pos,critical,40,none,5830.png,picture,5830.png,8420.png,2208.png,Witz,Spiel,Urlaub,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2635797,2642383
116,EC_only,nonword,c,17,filler_40_neu_task,trelle,neu,filler,40,none,neu5740.png,picture,neu5740.png,neu7000.png,neu7090.png,Wand,Hand,Tuch,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2643765,2646992
